,strSubID,strHourAvg,strValueAvg
0,12120,北_0,北_0
1,368,东北_1,东北_1
2,15048,东_0,东_0
3,5,西_0,西_0
4,15063,东南_0,东南_0
5,15068,南_2,南_2
6,15075,东北_0,东北_0
7,1,南_1,南_1
8,15090,北_0,北_0
9,18821,东北_0,东北_0
10,15107,东南_1,东南_1
11,12672,西南_2,西南_2
12,15115,东南_1,东南_1
13,15116,东南_2,东南_2
14,12112,东北_1,东北_1
15,12153,东_0,东_0
16,12155,北_0,北_0
17,15098,西北_2,西北_2
18,15144,南_1,南_1
19,15160,东南_1,东南_1
20,15055,东_0,东_0
21,15122,东南_0,东南_0
22,15139,东_1,东_1
23,15041,南_1,南_1
24,15060,东北_0,东北_0
25,15070,西南_1,西南_1
26,12492,西北_0,西北_0
27,15073,东北_0,东北_0
28,15076,东北_0,东北_0
29,15086,西北_0,西北_0
30,15095,东北_0,东北_0
31,18966,西_0,西_0
32,15101,东北_0,东北_0
33,15104,北_1,北_1
34,6,东南_1,东南_1
35,15169,东南_0,东南_0
36,12110,东北_24,东北_24
37,13272,东_0,东_0
38,13278,东北_65,东北_65
39,12115,东_0,东_0
40,13274,东_0,东_0
41,15147,南_0,南_0
42,12154,东_0,东_0
43,15140,南_0,南_0
44,15145,西_0,西_0
45,12494,西_1,西_1
46,12495,东南_0,东南_0
47,12572,西南_0,西南_0
48,15042,东北_0,东北_0
49,15058,西_1,西_1
50,15064,东北_0,东北_0
51,15067,西南_1,西南_1
52,15072,西北_0,西北_0
53,15074,东北_0,东北_0
54,15083,东南_1,东南_1
55,15097,北_1,北_1
56,16503,北_0,北_0
57,365,东南_0,东南_0
58,12111,北_0,北_0
59,13271,东_0,东_0
60,15146,东_1,东_1
61,16500,东南_1,东南_1
62,15162,南_1,南_1
63,15164,东_1,东_1
64,15118,东南_2,东南_2
65,15119,南_1,南_1
66,15129,南_1,南_1
67,15136,东南_1,东南_1
68,15137,南_1,南_1
69,18020,北_0,北_0
70,15040,北_0,北_0
71,15044,东_1,东_1
72,363,东南_1,东南_1
73,15062,东北_0,东北_0
74,15065,西南_0,西南_0
75,4,西南_1,西南_1
76,7,东北_0,东北_0
77,362,东北_1,东北_1
78,15089,西北_0,西北_0
79,366,东南_1,东南_1
80,15106,东南_0,东南_0
81,16504,南_1,南_1
82,8,北_2,北_2
83,15109,南_1,南_1
84,12113,东北_0,东北_0
85,13273,北_0,北_0
86,12579,南_1,南_1
87,15161,东南_1,东南_1
88,15121,东_2,东_2
89,15130,南_2,南_2
90,15138,东_1,东_1
91,12119,北_0,北_0
92,15045,北_0,北_0
93,15050,南_1,南_1
94,15059,东_0,东_0
95,15071,南_0,南_0
96,15078,北_0,北_0
97,15088,北_0,北_0
98,3,东北_0,东北_0
99,15110,南_1,南_1
100,15112,南_3,南_3
101,15167,东_1,东_1
102,13277,西南_0,西南_0
103,12152,东南_0,东南_0
104,12578,东_0,东_0
105,15142,南_1,南_1
106,15143,南_1,南_1
107,12575,东南_0,东南_0
108,15149,东_1,东_1
109,15150,东_1,东_1
110,15057,东南_1,东南_1
111,15131,东_1,东_1
112,15133,南_1,南_1
113,12118,北_0,北_0
114,15061,东_0,东_0
115,15077,西_0,西_0
116,15081,北_0,北_0
117,15087,东北_0,东北_0
118,15096,东北_1,东北_1
119,12573,东南_1,东南_1
120,15105,东_1,东_1
121,15141,东南_4,东南_4
122,15153,东南_0,东南_0
123,15154,东_1,东_1
124,15155,南_1,南_1
125,15157,东南_1,东南_1
126,15056,东_2,东_2
127,15132,南_1,南_1
128,15134,西_2,西_2
129,364,北_0,北_0
130,15043,北_1,北_1
131,15049,东_1,东_1
132,15066,西南_1,西南_1
133,12792,西北_0,西北_0
134,15079,西南_0,西南_0
135,15080,西北_1,西北_1
136,15085,东_0,东_0
137,15100,东南_0,东南_0
138,15102,东北_0,东北_0
139,15113,东南_1,东南_1
140,17700,西南_1,西南_1
141,12117,东北_0,东北_0
142,13275,东_0,东_0
143,12574,东北_1,东北_1
144,15151,东_1,东_1
145,15152,东南_2,东南_2
146,15163,东南_2,东南_2
147,15117,西南_1,西南_1
148,15135,东南_1,东南_1
149,15046,北_1,北_1
150,15047,北_0,北_0
151,15069,东_0,东_0
152,15082,西北_0,西北_0
153,15084,北_0,北_0
154,15099,东_0,东_0
155,15103,北_0,北_0
156,15108,东南_2,东南_2
157,15111,西南_1,西南_1
158,15114,西南_2,西南_2
159,15166,南_1,南_1
160,13276,西北_0,西北_0
161,15148,南_0,南_0
162,12576,东南_1,东南_1
163,15156,东_2,东_2
164,15165,东_1,东_1
165,9929,南_1,南_1
166,15120,西南_1,西南_1
