,strSubID,strHourAvg,strValueAvg
0,371,42,42
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,64,64
5,2,46,46
6,364,48,48
7,368,54,54
8,12493,39,39
9,12495,48,48
10,12572,48,48
11,15040,55,55
12,15041,49,49
13,15042,52,52
14,15043,53,53
15,15044,51,51
16,15045,56,56
17,15046,53,53
18,15047,56,56
19,15048,52,52
20,5,44,44
21,363,40,40
22,15049,51,51
23,15050,52,52
24,15058,49,49
25,15059,48,48
26,15060,53,53
27,15061,48,48
28,15062,50,50
29,15063,54,54
30,15064,50,50
31,15065,52,52
32,15066,53,53
33,15067,46,46
34,15068,52,52
35,15069,45,45
36,15070,49,49
37,15071,54,54
38,7,50,50
39,12492,60,60
40,12792,58,58
41,15072,52,52
42,15073,54,54
43,15074,48,48
44,15075,49,49
45,15076,47,47
46,15077,51,51
47,15078,51,51
48,15079,55,55
49,15080,60,60
50,15081,63,63
51,15082,58,58
52,15083,59,59
53,1,48,48
54,15084,57,57
55,15085,61,61
56,15086,57,57
57,15087,59,59
58,15088,60,60
59,15089,58,58
60,15090,59,59
61,15095,62,62
62,15097,64,64
63,15099,64,64
64,18821,63,63
65,18966,56,56
66,3,48,48
67,366,52,52
68,12573,46,46
69,15100,53,53
70,15101,54,54
71,15102,57,57
72,15103,60,60
73,15104,67,67
74,15105,55,55
75,15106,59,59
76,15107,60,60
77,15108,66,66
78,16503,62,62
79,16504,56,56
80,8,47,47
81,12672,50,50
82,15109,54,54
83,15110,52,52
84,15111,60,60
85,15112,67,67
86,15113,64,64
87,15114,61,61
88,15115,46,46
89,15116,47,47
90,6,47,47
91,365,45,45
92,15166,48,48
93,15167,70,70
94,15169,48,48
95,17700,54,54
96,12110,38,38
97,12111,37,37
98,12112,35,35
99,12113,32,32
100,12114,32,32
101,12117,36,36
102,12153,35,35
103,12154,36,36
104,13271,32,32
105,13272,34,34
106,13275,36,36
107,13276,33,33
108,13277,45,45
109,13278,34,34
110,12115,34,34
111,12116,38,38
112,12152,46,46
113,13273,35,35
114,13274,39,39
115,15098,67,67
116,15146,62,62
117,15147,58,58
118,15148,62,62
119,12578,71,71
120,12579,70,70
121,15140,71,71
122,15141,68,68
123,15142,70,70
124,15143,78,78
125,15144,68,68
126,15145,61,61
127,12574,67,67
128,12575,56,56
129,15149,58,58
130,15150,59,59
131,15151,61,61
132,15152,57,57
133,16500,62,62
134,12576,50,50
135,12577,51,51
136,15153,59,59
137,15154,53,53
138,15155,52,52
139,15156,54,54
140,15157,57,57
141,15160,53,53
142,15161,60,60
143,15162,54,54
144,15163,51,51
145,15164,54,54
146,15165,53,53
147,15055,41,41
148,15056,47,47
149,15057,46,46
150,9929,54,54
151,9930,50,50
152,15117,61,61
153,15118,52,52
154,15119,56,56
155,15120,48,48
156,15121,49,49
157,15122,66,66
158,15129,56,56
159,15130,60,60
160,15131,51,51
161,15132,43,43
162,15133,45,45
163,15134,41,41
164,15135,55,55
165,15136,70,70
166,15137,71,71
167,15138,71,71
168,15139,59,59
