,strSubID,strHourAvg,strValueAvg
0,15040,西北_1,西北_1
1,15047,西_2,西_2
2,15068,西南_2,西南_2
3,12792,西南_1,西南_1
4,15075,北_2,北_2
5,15084,西_1,西_1
6,15089,东南_1,东南_1
7,15095,西_2,西_2
8,15105,西_1,西_1
9,8,南_1,南_1
10,15115,南_1,南_1
11,12117,东_1,东_1
12,12116,东北_2,东北_2
13,13273,西_0,西_0
14,15143,南_1,南_1
15,15145,东南_1,东南_1
16,15150,西_1,西_1
17,15161,西北_1,西北_1
18,15120,南_2,南_2
19,15138,北_1,北_1
20,12493,北_0,北_0
21,5,西北_1,西北_1
22,7,西南_1,西南_1
23,15080,西北_1,西北_1
24,1,北_2,北_2
25,15087,西_2,西_2
26,15103,西_1,西_1
27,15107,西北_2,西北_2
28,12110,南_1,南_1
29,13276,南_1,南_1
30,12152,北_0,西南_1
31,15146,西南_1,西南_1
32,15141,东南_2,东南_2
33,15152,西_1,西_1
34,15153,西北_1,西北_1
35,15156,西_1,西_1
36,15117,西_2,西_2
37,12118,北_0,北_0
38,12495,西_1,西_1
39,15048,西_1,西_1
40,15059,西_2,西_2
41,15062,西北_2,西北_2
42,12492,西_1,西_1
43,15083,西_1,西_1
44,15086,西_2,西_2
45,15096,西_2,西_2
46,15097,西南_2,西南_2
47,15110,西南_3,西南_3
48,6,西北_1,西北_1
49,365,西北_1,西北_1
50,15166,西北_1,西北_1
51,12155,北_0,北_0
52,13277,西南_3,西南_3
53,15098,南_2,南_2
54,12154,南_1,南_1
55,12575,西_0,西_0
56,15055,西南_1,西南_1
57,9929,西南_1,西南_1
58,15119,西北_1,西北_1
59,15131,西南_2,西南_2
60,15139,南_1,南_1
61,12119,北_0,北_0
62,12494,东北_1,东北_1
63,364,西北_0,西北_0
64,15045,西_1,西_1
65,15060,西_2,西_2
66,15065,东南_0,东南_0
67,15066,西南_1,西南_1
68,15070,西南_1,西南_1
69,15073,西_1,西_1
70,15076,北_1,北_1
71,12672,西南_2,西南_2
72,15111,西_1,西_1
73,13272,西_0,西_0
74,13275,南_1,南_1
75,15148,西_1,西_1
76,15151,西_1,西_1
77,12576,西_1,西_1
78,15164,西南_1,西南_1
79,12572,东北_1,东北_1
80,15043,西_2,西_2
81,15063,西_2,西_2
82,15069,西_1,西_1
83,15099,西北_1,西北_1
84,366,西北_2,西北_2
85,15101,西北_1,西北_1
86,15104,西_1,西_1
87,16503,西_2,西_2
88,15109,西南_1,西南_1
89,15113,南_2,南_2
90,12111,北_1,北_1
91,12153,西北_1,西北_1
92,13278,西_0,西_0
93,13274,西南_1,西南_1
94,15147,西_1,西_1
95,15142,南_1,南_1
96,15162,西南_1,西南_1
97,15056,东_2,东_2
98,15121,西北_1,西北_1
99,15135,西南_1,西南_1
100,12120,北_0,北_0
101,368,西_2,西_2
102,15041,西_1,西_1
103,15042,西_1,西_1
104,15044,西北_2,西北_2
105,15046,北_2,北_2
106,15067,西_2,西_2
107,15071,西南_1,西南_1
108,15072,南_1,南_1
109,15078,西_1,西_1
110,15081,西_2,西_2
111,15090,西_2,西_2
112,18966,南_1,南_1
113,15100,西北_1,西北_1
114,15102,西北_2,西北_2
115,15114,西南_3,西南_3
116,15116,东南_2,东南_2
117,17700,西北_1,西北_1
118,12578,东南_1,东南_1
119,16500,西南_1,西南_1
120,15160,西南_1,西南_1
121,15118,南_1,南_1
122,15122,西北_1,西北_1
123,371,西南_2,西南_2
124,2,北_0,北_0
125,363,北_1,北_1
126,15049,西南_1,西南_1
127,15061,西南_2,西南_2
128,15064,西北_1,西北_1
129,15079,西_1,西_1
130,15082,西_2,西_2
131,362,西_2,西_2
132,18821,西_2,西_2
133,12573,北_2,北_2
134,15108,西北_2,西北_2
135,16504,西_2,西_2
136,15167,北_2,北_2
137,13271,西北_2,西北_2
138,12115,西南_1,西南_1
139,12579,南_1,南_1
140,15144,南_2,南_2
141,15149,西南_1,西南_1
142,15155,西北_1,西北_1
143,9930,西南_1,西南_1
144,15129,西南_2,西南_2
145,15130,西南_2,西南_2
146,15133,西北_2,西北_2
147,15137,西南_0,西南_0
148,18020,东北_0,东北_0
149,15058,西北_2,西北_2
150,4,西南_1,西南_1
151,15074,西_1,西_1
152,15077,西_1,西_1
153,15085,西_2,西_2
154,15088,西北_2,西北_2
155,3,西北_1,西北_1
156,15106,西北_2,西北_2
157,15112,西南_2,西南_2
158,15169,西南_2,西南_2
159,15140,南_1,南_1
160,12577,西_1,西_1
161,15154,南_1,南_1
162,15157,西_1,西_1
163,15165,南_1,南_1
164,15057,西_1,西_1
165,15134,南_2,南_2
166,15136,西南_1,西南_1
