,strSubID,strHourAvg,strValueAvg
0,371,13,13
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,20,20
5,18020,19,19
6,2,18,18
7,364,18,18
8,368,18,18
9,12493,--,0
10,12495,20,20
11,12572,23,23
12,15040,18,18
13,15041,18,18
14,15042,19,19
15,15043,18,18
16,15045,18,18
17,15046,19,19
18,15047,18,18
19,15048,18,18
20,5,17,17
21,15049,18,18
22,15050,17,17
23,15058,17,17
24,15059,18,18
25,15060,17,17
26,15061,18,18
27,15062,18,18
28,15063,18,18
29,15064,19,19
30,15065,18,18
31,15066,16,16
32,15067,18,18
33,15068,18,18
34,15069,18,18
35,15070,18,18
36,15071,18,18
37,7,18,18
38,12492,19,19
39,12792,18,18
40,15072,18,18
41,15073,18,18
42,15074,18,18
43,15075,19,19
44,15076,19,19
45,15077,19,19
46,15078,18,18
47,15079,18,18
48,15080,18,18
49,15081,18,18
50,15082,18,18
51,15083,18,18
52,1,18,18
53,362,18,18
54,15084,18,18
55,15085,18,18
56,15086,18,18
57,15087,18,18
58,15088,18,18
59,15089,18,18
60,15090,17,17
61,15095,18,18
62,15096,18,18
63,15097,17,17
64,15099,18,18
65,18821,18,18
66,18966,18,18
67,3,18,18
68,366,18,18
69,12573,17,17
70,15100,18,18
71,15101,18,18
72,15102,18,18
73,15103,19,19
74,15104,18,18
75,15105,18,18
76,15106,19,19
77,15107,18,18
78,15108,18,18
79,16503,19,19
80,16504,18,18
81,8,17,17
82,12672,18,18
83,15109,18,18
84,15110,17,17
85,15111,17,17
86,15112,16,16
87,15113,16,16
88,15114,17,17
89,15115,18,18
90,15116,17,17
91,6,18,18
92,365,18,18
93,15166,20,20
94,15167,17,17
95,15169,18,18
96,17700,18,18
97,12110,17,17
98,12111,17,17
99,12112,17,17
100,12113,17,17
101,12114,18,18
102,12117,17,17
103,12153,17,17
104,12155,--,--
105,13271,18,18
106,13272,17,17
107,13275,18,18
108,13276,17,17
109,13277,15,15
110,13278,17,17
111,12115,16,16
112,12152,--,--
113,13273,17,17
114,13274,16,16
115,15098,17,17
116,15146,18,18
117,15147,20,20
118,15148,18,18
119,12154,17,17
120,12578,17,17
121,12579,17,17
122,15140,18,18
123,15141,17,17
124,15142,17,17
125,15143,15,15
126,15144,16,16
127,15145,16,16
128,12574,19,19
129,12575,21,21
130,15149,20,20
131,15150,18,18
132,15151,17,17
133,15152,17,17
134,16500,20,20
135,12576,21,21
136,12577,20,20
137,15153,17,17
138,15154,18,18
139,15155,18,18
140,15156,17,17
141,15157,18,18
142,15160,18,18
143,15161,17,17
144,15162,18,18
145,15163,17,17
146,15164,18,18
147,15165,18,18
148,15055,16,16
149,15056,17,17
150,15057,18,18
151,9930,18,18
152,15117,19,19
153,15118,19,19
154,15119,18,18
155,15120,17,17
156,15121,18,18
157,15122,20,20
158,15129,18,18
159,15130,19,19
160,15131,18,18
161,15132,17,17
162,15133,17,17
163,15134,16,16
164,15135,19,19
165,15136,19,19
166,15137,18,18
167,15138,18,18
168,15139,20,20
