,strSubID,strHourAvg,strValueAvg
0,371,8,8
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,6,6
5,18020,7,7
6,2,10,10
7,364,10,10
8,368,10,10
9,12493,--,0
10,12495,8,8
11,12572,12,12
12,15040,10,10
13,15041,9,9
14,15042,8,8
15,15043,10,10
16,15044,8,8
17,15045,9,9
18,15046,8,8
19,15047,9,9
20,15048,9,9
21,5,9,9
22,363,9,9
23,15049,8,8
24,15050,9,9
25,15058,8,8
26,15059,8,8
27,15060,9,9
28,15061,9,9
29,15062,10,10
30,15063,10,10
31,15064,8,8
32,15065,8,8
33,15066,9,9
34,15067,9,9
35,15068,9,9
36,15069,7,7
37,15070,8,8
38,15071,7,7
39,4,8,8
40,7,8,8
41,12492,6,6
42,12792,8,8
43,15072,9,9
44,15073,9,9
45,15074,9,9
46,15075,9,9
47,15076,9,9
48,15077,7,7
49,15078,9,9
50,15079,9,9
51,15080,8,8
52,15081,7,7
53,15082,10,10
54,15083,9,9
55,1,10,10
56,362,10,10
57,15084,10,10
58,15085,11,11
59,15086,10,10
60,15087,11,11
61,15088,10,10
62,15089,11,11
63,15090,10,10
64,15095,11,11
65,15096,10,10
66,15097,10,10
67,15099,8,8
68,18821,10,10
69,18966,10,10
70,3,10,10
71,366,9,9
72,12573,10,10
73,15100,10,10
74,15101,11,11
75,15102,10,10
76,15103,10,10
77,15104,8,8
78,15105,8,8
79,15106,8,8
80,15107,10,10
81,15108,7,7
82,16503,10,10
83,16504,10,10
84,8,10,10
85,12672,7,7
86,15109,8,8
87,15110,8,8
88,15111,8,8
89,15112,9,9
90,15113,4,4
91,15114,3,3
92,15115,5,5
93,15116,5,5
94,6,11,11
95,365,8,8
96,15166,9,9
97,15167,7,7
98,15169,5,5
99,17700,9,9
100,12110,7,7
101,12111,7,7
102,12112,8,8
103,12113,4,4
104,12117,6,6
105,12153,7,7
106,12155,--,--
107,13271,3,3
108,13272,7,7
109,13275,6,6
110,13276,8,8
111,13277,3,3
112,13278,7,7
113,12115,7,7
114,12116,6,6
115,13273,5,5
116,13274,7,7
117,15098,10,10
118,15146,8,8
119,15147,5,5
120,15148,8,8
121,12154,7,7
122,12578,10,10
123,12579,9,9
124,15140,8,8
125,15141,5,5
126,15142,6,6
127,15143,4,4
128,15144,8,8
129,15145,8,8
130,12574,9,9
131,12575,9,9
132,15149,8,8
133,15150,8,8
134,15151,9,9
135,15152,9,9
136,16500,8,8
137,12576,9,9
138,15153,8,8
139,15154,9,9
140,15155,6,6
141,15156,8,8
142,15157,7,7
143,15160,9,9
144,15161,10,10
145,15162,7,7
146,15163,6,6
147,15164,6,6
148,15165,10,10
149,15055,4,4
150,15056,5,5
151,15057,6,6
152,9929,7,7
153,9930,6,6
154,15117,8,8
155,15118,9,9
156,15119,7,7
157,15120,8,8
158,15121,9,9
159,15122,4,4
160,15129,7,7
161,15130,9,9
162,15131,7,7
163,15132,10,10
164,15133,9,9
165,15134,4,4
166,15135,8,8
167,15136,9,9
168,15137,8,8
169,15138,8,8
170,15139,8,8
