,strSubID,strHourAvg,strValueAvg
0,371,72,72
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,84,84
5,18020,76,76
6,2,59,59
7,364,74,74
8,368,69,69
9,12493,--,0
10,12495,74,74
11,12572,71,71
12,15040,68,68
13,15041,72,72
14,15042,74,74
15,15043,68,68
16,15044,78,78
17,15045,70,70
18,15046,70,70
19,15047,72,72
20,15048,74,74
21,5,59,59
22,363,73,73
23,15049,75,75
24,15050,72,72
25,15058,67,67
26,15059,74,74
27,15060,69,69
28,15061,72,72
29,15062,68,68
30,15063,64,64
31,15064,74,74
32,15065,73,73
33,15066,72,72
34,15067,69,69
35,15068,71,71
36,15069,74,74
37,15070,74,74
38,15071,83,83
39,4,70,70
40,7,77,77
41,12492,87,87
42,12792,82,82
43,15072,71,71
44,15073,69,69
45,15074,71,71
46,15075,71,71
47,15076,71,71
48,15077,73,73
49,15078,68,68
50,15079,79,79
51,15080,67,67
52,15081,84,84
53,15082,69,69
54,15083,74,74
55,1,56,56
56,362,73,73
57,15084,65,65
58,15085,66,66
59,15086,65,65
60,15087,65,65
61,15088,66,66
62,15089,63,63
63,15090,66,66
64,15095,70,70
65,15096,73,73
66,15097,74,74
67,15099,84,84
68,18821,72,72
69,18966,69,69
70,3,62,62
71,366,76,76
72,12573,74,74
73,15100,69,69
74,15101,72,72
75,15102,75,75
76,15103,75,75
77,15104,84,84
78,15105,79,79
79,15106,80,80
80,15107,80,80
81,15108,78,78
82,16503,75,75
83,16504,75,75
84,8,60,60
85,12672,76,76
86,15109,77,77
87,15110,74,74
88,15111,81,81
89,15112,80,80
90,15113,93,93
91,15114,90,90
92,15115,81,81
93,15116,80,80
94,6,60,60
95,365,78,78
96,15166,78,78
97,15167,76,76
98,15169,77,77
99,17700,75,75
100,12110,59,59
101,12111,49,49
102,12112,57,57
103,12113,59,59
104,12114,45,45
105,12117,59,59
106,12153,62,62
107,12155,--,--
108,13271,61,61
109,13272,50,50
110,13275,56,56
111,13276,54,54
112,13277,57,57
113,13278,59,59
114,12115,48,48
115,12116,60,60
116,13273,58,58
117,13274,53,53
118,15098,79,79
119,15146,85,85
120,15147,96,96
121,15148,89,89
122,12154,69,69
123,12578,83,83
124,12579,83,83
125,15140,88,88
126,15141,83,83
127,15142,91,91
128,15143,100,100
129,15144,76,76
130,15145,76,76
131,12574,74,74
132,12575,74,74
133,15149,87,87
134,15150,84,84
135,15151,86,86
136,15152,78,78
137,16500,82,82
138,12576,82,82
139,12577,87,87
140,15153,98,98
141,15154,72,72
142,15155,81,81
143,15156,75,75
144,15157,85,85
145,15160,76,76
146,15161,78,78
147,15162,82,82
148,15163,74,74
149,15164,82,82
150,15165,73,73
151,15055,77,77
152,15056,72,72
153,15057,77,77
154,9929,77,77
155,9930,83,83
156,15117,70,70
157,15118,69,69
158,15119,79,79
159,15120,78,78
160,15121,79,79
161,15122,76,76
162,15129,74,74
163,15130,78,78
164,15131,90,90
165,15132,70,70
166,15133,78,78
167,15134,78,78
168,15135,72,72
169,15136,76,76
170,15137,82,82
171,15138,86,86
172,15139,77,77
