,strSubID,strHourAvg,strValueAvg
0,371,9,9
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,17,17
5,18020,21,21
6,2,17,17
7,364,18,18
8,368,18,18
9,12493,--,0
10,12495,19,19
11,12572,23,23
12,15040,18,18
13,15041,19,19
14,15042,18,18
15,15043,17,17
16,15044,18,18
17,15045,18,18
18,15046,18,18
19,15047,17,17
20,15048,18,18
21,5,16,16
22,363,17,17
23,15049,17,17
24,15050,17,17
25,15058,17,17
26,15059,19,19
27,15060,16,16
28,15061,18,18
29,15062,18,18
30,15063,16,16
31,15064,20,20
32,15065,17,17
33,15066,15,15
34,15067,16,16
35,15068,16,16
36,15069,18,18
37,15070,16,16
38,15071,18,18
39,7,16,16
40,12492,18,18
41,12792,18,18
42,15072,15,15
43,15073,16,16
44,15074,17,17
45,15075,17,17
46,15076,17,17
47,15077,20,20
48,15078,19,19
49,15079,17,17
50,15080,18,18
51,15081,16,16
52,15082,17,17
53,15083,18,18
54,1,16,16
55,362,17,17
56,15084,16,16
57,15085,16,16
58,15086,16,16
59,15087,16,16
60,15088,16,16
61,15089,15,15
62,15090,15,15
63,15095,16,16
64,15096,17,17
65,15097,16,16
66,15099,16,16
67,18821,15,15
68,18966,16,16
69,3,16,16
70,366,18,18
71,12573,15,15
72,15100,16,16
73,15101,17,17
74,15102,18,18
75,15103,17,17
76,15104,17,17
77,15105,18,18
78,15106,18,18
79,15107,18,18
80,15108,17,17
81,16503,18,18
82,16504,17,17
83,8,15,15
84,12672,15,15
85,15109,16,16
86,15110,15,15
87,15111,15,15
88,15112,14,14
89,15113,13,13
90,15114,15,15
91,15115,17,17
92,15116,13,13
93,6,16,16
94,365,19,19
95,15166,18,18
96,15167,16,16
97,15169,15,15
98,17700,16,16
99,12110,1803,1803
100,12111,13,13
101,12112,12,12
102,12113,13,13
103,12117,12,12
104,12153,15,15
105,12155,--,--
106,13271,12,12
107,13272,13,13
108,13275,13,13
109,13276,12,12
110,13277,12,12
111,13278,12,12
112,12115,13,13
113,12152,--,--
114,13273,14,14
115,13274,13,13
116,15098,15,15
117,15146,16,16
118,15148,16,16
119,12154,16,16
120,12578,17,17
121,12579,16,16
122,15140,16,16
123,15141,16,16
124,15142,18,18
125,15143,15,15
126,15144,13,13
127,15145,16,16
128,12574,17,17
129,12575,20,20
130,15149,16,16
131,15150,15,15
132,15151,15,15
133,15152,15,15
134,16500,16,16
135,12576,17,17
136,12577,16,16
137,15153,14,14
138,15154,14,14
139,15155,14,14
140,15156,13,13
141,15157,14,14
142,15160,14,14
143,15161,14,14
144,15162,15,15
145,15163,14,14
146,15164,14,14
147,15165,14,14
148,15055,14,14
149,15056,14,14
150,15057,15,15
151,15117,16,16
152,15118,15,15
153,15119,16,16
154,15120,14,14
155,15121,15,15
156,15122,16,16
157,15129,14,14
158,15130,--,15
159,15131,15,15
160,15132,14,14
161,15133,15,15
162,15134,12,12
163,15135,15,15
164,15136,17,17
165,15137,16,16
166,15138,15,15
167,15139,18,18
