,strSubID,strHourAvg,strValueAvg
0,371,7,7
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,6,6
5,18020,0,0
6,2,0,0
7,364,0,0
8,368,0,0
9,12493,--,0
10,12495,0,0
11,12572,0,0
12,15040,0,0
13,15041,1,1
14,15042,0,0
15,15043,1,1
16,15044,1,1
17,15045,0,0
18,15046,1,1
19,15047,1,1
20,15048,0,0
21,5,1,1
22,363,1,1
23,15049,1,1
24,15050,1,1
25,15058,1,1
26,15059,0,0
27,15060,1,1
28,15061,1,1
29,15062,1,1
30,15063,0,0
31,15064,0,0
32,15065,0,0
33,15066,2,2
34,15067,0,0
35,15068,2,2
36,15069,1,1
37,15070,1,1
38,15071,0,0
39,4,1,1
40,7,0,0
41,12492,0,0
42,12792,0,0
43,15072,1,1
44,15073,0,0
45,15074,1,1
46,15075,0,0
47,15076,0,0
48,15077,0,0
49,15078,1,1
50,15079,1,1
51,15080,0,0
52,15081,1,1
53,15082,1,1
54,15083,1,1
55,1,1,1
56,362,1,1
57,15084,0,0
58,15085,0,0
59,15086,0,0
60,15087,0,0
61,15088,0,0
62,15089,1,1
63,15090,1,1
64,15095,0,0
65,15096,1,1
66,15097,0,0
67,15099,1,1
68,18821,1,1
69,18966,0,0
70,3,0,0
71,366,2,2
72,15100,0,0
73,15101,1,1
74,15102,0,0
75,15103,0,0
76,15104,1,1
77,15105,1,1
78,15106,1,1
79,15107,1,1
80,15108,2,2
81,16503,1,1
82,16504,2,2
83,8,1,1
84,15109,0,0
85,15110,1,1
86,15111,1,1
87,15112,3,3
88,15113,2,2
89,15114,1,1
90,15115,1,1
91,15116,2,2
92,6,1,1
93,365,0,0
94,15166,1,1
95,15167,1,1
96,15169,2,2
97,17700,0,0
98,12110,1,1
99,12111,3,3
100,12112,1,1
101,12113,2,2
102,12114,1,1
103,12117,0,0
104,12153,1,1
105,12155,--,--
106,13271,0,0
107,13272,0,0
108,13275,0,0
109,13276,0,0
110,13277,3,3
111,13278,0,0
112,12115,1,1
113,12116,1,1
114,13273,0,0
115,13274,0,0
116,15098,1,1
117,15146,1,1
118,15147,0,0
119,15148,1,1
120,12154,0,0
121,12578,1,1
122,12579,1,1
123,15140,1,1
124,15141,1,1
125,15142,1,1
126,15143,1,1
127,15144,0,0
128,15145,1,1
129,12574,1,1
130,12575,0,0
131,15149,1,1
132,15150,1,1
133,15151,1,1
134,15152,2,2
135,16500,1,1
136,12576,1,1
137,12577,0,0
138,15153,0,0
139,15154,2,2
140,15155,0,0
141,15156,2,2
142,15157,0,0
143,15160,1,1
144,15161,2,2
145,15162,2,2
146,15163,0,0
147,15164,1,1
148,15165,2,2
149,15055,0,0
150,15056,1,1
151,15057,1,1
152,9929,0,0
153,9930,1,1
154,15117,0,0
155,15118,2,2
156,15119,1,1
157,15120,1,1
158,15121,1,1
159,15122,0,0
160,15129,2,2
161,15130,1,1
162,15131,2,2
163,15132,1,1
164,15133,2,2
165,15134,2,2
166,15135,1,1
167,15136,2,2
168,15137,0,0
169,15138,2,2
170,15139,1,1
