,strSubID,strHourAvg,strValueAvg
0,371,-2,-2
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,1,1
5,18020,1,1
6,2,2,2
7,364,1,1
8,368,1,1
9,12493,0,0
10,12495,1,1
11,12572,5,5
12,15040,1,1
13,15041,1,1
14,15042,1,1
15,15043,1,1
16,15044,1,1
17,15045,1,1
18,15046,1,1
19,15047,1,1
20,15048,1,1
21,5,1,1
22,363,1,1
23,15049,1,1
24,15050,1,1
25,15058,1,1
26,15059,1,1
27,15060,1,1
28,15061,1,1
29,15062,1,1
30,15063,1,1
31,15064,1,1
32,15065,2,2
33,15066,0,0
34,15067,1,1
35,15068,1,1
36,15069,1,1
37,15070,1,1
38,15071,1,1
39,7,2,2
40,12492,1,1
41,12792,1,1
42,15072,1,1
43,15073,1,1
44,15074,1,1
45,15075,1,1
46,15076,1,1
47,15077,1,1
48,15078,1,1
49,15079,1,1
50,15080,1,1
51,15081,1,1
52,15082,1,1
53,15083,1,1
54,1,2,2
55,15084,2,2
56,15085,2,2
57,15086,1,1
58,15087,1,1
59,15088,1,1
60,15089,2,2
61,15090,0,0
62,15095,1,1
63,15097,1,1
64,15099,1,1
65,18821,1,1
66,18966,2,2
67,20300,--,--
68,3,2,2
69,366,0,0
70,12573,0,0
71,15100,1,1
72,15101,2,2
73,15102,1,1
74,15103,1,1
75,15104,1,1
76,15105,1,1
77,15106,1,1
78,15107,1,1
79,15108,1,1
80,16503,1,1
81,16504,1,1
82,8,2,2
83,12672,1,1
84,15109,1,1
85,15110,1,1
86,15111,1,1
87,15112,1,1
88,15113,2,2
89,15114,2,2
90,15115,2,2
91,15116,3,3
92,6,2,2
93,365,1,1
94,15166,1,1
95,15167,1,1
96,15169,1,1
97,17700,1,1
98,12110,3,3
99,12111,3,3
100,12112,2,2
101,12113,1,1
102,12114,3,3
103,12117,2,2
104,12153,3,3
105,12154,3,3
106,13271,1,1
107,13272,3,3
108,13275,3,3
109,13276,2,2
110,13277,0,0
111,13278,3,3
112,12115,3,3
113,12116,3,--
114,12152,2,2
115,13273,2,2
116,13274,3,3
117,15098,0,0
118,15146,1,1
119,15147,1,1
120,15148,0,0
121,12578,1,1
122,12579,1,1
123,15140,1,1
124,15141,1,1
125,15142,1,1
126,15143,1,1
127,15144,1,1
128,15145,1,1
129,12574,0,0
130,12575,1,1
131,15149,0,0
132,15150,0,0
133,15151,0,0
134,15152,0,0
135,16500,1,1
136,12576,0,0
137,12577,0,0
138,15153,0,0
139,15154,0,0
140,15155,0,0
141,15156,0,0
142,15157,0,0
143,15160,0,0
144,15161,0,0
145,15162,1,1
146,15163,-1,-1
147,15164,0,0
148,15165,0,0
149,15055,1,1
150,15056,2,2
151,15057,1,1
152,9929,1,1
153,9930,1,1
154,15117,1,1
155,15118,1,1
156,15119,1,1
157,15120,0,0
158,15121,1,1
159,15122,1,1
160,15129,1,1
161,15130,1,1
162,15131,1,1
163,15132,0,0
164,15133,1,1
165,15134,0,0
166,15135,1,1
167,15136,1,1
168,15137,1,1
169,15138,0,0
170,15139,1,1
