,strSubID,strHourAvg,strValueAvg
0,12118,北_0,北_0
1,368,东北_2,东北_2
2,15047,东_2,东_2
3,15061,东北_1,东北_1
4,15062,东_2,东_2
5,15067,东_3,东_3
6,15072,东北_0,东北_0
7,15085,东_1,东_1
8,18821,东_2,东_2
9,15101,东北_1,东北_1
10,15169,西南_0,西南_0
11,13272,东_0,东_0
12,12115,东南_0,东南_0
13,12579,东_1,东_1
14,15140,西_0,西_0
15,15142,南_0,南_0
16,15143,南_0,南_0
17,15149,东北_1,东北_1
18,12576,东_0,东_0
19,15129,东南_1,东南_1
20,15139,东北_1,东北_1
21,12494,东_5,东_5
22,18020,东_0,东_0
23,15058,东_3,东_3
24,15071,东_1,东_1
25,15074,东北_1,东北_1
26,15083,东_1,东_1
27,15088,东_1,东_1
28,15107,东北_1,东北_1
29,16503,东_2,东_2
30,16504,东_1,东_1
31,15109,东北_2,东北_2
32,15115,东北_1,东北_1
33,17700,西_0,西_0
34,13271,东南_0,东南_0
35,12152,东_1,东_1
36,15148,东_1,东_1
37,12578,北_1,北_1
38,12574,东北_4,东北_4
39,15155,东南_1,东南_1
40,15162,东南_2,东南_2
41,15163,东_3,东_3
42,15120,南_1,南_1
43,15131,东北_1,东北_1
44,15041,东_2,东_2
45,15046,东_2,东_2
46,12492,东_1,东_1
47,15082,东北_1,东北_1
48,15086,东北_0,东北_0
49,15106,东_1,东_1
50,15111,东北_1,东北_1
51,12114,东_1,东_1
52,13278,东北_1,东北_1
53,13273,北_0,北_0
54,15145,西北_2,西北_2
55,15150,东_2,东_2
56,16500,东_2,东_2
57,15156,东_2,东_2
58,9930,东_1,东_1
59,15134,西_1,西_1
60,371,东南_3,东南_3
61,12119,北_0,北_0
62,364,东南_0,东南_0
63,12495,东南_0,东南_0
64,12572,南_0,南_0
65,5,南_0,南_0
66,15050,东_1,东_1
67,15059,东_1,东_1
68,15065,东北_1,东北_1
69,15066,东北_1,东北_1
70,15069,北_0,北_0
71,12792,东北_2,东北_2
72,15075,东南_0,东南_0
73,15077,东北_1,东北_1
74,15078,东北_1,东北_1
75,15081,东北_2,东北_2
76,362,东北_2,东北_2
77,15087,东北_2,东北_2
78,15089,西北_1,西北_1
79,15090,东_2,东_2
80,12573,东_2,东_2
81,15100,东_2,东_2
82,15103,东北_1,东北_1
83,15110,东南_1,东南_1
84,15113,北_1,北_1
85,15116,东北_0,东北_0
86,365,东_1,东_1
87,15167,东_3,东_3
88,13274,东_0,东_0
89,15153,南_1,南_1
90,15161,东_2,东_2
91,15119,东_2,东_2
92,15136,东_2,东_2
93,15137,东南_2,东南_2
94,15042,东_1,东_1
95,15048,东_0,东_0
96,15070,东北_2,东北_2
97,15095,东_1,东_1
98,15166,东_0,东_0
99,12154,东北_1,东北_1
100,15151,东_2,东_2
101,15152,东南_3,东南_3
102,12577,东_1,东_1
103,15157,东_2,东_2
104,15130,东南_2,东南_2
105,363,东南_1,东南_1
106,15073,东_1,东_1
107,15076,东_0,东_0
108,15084,东北_1,东北_1
109,15096,东北_2,东北_2
110,15097,东北_1,东北_1
111,15099,东_1,东_1
112,18966,西北_1,西北_1
113,366,东北_1,东北_1
114,15102,东_1,东_1
115,15108,东北_2,东北_2
116,6,东南_1,东南_1
117,12117,南_0,南_0
118,15144,北_2,北_2
119,15154,东_1,东_1
120,15160,东_2,东_2
121,15055,东南_1,东南_1
122,15056,东_1,东_1
123,15122,东南_1,东南_1
124,15040,东_2,东_2
125,15045,东北_3,东北_3
126,15060,东北_2,东北_2
127,15064,东北_1,东北_1
128,7,北_1,北_1
129,3,东_1,东_1
130,12672,东_2,东_2
131,15112,东南_1,东南_1
132,12112,东北_2,东北_2
133,12153,东北_0,东北_0
134,12155,北_0,北_0
135,15098,西北_4,西北_4
136,15147,东_0,东_0
137,15141,西南_1,西南_1
138,15057,东_0,东_0
139,9929,东_1,东_1
140,15121,东_1,东_1
141,15132,东_4,东_4
142,15133,南_1,南_1
143,15135,东_1,东_1
144,12120,北_0,北_0
145,15043,东北_1,东北_1
146,15044,东_1,东_1
147,15049,北_1,北_1
148,15063,东南_1,东南_1
149,15068,东北_3,东北_3
150,15079,东北_1,东北_1
151,15080,东_2,东_2
152,1,南_2,南_2
153,15105,东_1,东_1
154,8,西_1,西_1
155,15114,西南_1,西南_1
156,12110,东北_3,东北_3
157,12111,东北_2,东北_2
158,12113,东北_0,东北_0
159,13275,东_1,东_1
160,13276,东_0,东_0
161,13277,东北_2,东北_2
162,15146,东北_2,东北_2
163,12575,北_1,北_1
164,15164,东_1,东_1
165,15165,东_2,东_2
166,15117,东_2,东_2
167,15118,东_2,东_2
168,15138,东_2,东_2
