,strSubID,strHourAvg,strValueAvg
0,371,97,97
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,71,71
5,18020,86,86
6,2,65,65
7,364,80,80
8,368,79,79
9,12493,--,0
10,12495,78,78
11,12572,78,78
12,15040,75,75
13,15041,69,69
14,15042,77,77
15,15043,74,74
16,15044,78,78
17,15045,78,78
18,15046,83,83
19,15047,79,79
20,15048,81,81
21,5,68,68
22,363,82,82
23,15049,78,78
24,15050,82,82
25,15058,76,76
26,15059,85,85
27,15060,76,76
28,15061,80,80
29,15062,79,79
30,15063,71,71
31,15064,79,79
32,15065,82,82
33,15066,72,72
34,15067,76,76
35,15068,79,79
36,15069,88,88
37,15070,85,85
38,15071,90,90
39,4,81,81
40,7,80,80
41,12492,84,84
42,12792,86,86
43,15072,77,77
44,15073,78,78
45,15074,79,79
46,15075,82,82
47,15076,79,79
48,15077,87,87
49,15078,79,79
50,15079,78,78
51,15080,79,79
52,15081,80,80
53,15082,73,73
54,15083,81,81
55,1,64,64
56,362,75,75
57,15084,70,70
58,15085,72,72
59,15086,72,72
60,15087,71,71
61,15088,77,77
62,15089,71,71
63,15090,75,75
64,15095,75,75
65,15096,75,75
66,15097,76,76
67,15099,85,85
68,18821,74,74
69,18966,74,74
70,3,72,72
71,366,78,78
72,15100,81,81
73,15101,80,80
74,15102,75,75
75,15103,77,77
76,15104,90,90
77,15105,85,85
78,15106,87,87
79,15107,83,83
80,15108,88,88
81,16503,86,86
82,16504,80,80
83,8,66,66
84,15109,82,82
85,15110,89,89
86,15111,84,84
87,15112,78,78
88,15113,97,97
89,15114,91,91
90,15115,89,89
91,15116,92,92
92,6,64,64
93,365,87,87
94,15166,86,86
95,15167,91,91
96,15169,88,88
97,17700,77,77
98,12110,85,85
99,12111,71,71
100,12112,75,75
101,12113,79,79
102,12117,82,82
103,12153,86,86
104,12155,--,--
105,13271,76,76
106,13272,71,71
107,13275,70,70
108,13276,72,72
109,13277,78,78
110,13278,85,85
111,12115,62,62
112,12116,79,79
113,12152,--,--
114,13273,75,75
115,13274,69,69
116,15098,78,78
117,15146,91,91
118,15147,97,97
119,15148,89,89
120,12154,86,86
121,12578,90,90
122,12579,83,83
123,15140,90,90
124,15141,85,85
125,15142,89,89
126,15143,99,99
127,15144,95,95
128,15145,92,92
129,15149,94,94
130,15150,91,91
131,15151,95,95
132,15152,88,88
133,12576,88,88
134,12577,93,93
135,15153,98,98
136,15154,90,90
137,15155,92,92
138,15156,92,92
139,15157,98,98
140,15160,90,90
141,15161,90,90
142,15162,97,97
143,15163,99,99
144,15164,99,99
145,15165,90,90
146,15055,96,96
147,15056,97,97
148,15057,92,92
149,9929,86,86
150,9930,81,81
151,15117,81,81
152,15118,78,78
153,15119,85,85
154,15120,86,86
155,15121,80,80
156,15122,95,95
157,15129,84,84
158,15130,78,78
159,15131,86,86
160,15132,79,79
161,15133,82,82
162,15134,92,92
163,15135,82,82
164,15136,77,77
165,15137,90,90
166,15138,100,100
167,15139,86,86
