,strSubID,strHourAvg,strValueAvg
0,12118,--,--
1,12119,--,--
2,12120,--,--
3,12494,4,4
4,18020,7,7
5,2,4,4
6,364,2,2
7,368,5,5
8,12495,6,6
9,12572,8,8
10,15040,4,4
11,15041,6,6
12,15042,4,4
13,15043,4,4
14,15044,5,5
15,15045,5,5
16,15046,5,5
17,15047,4,4
18,15048,2,2
19,5,3,3
20,363,5,5
21,15049,5,5
22,15050,4,4
23,15058,4,4
24,15059,4,4
25,15060,3,3
26,15061,4,4
27,15062,3,3
28,15063,3,3
29,15064,6,6
30,15065,5,5
31,15066,2,2
32,15067,4,4
33,15068,4,4
34,15069,5,5
35,15070,4,4
36,15071,4,4
37,4,4,4
38,7,3,3
39,12492,5,5
40,12792,4,4
41,15072,4,4
42,15074,5,5
43,15075,5,5
44,15076,6,6
45,15077,4,4
46,15078,6,6
47,15079,5,5
48,15080,2,2
49,15081,4,4
50,15082,4,4
51,15083,3,3
52,1,4,4
53,362,4,4
54,15084,3,3
55,15085,4,4
56,15086,3,3
57,15087,3,3
58,15088,2,2
59,15089,3,3
60,15090,2,2
61,15095,3,3
62,15096,4,4
63,15097,3,3
64,15099,3,3
65,18821,3,3
66,18966,4,4
67,3,4,4
68,15100,4,4
69,15101,4,4
70,15102,4,4
71,15103,3,3
72,15104,4,4
73,15105,2,2
74,15106,5,5
75,15107,4,4
76,15108,4,4
77,16503,4,4
78,16504,4,4
79,8,4,4
80,15109,4,4
81,15110,4,4
82,15111,3,3
83,15112,3,3
84,15113,3,3
85,15114,4,4
86,15115,5,5
87,15116,2,2
88,6,3,3
89,365,6,6
90,15166,5,5
91,15167,3,3
92,15169,5,5
93,17700,3,3
94,12110,1,1
95,12111,1,1
96,12112,1,1
97,12113,0,0
98,12114,1,1
99,12117,2,2
100,12153,3,3
101,12154,2,2
102,12155,--,--
103,13271,0,0
104,13272,1,1
105,13275,1,1
106,13276,2,2
107,13277,-1,-1
108,13278,1,1
109,12115,1,1
110,12116,1,1
111,12152,1,1
112,13273,1,1
113,13274,1,1
114,15098,2,2
115,15146,4,4
116,15147,5,5
117,15148,3,3
118,12578,6,6
119,15140,4,4
120,15141,4,4
121,15142,4,4
122,15143,3,3
123,15144,2,2
124,15145,4,4
125,12574,3,3
126,12575,6,6
127,15149,3,3
128,15151,2,2
129,15152,2,2
130,16500,4,4
131,12577,4,4
132,15153,2,2
133,15154,2,2
134,15155,2,2
135,15156,1,1
136,15157,2,2
137,15160,2,2
138,15161,2,2
139,15162,3,3
140,15163,0,0
141,15164,2,2
142,15165,3,3
143,15055,1,1
144,15056,2,2
145,15057,3,3
146,9929,7,7
147,9930,2,2
148,15117,4,4
149,15118,4,4
150,15119,2,2
151,15120,2,2
152,15121,3,3
153,15129,2,2
154,15130,3,3
155,15131,2,2
156,15132,3,3
157,15133,2,2
158,15134,1,1
159,15135,3,3
160,15136,4,4
161,15137,3,3
162,15138,2,2
163,15139,6,6
