,strSubID,strHourAvg,strValueAvg
0,371,4,4
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,1,1
5,18020,0,0
6,364,0,0
7,368,0,0
8,12495,0,0
9,12572,0,0
10,15040,0,0
11,15041,0,0
12,15042,0,0
13,15043,0,0
14,15044,1,1
15,15045,0,0
16,15046,1,1
17,15047,0,0
18,15048,0,0
19,5,0,0
20,363,0,0
21,15049,0,0
22,15050,1,1
23,15058,1,1
24,15059,0,0
25,15060,0,0
26,15061,0,0
27,15062,0,0
28,15063,0,0
29,15064,0,0
30,15065,0,0
31,15066,1,1
32,15067,1,1
33,15068,2,2
34,15069,0,0
35,15070,1,1
36,15071,0,0
37,4,1,1
38,7,0,0
39,12492,0,0
40,12792,0,0
41,15072,0,0
42,15073,0,0
43,15074,0,0
44,15075,0,0
45,15076,0,0
46,15077,0,0
47,15078,0,0
48,15079,1,1
49,15080,0,0
50,15081,1,1
51,15082,1,1
52,15083,0,0
53,1,0,0
54,362,0,0
55,15084,0,0
56,15085,0,0
57,15086,0,0
58,15087,0,0
59,15088,0,0
60,15089,0,0
61,15090,0,0
62,15095,0,0
63,15096,0,0
64,15097,0,0
65,15099,0,0
66,18821,0,0
67,18966,0,0
68,3,0,0
69,366,1,1
70,12573,1,1
71,15100,0,0
72,15101,0,0
73,15102,0,0
74,15103,0,0
75,15104,1,1
76,15105,0,0
77,15106,0,0
78,15107,1,1
79,15108,2,2
80,16503,0,0
81,16504,1,1
82,8,1,1
83,12672,2,2
84,15109,1,1
85,15110,1,1
86,15111,2,2
87,15112,3,3
88,15113,1,1
89,15114,3,3
90,15115,1,1
91,15116,2,2
92,6,1,1
93,365,0,0
94,15166,0,0
95,15167,1,1
96,15169,1,1
97,17700,0,0
98,12110,70,70
99,12111,0,0
100,12112,0,0
101,12113,1,1
102,12117,0,0
103,12153,0,0
104,12155,--,--
105,13271,0,--
106,13272,0,0
107,13275,0,0
108,13276,0,0
109,13277,0,0
110,13278,62,62
111,12115,0,0
112,12152,0,0
113,13273,0,0
114,13274,0,0
115,15098,2,2
116,15146,1,1
117,15147,0,0
118,15148,0,0
119,12154,0,0
120,12578,0,0
121,12579,2,2
122,15140,1,1
123,15141,4,4
124,15142,0,0
125,15143,1,1
126,15144,1,1
127,15145,1,1
128,12574,1,1
129,12575,0,0
130,15149,1,1
131,15150,1,1
132,15151,0,0
133,15152,1,1
134,16500,1,1
135,12576,0,0
136,12577,1,1
137,15153,0,0
138,15154,1,1
139,15155,1,1
140,15156,2,2
141,15157,1,1
142,15160,1,1
143,15161,1,1
144,15162,1,1
145,15163,2,2
146,15164,1,1
147,15165,1,1
148,15055,1,1
149,15056,2,2
150,15057,1,1
151,9929,0,0
152,9930,0,0
153,15117,1,1
154,15118,3,3
155,15119,2,2
156,15120,2,2
157,15121,2,2
158,15122,0,0
159,15129,1,1
160,15130,2,2
161,15131,0,0
162,15132,2,2
163,15133,2,2
164,15134,1,1
165,15135,1,1
166,15136,1,1
167,15137,0,0
168,15138,1,1
169,15139,0,0
