,strSubID,strHourAvg,strValueAvg
0,371,35,35
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,57,57
5,18020,48,48
6,2,36,36
7,364,36,36
8,368,44,44
9,12493,--,0
10,12495,38,38
11,12572,40,40
12,15040,45,45
13,15041,28,28
14,15042,45,45
15,15043,44,44
16,15044,46,46
17,15045,47,47
18,15046,46,46
19,15047,44,44
20,15048,46,46
21,5,25,25
22,363,41,41
23,15049,48,48
24,15050,39,39
25,15058,31,31
26,15059,41,41
27,15060,33,33
28,15061,40,40
29,15062,37,37
30,15063,37,37
31,15064,46,46
32,15065,62,62
33,15066,28,28
34,15067,36,36
35,15068,39,39
36,15069,43,43
37,15070,46,46
38,15071,54,54
39,4,48,48
40,7,57,57
41,12492,64,64
42,12792,48,48
43,15072,47,47
44,15073,40,40
45,15074,42,42
46,15075,50,50
47,15076,51,51
48,15077,53,53
49,15078,43,43
50,15079,40,40
51,15080,48,48
52,15081,78,78
53,15082,30,30
54,15083,43,43
55,1,34,34
56,362,42,42
57,15084,37,37
58,15085,34,34
59,15086,40,40
60,15087,41,41
61,15088,40,40
62,15089,33,33
63,15090,37,37
64,15095,42,42
65,15096,42,42
66,15097,40,40
67,15099,51,51
68,18821,40,40
69,18966,47,47
70,3,37,37
71,366,37,37
72,12573,29,29
73,15100,40,40
74,15101,38,38
75,15102,46,46
76,15103,41,41
77,15104,44,44
78,15105,44,44
79,15106,43,43
80,15107,34,34
81,15108,53,53
82,16503,38,38
83,16504,37,37
84,8,30,30
85,12672,51,51
86,15109,49,49
87,15110,39,39
88,15111,40,40
89,15112,30,30
90,15113,57,57
91,15114,60,60
92,15115,46,46
93,15116,48,48
94,6,30,30
95,15166,37,37
96,15167,45,45
97,15169,49,49
98,17700,39,39
99,12110,255,255
100,12111,40,40
101,12112,43,43
102,12113,42,42
103,12114,39,39
104,12117,42,42
105,12153,41,41
106,12155,--,--
107,13271,49,49
108,13272,47,47
109,13275,51,51
110,13276,34,34
111,13277,42,42
112,13278,38,38
113,12115,43,43
114,12116,51,--
115,12152,--,--
116,13273,50,50
117,13274,40,40
118,15098,38,38
119,15146,39,39
120,15148,42,42
121,12154,52,52
122,12578,41,41
123,12579,37,37
124,15140,46,46
125,15141,40,40
126,15142,55,55
127,15143,78,78
128,15144,50,50
129,15145,42,42
130,12574,40,40
131,12575,40,40
132,15149,41,41
133,15150,38,38
134,15151,47,47
135,15152,38,38
136,16500,44,44
137,12576,39,39
138,12577,47,47
139,15153,47,47
140,15154,40,40
141,15155,45,45
142,15156,35,35
143,15157,46,46
144,15160,37,37
145,15161,41,41
146,15162,42,42
147,15163,44,44
148,15164,42,42
149,15165,34,34
150,15055,50,50
151,15056,50,50
152,15057,45,45
153,9929,45,45
154,9930,60,60
155,15117,37,37
156,15118,47,47
157,15119,42,42
158,15120,36,36
159,15121,38,38
160,15122,65,65
161,15129,46,46
162,15130,39,39
163,15131,45,45
164,15132,29,29
165,15133,34,34
166,15134,51,51
167,15135,39,39
168,15136,46,46
169,15137,52,52
170,15138,45,45
171,15139,50,50
