,strSubID,strHourAvg,strValueAvg
0,371,7,7
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,5,5
5,18020,0,0
6,2,0,0
7,364,1,1
8,368,2,2
9,12493,1,1
10,12495,0,0
11,12572,0,0
12,15040,1,1
13,15041,1,1
14,15042,2,2
15,15043,2,2
16,15044,1,1
17,15045,2,2
18,15046,2,2
19,15047,2,2
20,15048,3,3
21,5,1,1
22,363,1,1
23,15049,2,2
24,15050,3,3
25,15058,1,1
26,15059,1,1
27,15060,2,2
28,15061,2,2
29,15062,1,1
30,15063,2,2
31,15064,1,1
32,15065,1,1
33,15066,2,2
34,15067,1,1
35,15068,3,3
36,15069,1,1
37,15070,2,2
38,15071,1,1
39,7,1,1
40,12492,1,1
41,12792,1,1
42,15072,3,3
43,15073,1,1
44,15074,2,2
45,15075,3,3
46,15076,1,1
47,15077,1,1
48,15078,1,1
49,15079,1,1
50,15080,1,1
51,15081,3,3
52,15082,2,2
53,15083,1,1
54,1,3,3
55,15084,1,1
56,15085,2,2
57,15086,2,2
58,15087,2,2
59,15088,1,1
60,15089,4,4
61,15090,2,2
62,15095,2,2
63,15097,2,2
64,15099,2,2
65,18821,3,3
66,18966,2,2
67,3,1,1
68,366,1,1
69,12573,3,3
70,15100,2,2
71,15101,2,2
72,15102,2,2
73,15103,2,2
74,15104,2,2
75,15105,0,0
76,15106,0,0
77,15107,1,1
78,15108,0,0
79,16503,1,1
80,16504,1,1
81,8,1,1
82,12672,3,3
83,15109,1,1
84,15110,3,3
85,15111,2,2
86,15112,2,2
87,15113,1,1
88,15114,4,4
89,15115,1,1
90,15116,3,3
91,6,1,1
92,365,1,1
93,15166,0,0
94,15167,1,1
95,15169,1,1
96,17700,1,1
97,12110,114,114
98,12111,0,0
99,12112,1,1
100,12113,40,40
101,12117,1,1
102,12153,0,0
103,12154,1,1
104,13271,90,90
105,13272,0,0
106,13275,0,0
107,13276,0,0
108,13277,2,2
109,13278,114,114
110,12115,0,0
111,12116,0,0
112,12152,0,0
113,13273,0,0
114,13274,0,--
115,15098,2,2
116,15146,2,2
117,15147,1,1
118,15148,1,1
119,12578,1,1
120,12579,2,2
121,15140,1,1
122,15141,3,3
123,15142,1,1
124,15143,2,2
125,15144,1,1
126,15145,1,1
127,12574,3,3
128,12575,1,1
129,15149,2,2
130,15150,2,2
131,15151,1,1
132,15152,1,1
133,16500,1,1
134,12577,2,2
135,15153,1,1
136,15154,2,2
137,15155,1,1
138,15156,4,4
139,15157,2,2
140,15160,2,2
141,15161,1,1
142,15162,0,0
143,15163,4,4
144,15164,1,1
145,15165,1,1
146,15055,1,1
147,15056,1,1
148,15057,1,1
149,9929,1,1
150,9930,1,1
151,15117,1,1
152,15118,2,2
153,15119,1,1
154,15120,3,3
155,15121,1,1
156,15122,2,2
157,15129,1,1
158,15130,1,1
159,15131,1,1
160,15132,2,2
161,15133,1,1
162,15134,2,2
163,15135,1,1
164,15136,1,1
165,15137,1,1
166,15138,1,1
167,15139,0,0
