,strSubID,strHourAvg,strValueAvg
0,371,59,59
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,69,69
5,18020,59,59
6,2,45,45
7,364,55,55
8,368,56,56
9,12495,56,56
10,12572,63,63
11,15040,54,54
12,15041,53,53
13,15042,60,60
14,15043,53,53
15,15045,58,58
16,15046,57,57
17,15047,54,54
18,15048,55,55
19,5,46,46
20,363,59,59
21,15049,61,61
22,15050,55,55
23,15058,53,53
24,15059,55,55
25,15060,52,52
26,15061,56,56
27,15062,54,54
28,15063,51,51
29,15064,63,63
30,15065,59,59
31,15066,53,53
32,15067,56,56
33,15068,64,64
34,15069,59,59
35,15070,66,66
36,15071,77,77
37,7,68,68
38,12492,75,75
39,12792,85,85
40,15072,57,57
41,15073,56,56
42,15074,56,56
43,15075,59,59
44,15076,57,57
45,15077,58,58
46,15078,57,57
47,15079,72,72
48,15080,61,61
49,15081,77,77
50,15082,67,67
51,15083,74,74
52,1,50,50
53,362,57,57
54,15084,54,54
55,15085,56,56
56,15086,57,57
57,15087,57,57
58,15088,57,57
59,15089,56,56
60,15090,59,59
61,15095,64,64
62,15096,57,57
63,15097,65,65
64,15099,68,68
65,18821,63,63
66,18966,62,62
67,3,51,51
68,366,51,51
69,12573,51,51
70,15100,55,55
71,15101,59,59
72,15102,64,64
73,15103,62,62
74,15104,67,67
75,15105,62,62
76,15106,63,63
77,15107,66,66
78,15108,77,77
79,16503,64,64
80,16504,55,55
81,8,58,58
82,12672,73,73
83,15109,78,78
84,15110,73,73
85,15111,71,71
86,15112,59,59
87,15113,84,84
88,15114,72,72
89,15115,79,79
90,15116,83,83
91,6,44,44
92,365,54,54
93,15166,59,59
94,15167,68,68
95,15169,75,75
96,17700,56,56
97,12110,56,56
98,12111,54,54
99,12112,51,51
100,12113,58,58
101,12114,46,46
102,12117,58,58
103,12153,60,60
104,12155,--,--
105,13271,55,55
106,13272,51,51
107,13275,54,54
108,13276,55,55
109,13277,53,53
110,13278,53,53
111,12115,48,48
112,12116,67,67
113,12152,--,--
114,13273,55,55
115,13274,56,56
116,15098,64,64
117,15146,68,68
118,15147,77,77
119,15148,62,62
120,12154,66,66
121,12578,74,74
122,12579,73,73
123,15140,79,79
124,15141,84,84
125,15142,86,86
126,15143,95,95
127,15144,85,85
128,15145,72,72
129,12574,53,53
130,12575,59,59
131,15149,70,70
132,15150,72,72
133,15151,74,74
134,15152,71,71
135,16500,67,67
136,12576,66,66
137,12577,67,67
138,15153,79,79
139,15154,70,70
140,15155,71,71
141,15156,67,67
142,15157,66,66
143,15160,72,72
144,15161,71,71
145,15162,71,71
146,15163,73,73
147,15164,74,74
148,15165,62,62
149,15055,70,70
150,15056,74,74
151,15057,62,62
152,9929,58,58
153,9930,64,64
154,15117,49,49
155,15118,53,53
156,15119,64,64
157,15120,59,59
158,15121,65,65
159,15129,63,63
160,15130,55,55
161,15131,58,58
162,15132,54,54
163,15133,56,56
164,15134,67,67
165,15135,61,61
166,15136,63,63
167,15137,66,66
168,15138,72,72
169,15139,70,70
