,strSubID,strHourAvg,strValueAvg
0,371,62,62
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,69,69
5,18020,52,52
6,2,44,44
7,364,57,57
8,368,54,54
9,12493,--,0
10,12495,56,56
11,12572,50,50
12,15040,53,53
13,15041,55,55
14,15042,54,54
15,15043,53,53
16,15044,54,54
17,15045,54,54
18,15046,53,53
19,15047,55,55
20,15048,53,53
21,5,48,48
22,363,57,57
23,15049,58,58
24,15050,58,58
25,15058,57,57
26,15059,56,56
27,15060,52,52
28,15061,54,54
29,15062,54,54
30,15063,50,50
31,15064,54,54
32,15065,55,55
33,15066,58,58
34,15067,57,57
35,15068,55,55
36,15069,57,57
37,15070,56,56
38,15071,58,58
39,4,56,56
40,7,49,49
41,12492,58,58
42,12792,60,60
43,15072,55,55
44,15073,53,53
45,15074,55,55
46,15075,53,53
47,15076,53,53
48,15077,53,53
49,15078,54,54
50,15079,55,55
51,15080,54,54
52,15081,58,58
53,15082,54,54
54,15083,56,56
55,1,44,44
56,362,52,52
57,15084,53,53
58,15085,52,52
59,15086,52,52
60,15087,52,52
61,15088,52,52
62,15089,52,52
63,15090,52,52
64,15095,53,53
65,15096,52,52
66,15097,57,57
67,15099,64,64
68,18821,54,54
69,18966,52,52
70,3,46,46
71,366,54,54
72,12573,57,57
73,15100,53,53
74,15101,53,53
75,15102,53,53
76,15103,53,53
77,15104,58,58
78,15105,57,57
79,15106,54,54
80,15107,56,56
81,15108,67,67
82,16503,54,54
83,16504,53,53
84,8,50,50
85,12672,60,60
86,15109,59,59
87,15110,59,59
88,15111,62,62
89,15112,63,63
90,15113,55,55
91,15114,59,59
92,15115,54,54
93,15116,46,46
94,6,44,44
95,365,56,56
96,15166,58,58
97,15167,62,62
98,15169,58,58
99,17700,55,55
100,12110,44,44
101,12111,38,38
102,12112,42,42
103,12113,38,38
104,12114,31,--
105,12117,44,44
106,12153,41,41
107,12155,--,--
108,13271,42,42
109,13272,42,42
110,13275,41,41
111,13276,39,39
112,13277,36,36
113,13278,43,43
114,12115,35,35
115,12116,37,37
116,12152,--,--
117,13273,39,39
118,13274,38,38
119,15098,58,58
120,15146,64,64
121,15147,66,66
122,15148,65,65
123,12154,42,42
124,12578,63,63
125,12579,63,63
126,15140,64,64
127,15141,60,60
128,15142,56,56
129,15143,65,65
130,15144,62,62
131,15145,64,64
132,12574,73,73
133,12575,71,71
134,15149,77,77
135,15150,72,72
136,15151,75,75
137,15152,80,80
138,16500,71,71
139,12576,65,65
140,12577,63,63
141,15153,71,71
142,15154,67,67
143,15155,60,60
144,15156,61,61
145,15157,60,60
146,15160,77,77
147,15161,71,71
148,15162,76,76
149,15163,74,74
150,15164,68,68
151,15165,60,60
152,15055,66,66
153,15056,44,44
154,15057,56,56
155,9929,58,58
156,9930,59,59
157,15117,56,56
158,15118,58,58
159,15119,61,61
160,15120,57,57
161,15121,59,59
162,15122,--,61
163,15129,57,57
164,15130,54,54
165,15131,61,61
166,15132,57,57
167,15133,59,59
168,15134,65,65
169,15135,62,62
170,15136,68,68
171,15137,70,70
172,15138,80,80
173,15139,66,66
