,strSubID,strHourAvg,strValueAvg
0,368,东北_2,东北_2
1,12495,东南_0,东南_0
2,15097,东北_1,东北_1
3,15099,东_0,东_0
4,15100,东_1,东_1
5,15115,东北_1,东北_1
6,12575,东北_0,东北_0
7,15149,东北_1,东北_1
8,15151,东_0,东_0
9,15152,北_0,北_0
10,12576,北_1,北_1
11,15154,北_0,北_0
12,15157,北_0,北_0
13,15161,北_0,北_0
14,15118,东_1,东_1
15,15121,西南_0,西南_0
16,15131,东_1,东_1
17,15133,西_1,西_1
18,12494,东_1,东_1
19,12572,西南_0,西南_0
20,15040,东_1,东_1
21,15045,东北_2,东北_2
22,15060,东_1,东_1
23,15068,东北_2,东北_2
24,15077,东北_0,东北_0
25,15089,西北_1,西北_1
26,18966,西北_0,西北_0
27,15108,东北_1,东北_1
28,8,西_0,西_0
29,365,东_1,东_1
30,12114,南_0,南_0
31,13276,西_0,西_0
32,13274,南_0,南_0
33,15156,北_1,北_1
34,15160,北_0,北_0
35,15056,西北_1,西北_1
36,15057,东北_0,东北_0
37,2,北_0,北_0
38,15061,东北_0,东北_0
39,15064,东北_1,东北_1
40,15066,东北_0,东北_0
41,15069,北_0,北_0
42,12492,北_0,北_0
43,15072,东北_0,东北_0
44,362,东北_2,东北_2
45,15085,东_0,东_0
46,15095,东_1,东_1
47,16503,东_1,东_1
48,15109,北_1,北_1
49,15110,东_0,东_0
50,13271,东_0,东_0
51,12116,南_0,南_0
52,12152,北_0,北_0
53,13273,西_0,西_0
54,12578,西北_0,西北_0
55,15143,南_0,南_0
56,16500,东北_1,东北_1
57,12577,西北_0,西北_0
58,15153,北_0,北_0
59,15165,东北_1,东北_1
60,15132,东_2,东_2
61,15134,东北_1,东北_1
62,12118,北_0,北_0
63,12493,北_0,北_0
64,15043,东北_1,东北_1
65,15050,东_1,东_1
66,15080,东_1,东_1
67,1,南_1,南_1
68,15090,东_1,东_1
69,15103,东北_0,东北_0
70,15104,东北_1,东北_1
71,15113,东南_0,东南_0
72,12110,西南_2,西南_2
73,15146,东北_1,东北_1
74,15148,东_0,东_0
75,15164,西北_0,西北_0
76,15117,东_1,东_1
77,364,南_0,南_0
78,15047,东_1,东_1
79,5,西南_0,西南_0
80,15049,东北_1,东北_1
81,15059,东_0,东_0
82,15065,东北_0,东北_0
83,15070,东北_1,东北_1
84,15079,东南_0,东南_0
85,15081,东北_0,东北_0
86,15082,东北_0,东北_0
87,15107,东_1,东_1
88,6,东南_1,东南_1
89,12113,北_0,北_0
90,12117,南_0,南_0
91,12153,西北_0,西北_0
92,13275,西南_0,西南_0
93,13278,西南_0,西南_0
94,12115,南_0,南_0
95,15098,西北_2,西北_2
96,15140,西_0,西_0
97,15141,南_1,南_1
98,15163,西_0,西_0
99,15136,东_1,东_1
100,15139,北_0,北_0
101,12119,北_0,北_0
102,15062,东_1,东_1
103,15063,东南_0,东南_0
104,4,东北_1,东北_1
105,7,西北_0,西北_0
106,15076,东_0,东_0
107,15078,东北_1,东北_1
108,15087,东北_1,东北_1
109,366,东北_1,东北_1
110,15166,东北_0,东北_0
111,12112,西南_0,西南_0
112,13272,西_0,西_0
113,15144,西_0,西_0
114,15145,西_1,西_1
115,15150,东_0,东_0
116,15055,东北_0,东北_0
117,15120,西北_1,西北_1
118,15129,东_1,东_1
119,15137,东_1,东_1
120,12120,北_0,北_0
121,18020,北_0,北_0
122,15058,东_2,东_2
123,12792,北_1,北_1
124,15073,东北_0,东北_0
125,15074,东北_1,东北_1
126,15075,南_0,南_0
127,15083,东北_1,东北_1
128,15084,东北_1,东北_1
129,15086,东_0,东_0
130,15096,东北_2,东北_2
131,15101,东_1,东_1
132,15111,北_0,北_0
133,15112,南_1,南_1
134,15114,西_0,西_0
135,15116,南_0,南_0
136,15167,东_1,东_1
137,15169,西南_0,西南_0
138,17700,南_0,南_0
139,12154,东北_0,东北_0
140,15142,东南_0,东南_0
141,9929,东_0,东_0
142,15119,东北_1,东北_1
143,15122,西南_0,西南_0
144,15130,东南_1,东南_1
145,15135,东_1,东_1
146,371,西_1,西_1
147,15041,东_1,东_1
148,15042,东_0,东_0
149,15046,东北_1,东北_1
150,15048,东_0,东_0
151,363,东南_1,东南_1
152,15067,东_1,东_1
153,15071,西南_0,西南_0
154,15088,东_0,东_0
155,18821,东_1,东_1
156,3,东_1,东_1
157,12573,东_1,东_1
158,15102,东南_1,东南_1
159,15105,东_1,东_1
160,15106,东_1,东_1
161,16504,东_1,东_1
162,12111,南_1,南_1
163,12155,北_0,北_0
164,13277,东北_2,东北_2
165,15147,西南_0,西南_0
166,12579,北_0,北_0
167,12574,东北_2,东北_2
168,15155,东_0,东_0
169,15162,东_0,东_0
170,9930,北_0,北_0
171,15138,东北_1,东北_1
