,strSubID,strHourAvg,strValueAvg
0,12120,北_0,北_0
1,12494,东南_1,东南_1
2,12492,北_0,北_0
3,15082,东北_0,东北_0
4,1,东南_1,东南_1
5,15089,西北_1,西北_1
6,15110,东北_2,东北_2
7,15111,东北_1,东北_1
8,15151,西_2,西_2
9,15119,西南_1,西南_1
10,12118,北_0,北_0
11,12119,北_0,北_0
12,2,北_0,北_0
13,15041,东北_1,东北_1
14,15058,东_2,东_2
15,15059,东_1,东_1
16,15068,北_1,北_1
17,15071,西北_0,西北_0
18,4,北_1,北_1
19,15072,东_1,东_1
20,15099,东_0,东_0
21,15103,北_1,北_1
22,15107,西北_1,西北_1
23,15112,东南_1,东南_1
24,15116,西北_1,西北_1
25,6,南_1,南_1
26,17700,西南_1,西南_1
27,12153,西北_0,西北_0
28,13274,西北_0,西北_0
29,12578,东北_1,东北_1
30,15143,南_0,南_0
31,15144,北_2,北_2
32,12574,西南_1,西南_1
33,15149,西_1,西_1
34,16500,西_1,西_1
35,15153,西_0,西_0
36,15156,西_2,西_2
37,15160,西_2,西_2
38,9930,南_0,南_0
39,15131,西北_0,西北_0
40,15042,东北_0,东北_0
41,15043,东北_1,东北_1
42,15046,东北_1,东北_1
43,7,西北_0,西北_0
44,12792,东北_1,东北_1
45,15074,北_1,北_1
46,15079,东_0,东_0
47,15088,北_0,北_0
48,366,东南_1,东南_1
49,15109,北_1,北_1
50,15115,北_1,北_1
51,15169,东北_0,东北_0
52,13277,北_0,北_0
53,15155,西北_1,西北_1
54,15164,西_1,西_1
55,15129,东北_1,东北_1
56,15133,西_1,西_1
57,15040,东北_1,东北_1
58,15044,东南_0,东南_0
59,15045,东北_1,东北_1
60,363,东南_1,东南_1
61,15065,东_0,东_0
62,15075,东南_0,东南_0
63,15102,东_1,东_1
64,15108,西_1,西_1
65,12672,东北_1,东北_1
66,365,东_1,东_1
67,15167,西北_1,西北_1
68,12111,西南_1,西南_1
69,12112,东北_1,东北_1
70,12154,东南_0,东南_0
71,12155,北_0,北_0
72,13271,东南_0,东南_0
73,13272,东南_0,东南_0
74,13278,东北_1,东北_1
75,13273,西南_0,西南_0
76,15140,北_1,北_1
77,12576,西_1,西_1
78,15165,西_2,西_2
79,15055,东南_0,东南_0
80,15117,西_1,西_1
81,15137,西北_1,西北_1
82,371,东_4,东_4
83,18020,北_0,北_0
84,364,东南_1,东南_1
85,12572,南_0,南_0
86,15049,东北_1,东北_1
87,15061,东北_0,东北_0
88,15069,东南_0,东南_0
89,15086,西北_1,西北_1
90,15090,东北_1,东北_1
91,16504,北_1,北_1
92,13275,东北_0,东北_0
93,13276,西北_2,西北_2
94,12116,西北_0,西北_0
95,15146,西南_1,西南_1
96,15148,西_0,西_0
97,15154,西_2,西_2
98,15056,西_1,西_1
99,15118,西_1,西_1
100,15120,西_1,西_1
101,15047,东_1,东_1
102,15048,东_1,东_1
103,15063,东南_0,东南_0
104,15064,北_1,北_1
105,15070,东_1,东_1
106,15076,东北_0,东北_0
107,15080,东北_1,东北_1
108,15097,北_1,北_1
109,18821,东南_1,东南_1
110,18966,西_0,西_0
111,16503,东北_0,东北_0
112,8,西_2,西_2
113,12115,东北_0,东北_0
114,15142,南_0,南_0
115,15145,北_2,北_2
116,12577,西_1,西_1
117,15161,西_2,西_2
118,15130,西南_1,西南_1
119,15132,东北_1,东北_1
120,15136,西南_1,西南_1
121,15139,南_0,南_0
122,12495,东南_0,东南_0
123,5,西南_0,西南_0
124,15067,东_1,东_1
125,15073,北_0,北_0
126,15077,东北_0,东北_0
127,15081,东北_1,东北_1
128,362,东北_1,东北_1
129,15084,北_1,北_1
130,15085,东_0,东_0
131,15087,北_1,北_1
132,3,东_1,东_1
133,15104,西北_1,西北_1
134,15106,西_0,西_0
135,15113,西北_1,西北_1
136,15166,南_0,南_0
137,12110,西北_2,西北_2
138,12575,西南_0,西南_0
139,15150,西_2,西_2
140,15162,西_1,西_1
141,15163,南_3,南_3
142,15057,东_0,东_0
143,15121,西南_1,西南_1
144,15135,西南_1,西南_1
145,15138,西_2,西_2
146,12493,东_0,东_0
147,15050,东_1,东_1
148,15060,东北_1,东北_1
149,15062,东北_1,东北_1
150,15066,东_0,东_0
151,15078,东北_1,东北_1
152,15083,东北_1,东北_1
153,15095,东_1,东_1
154,15096,东北_1,东北_1
155,15100,东_1,东_1
156,15101,东北_1,东北_1
157,15105,东南_1,东南_1
158,15114,北_2,北_2
159,12113,北_1,北_1
160,12117,西北_2,西北_2
161,12152,西北_1,西北_1
162,15098,西北_3,西北_3
163,15147,东南_0,东南_0
164,15141,南_1,南_1
165,15152,西北_3,西北_3
166,15157,西_1,西_1
167,9929,南_1,南_1
168,15122,南_0,南_0
169,15134,东_1,东_1
