,strSubID,strHourAvg,strValueAvg
0,371,3,3
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,1,1
5,18020,0,0
6,2,0,0
7,364,0,0
8,368,2,2
9,12493,1,1
10,12495,0,0
11,12572,0,0
12,15040,1,1
13,15041,1,1
14,15042,1,1
15,15043,2,2
16,15044,1,1
17,15045,2,2
18,15046,2,2
19,15047,1,1
20,15048,2,2
21,5,1,1
22,363,1,1
23,15049,2,2
24,15050,3,3
25,15058,1,1
26,15059,1,1
27,15060,2,2
28,15061,1,1
29,15062,1,1
30,15063,1,1
31,15064,1,1
32,15065,1,1
33,15066,1,1
34,15067,2,2
35,15068,3,3
36,15069,1,1
37,15070,2,2
38,15071,1,1
39,7,1,1
40,12492,1,1
41,12792,1,1
42,15072,2,2
43,15073,1,1
44,15074,2,2
45,15075,2,2
46,15076,1,1
47,15077,0,0
48,15078,1,1
49,15079,2,2
50,15080,0,0
51,15081,2,2
52,15082,1,1
53,15083,1,1
54,1,2,2
55,15084,2,2
56,15085,2,2
57,15086,2,2
58,15087,2,2
59,15088,1,1
60,15089,2,2
61,15090,2,2
62,15095,2,2
63,15097,1,1
64,15099,1,1
65,18821,2,2
66,18966,1,1
67,3,1,1
68,366,1,1
69,12573,3,3
70,15100,3,3
71,15101,2,2
72,15102,1,1
73,15103,2,2
74,15104,3,3
75,15105,1,1
76,15106,0,0
77,15107,1,1
78,15108,1,1
79,16503,2,2
80,16504,2,2
81,8,1,1
82,12672,2,2
83,15109,1,1
84,15110,2,2
85,15111,2,2
86,15112,3,3
87,15113,2,2
88,15114,4,4
89,15115,1,1
90,15116,3,3
91,6,1,1
92,15166,1,1
93,15167,1,1
94,15169,1,1
95,17700,1,1
96,12110,2,2
97,12111,1,1
98,12112,0,0
99,12113,1,1
100,12117,1,1
101,12153,1,1
102,12154,0,0
103,13271,0,0
104,13272,1,1
105,13275,1,1
106,13276,1,1
107,13277,2,2
108,13278,1,1
109,12115,1,1
110,12116,1,1
111,12152,0,0
112,13273,0,0
113,13274,1,1
114,15098,2,2
115,15146,1,1
116,15147,0,0
117,15148,1,1
118,12578,0,0
119,12579,1,1
120,15140,2,2
121,15141,3,3
122,15142,1,1
123,15143,2,2
124,15144,2,2
125,15145,1,1
126,12574,2,2
127,15149,2,2
128,15150,2,2
129,15151,2,2
130,15152,2,2
131,16500,2,2
132,12577,1,1
133,15153,1,1
134,15154,2,2
135,15155,1,1
136,15156,2,2
137,15157,1,1
138,15160,2,2
139,15161,1,1
140,15162,1,1
141,15163,2,2
142,15164,0,0
143,15165,2,2
144,15055,1,1
145,15056,2,2
146,15057,2,2
147,9929,1,1
148,9930,1,1
149,15117,0,0
150,15118,2,2
151,15119,1,1
152,15120,2,2
153,15121,1,1
154,15122,2,2
155,15129,1,1
156,15130,3,3
157,15131,1,1
158,15132,2,2
159,15133,2,2
160,15134,2,2
161,15135,0,0
162,15136,0,0
163,15137,1,1
164,15138,1,1
165,15139,0,0
