,strSubID,strHourAvg,strValueAvg
0,371,11,11
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,19,19
5,18020,19,19
6,2,19,19
7,364,17,17
8,368,20,20
9,12493,--,0
10,12495,21,21
11,12572,23,23
12,15040,19,19
13,15041,19,19
14,15042,19,19
15,15043,19,19
16,15044,19,19
17,15045,19,19
18,15046,20,20
19,15047,19,19
20,15048,18,18
21,5,19,19
22,363,19,19
23,15049,18,18
24,15050,18,18
25,15058,18,18
26,15059,18,18
27,15060,18,18
28,15061,20,20
29,15062,18,18
30,15063,18,18
31,15064,20,20
32,15065,18,18
33,15066,17,17
34,15067,19,19
35,15068,18,18
36,15069,18,18
37,15070,18,18
38,15071,19,19
39,7,18,18
40,12492,19,19
41,12792,19,19
42,15072,18,18
43,15073,18,18
44,15074,18,18
45,15075,19,19
46,15076,19,19
47,15077,20,20
48,15078,19,19
49,15079,19,19
50,15080,18,18
51,15081,18,18
52,15082,19,19
53,15083,19,19
54,1,18,18
55,362,19,19
56,15084,18,18
57,15085,19,19
58,15086,18,18
59,15087,18,18
60,15088,18,18
61,15089,18,18
62,15090,17,17
63,15095,18,18
64,15096,19,19
65,15097,18,18
66,15099,18,18
67,18821,18,18
68,18966,18,18
69,3,19,19
70,366,19,19
71,12573,18,18
72,15100,19,19
73,15101,19,19
74,15102,18,18
75,15103,19,19
76,15104,19,19
77,15105,20,20
78,15106,20,20
79,15107,19,19
80,15108,19,19
81,16503,19,19
82,16504,19,19
83,8,18,18
84,12672,18,18
85,15109,19,19
86,15110,17,17
87,15111,17,17
88,15112,16,16
89,15113,16,16
90,15114,17,17
91,15115,18,18
92,15116,16,16
93,6,18,18
94,365,19,19
95,15166,21,21
96,15167,18,18
97,15169,18,18
98,17700,18,18
99,12110,1803,1803
100,12111,16,16
101,12112,16,16
102,12113,16,16
103,12117,16,16
104,12153,17,17
105,12155,--,--
106,13271,16,16
107,13272,16,16
108,13275,16,16
109,13276,16,16
110,13277,15,15
111,13278,16,16
112,12115,16,16
113,12116,17,17
114,12152,--,--
115,13273,17,17
116,13274,16,16
117,15098,17,17
118,15146,19,19
119,15148,18,18
120,12154,16,16
121,12578,18,18
122,12579,18,18
123,15140,18,18
124,15141,18,18
125,15142,18,18
126,15143,17,17
127,15144,16,16
128,15145,18,18
129,12574,19,19
130,12575,20,20
131,15149,19,19
132,15150,18,18
133,15151,18,18
134,15152,18,18
135,16500,19,19
136,12576,20,20
137,12577,18,18
138,15153,18,18
139,15154,18,18
140,15155,17,17
141,15156,17,17
142,15157,18,18
143,15160,17,17
144,15161,18,18
145,15162,18,18
146,15163,17,17
147,15164,18,18
148,15165,17,17
149,15055,16,16
150,15056,17,17
151,15057,16,16
152,9929,19,19
153,9930,17,17
154,15117,19,19
155,15118,19,19
156,15119,19,19
157,15120,17,17
158,15121,19,19
159,15122,20,20
160,15129,17,17
161,15130,18,18
162,15131,18,18
163,15132,16,16
164,15133,17,17
165,15134,15,15
166,15135,18,18
167,15136,19,19
168,15137,19,19
169,15138,18,18
170,15139,19,19
