,strSubID,strHourAvg,strValueAvg
0,12118,--,--
1,12119,--,--
2,12120,--,--
3,12494,0,0
4,18020,3,3
5,2,7,7
6,364,4,4
7,12493,--,0
8,12495,4,4
9,12572,7,7
10,15040,7,7
11,15041,4,4
12,15042,4,4
13,15043,6,6
14,15044,4,4
15,15045,6,6
16,15046,5,5
17,15047,5,5
18,15048,4,4
19,5,5,5
20,363,4,4
21,15049,4,4
22,15050,5,5
23,15058,5,5
24,15059,4,4
25,15060,5,5
26,15061,4,4
27,15062,6,6
28,15063,7,7
29,15064,4,4
30,15065,3,3
31,15066,4,4
32,15067,5,5
33,15068,4,4
34,15069,3,3
35,15070,2,2
36,15071,1,1
37,4,4,4
38,7,3,3
39,12492,1,1
40,12792,2,2
41,15072,5,5
42,15073,5,5
43,15074,5,5
44,15075,4,4
45,15076,4,4
46,15077,4,4
47,15078,5,5
48,15079,2,2
49,15080,4,4
50,15081,2,2
51,15082,5,5
52,15083,4,4
53,1,6,6
54,15084,7,7
55,15085,8,8
56,15086,7,7
57,15087,7,7
58,15088,6,6
59,15089,7,7
60,15090,6,6
61,15095,7,7
62,15097,6,6
63,15099,3,3
64,18821,6,6
65,18966,6,6
66,3,6,6
67,366,4,4
68,12573,5,5
69,15100,7,7
70,15101,6,6
71,15102,6,6
72,15103,6,6
73,15104,4,4
74,15105,3,3
75,15106,3,3
76,15107,3,3
77,15108,0,0
78,16503,5,5
79,16504,5,5
80,8,5,5
81,12672,2,2
82,15109,3,3
83,15110,3,3
84,15111,2,2
85,15112,4,4
86,15113,-1,-1
87,15114,-2,-2
88,15115,0,0
89,15116,0,0
90,6,6,6
91,365,3,3
92,15166,3,3
93,15167,0,0
94,15169,1,1
95,17700,4,4
96,12110,1803,1803
97,12111,1,1
98,12112,2,2
99,12113,-1,-1
100,12117,1,1
101,12153,2,2
102,12155,--,--
103,13271,-4,-4
104,13272,1,1
105,13275,0,0
106,13276,3,3
107,13277,-1,-1
108,13278,872,872
109,12115,656,656
110,12116,-1,--
111,12152,--,--
112,13273,-1,-1
113,13274,0,0
114,15098,4,4
115,15146,2,2
116,15147,-2,-2
117,15148,2,2
118,12154,1,1
119,12578,5,5
120,12579,5,5
121,15140,3,3
122,15141,2,2
123,15142,1,1
124,15143,-1,-1
125,15144,3,3
126,15145,2,2
127,12574,5,5
128,12575,5,5
129,15149,2,2
130,15150,3,3
131,15151,1,1
132,15152,4,4
133,16500,3,3
134,12576,3,3
135,12577,2,2
136,15153,-1,-1
137,15154,4,4
138,15155,0,0
139,15156,4,4
140,15160,4,4
141,15161,4,4
142,15162,2,2
143,15163,-1,-1
144,15164,0,0
145,15165,5,5
146,15055,1,1
147,15056,0,0
148,15057,1,1
149,9929,2,2
150,9930,0,0
151,15117,4,4
152,15118,3,3
153,15119,2,2
154,15120,2,2
155,15121,3,3
156,15122,-2,-2
157,15129,2,2
158,15130,3,3
159,15131,2,2
160,15132,6,6
161,15133,3,3
162,15134,0,0
163,15135,3,3
164,15136,3,3
165,15137,2,2
166,15138,0,0
167,15139,2,2
