,strSubID,strHourAvg,strValueAvg
0,15042,南_0,南_0
1,15044,北_0,北_0
2,15045,南_0,南_0
3,15062,西_0,西_0
4,15069,东_0,东_0
5,15078,南_1,南_1
6,15081,西南_0,西南_0
7,15102,东南_0,东南_0
8,15104,东_1,东_1
9,12672,西南_1,西南_1
10,15109,东南_1,东南_1
11,12154,北_0,北_0
12,15144,南_0,南_0
13,15156,东南_3,东南_3
14,15160,南_1,南_1
15,15122,南_0,南_0
16,15129,南_2,南_2
17,15130,东南_2,东南_2
18,15138,东_2,东_2
19,363,东南_1,东南_1
20,15064,南_0,南_0
21,15065,西南_0,西南_0
22,15083,东南_1,东南_1
23,362,西南_0,西南_0
24,15089,东南_0,东南_0
25,15097,东_0,东_0
26,18821,西北_0,西北_0
27,8,西南_0,西南_0
28,15115,东北_0,东北_0
29,365,南_0,南_0
30,15167,东南_1,东南_1
31,15169,东北_0,东北_0
32,13271,东南_0,东南_0
33,13278,东北_1,东北_1
34,15150,东南_2,东南_2
35,16500,东南_2,东南_2
36,15164,东南_1,东南_1
37,9930,东南_0,东南_0
38,15121,东_2,东_2
39,15134,西北_2,西北_2
40,12494,东_2,东_2
41,2,北_0,北_0
42,364,东南_1,东南_1
43,12495,东南_0,东南_0
44,15040,西南_0,西南_0
45,15041,南_1,南_1
46,15059,南_0,南_0
47,15066,东南_0,东南_0
48,4,西南_0,西南_0
49,12792,东南_1,东南_1
50,15074,东南_1,东南_1
51,15103,东北_0,东北_0
52,12112,东北_0,东北_0
53,13272,东南_0,东南_0
54,13275,东_0,东_0
55,12578,北_0,北_0
56,15142,南_1,南_1
57,15149,东_2,东_2
58,15155,南_1,南_1
59,15131,东南_1,东南_1
60,15133,南_1,南_1
61,15135,南_1,南_1
62,371,东南_3,东南_3
63,12572,西南_1,西南_1
64,15061,南_1,南_1
65,15071,东_1,东_1
66,15073,南_0,南_0
67,15082,南_1,南_1
68,1,西北_0,西北_0
69,15088,东北_0,东北_0
70,18966,西南_0,西南_0
71,15105,东南_2,东南_2
72,15106,东_1,东_1
73,16504,东南_1,东南_1
74,15110,东南_1,东南_1
75,15113,南_1,南_1
76,15116,东南_1,东南_1
77,6,南_1,南_1
78,12111,东南_0,东南_0
79,13276,东_0,东_0
80,12115,东北_0,东北_0
81,12116,西_0,西_0
82,15148,东南_0,东南_0
83,12579,南_1,南_1
84,15141,东_1,东_1
85,15143,西南_0,西南_0
86,12577,东_1,东_1
87,15157,东南_1,东南_1
88,15163,东南_1,东南_1
89,15118,东南_2,东南_2
90,15137,南_1,南_1
91,18020,北_0,北_0
92,15043,南_0,南_0
93,15048,东_0,东_0
94,15050,南_2,南_2
95,15060,南_1,南_1
96,15063,西_0,西_0
97,15067,东南_0,东南_0
98,15068,南_2,南_2
99,7,东南_0,东南_0
100,15075,西北_0,西北_0
101,15079,东南_1,东南_1
102,15087,西南_1,西南_1
103,15096,西南_0,西南_0
104,15108,东南_1,东南_1
105,15111,南_2,南_2
106,12113,东_0,东_0
107,12153,东_0,东_0
108,12152,北_0,北_0
109,13274,东_0,东_0
110,15145,西_2,西_2
111,12575,东南_0,东南_0
112,15152,南_3,南_3
113,15055,东_1,东_1
114,15117,东_3,东_3
115,15120,西南_1,西南_1
116,15132,东南_2,东南_2
117,15136,东南_1,东南_1
118,15139,南_0,南_0
119,15085,东_0,东_0
120,15086,南_0,南_0
121,12573,东南_1,东南_1
122,16503,东南_1,东南_1
123,15147,南_0,南_0
124,12576,东南_2,东南_2
125,15162,西南_1,西南_1
126,12118,北_0,北_0
127,12119,北_0,北_0
128,12120,北_0,北_0
129,12493,北_0,北_0
130,15046,北_1,北_1
131,15049,西南_0,西南_0
132,15070,西南_1,西南_1
133,12492,西_0,西_0
134,15072,南_1,南_1
135,15076,东南_0,东南_0
136,3,东_0,东_0
137,366,东南_1,东南_1
138,15101,西南_0,西南_0
139,17700,西_0,西_0
140,15146,东南_1,东南_1
141,15140,南_1,南_1
142,12574,东_2,东_2
143,15151,东南_1,东南_1
144,15154,东南_2,东南_2
145,15165,南_2,南_2
146,9929,东南_0,东南_0
147,15119,东南_1,东南_1
148,368,南_1,南_1
149,15047,东南_1,东南_1
150,5,西_0,西_0
151,15058,东南_0,东南_0
152,15077,西_0,西_0
153,15080,西北_0,西北_0
154,15084,南_0,南_0
155,15090,西_0,西_0
156,15095,南_0,南_0
157,15099,东北_0,东北_0
158,15100,东南_1,东南_1
159,15107,东南_1,东南_1
160,15112,东南_2,东南_2
161,15114,西南_1,西南_1
162,15166,东南_1,东南_1
163,12110,东北_1,东北_1
164,12117,东北_0,东北_0
165,12155,北_0,北_0
166,13277,东北_1,东北_1
167,13273,东北_0,东北_0
168,15098,北_1,北_1
169,15153,西南_0,西南_0
170,15161,南_2,南_2
171,15056,东_1,东_1
172,15057,东南_1,东南_1
