,strSubID,strHourAvg,strValueAvg
0,15061,北_1,北_1
1,15067,东南_2,东南_2
2,15078,东北_2,东北_2
3,15079,东北_2,东北_2
4,15116,西_1,西_1
5,6,东_1,东_1
6,365,东南_1,东南_1
7,13275,东北_1,东北_1
8,13276,西北_2,西北_2
9,15098,西北_3,西北_3
10,15140,东北_1,东北_1
11,15141,东北_2,东北_2
12,12575,东北_1,东北_1
13,16500,东北_2,东北_2
14,15154,东北_2,东北_2
15,15131,北_1,北_1
16,15135,西_0,西_0
17,15046,东北_2,东北_2
18,363,东_1,东_1
19,15064,东_2,东_2
20,15071,东北_1,东北_1
21,15077,东北_1,东北_1
22,15081,东北_2,东北_2
23,15082,东_1,东_1
24,366,东北_2,东北_2
25,15100,东_2,东_2
26,16504,东北_2,东北_2
27,15109,东北_1,东北_1
28,12110,西北_2,西北_2
29,12112,北_1,北_1
30,12115,东北_0,东北_0
31,15142,北_1,北_1
32,12574,北_2,北_2
33,12576,西北_2,西北_2
34,15130,西北_1,西北_1
35,15134,东_2,东_2
36,15136,东_1,东_1
37,18020,东北_1,东北_1
38,15040,东北_2,东北_2
39,15059,东_1,东_1
40,15069,东_1,东_1
41,15073,东北_1,东北_1
42,15080,东_2,东_2
43,15085,东_2,东_2
44,15088,东_1,东_1
45,3,东_2,东_2
46,15107,东北_1,东北_1
47,15108,东北_1,东北_1
48,15114,东北_2,东北_2
49,13271,西北_1,西北_1
50,13272,东南_0,东南_0
51,15119,西北_0,西北_0
52,15122,西北_1,西北_1
53,15129,北_1,北_1
54,12120,北_0,北_0
55,15041,东北_2,东北_2
56,15043,北_2,北_2
57,15049,东北_2,东北_2
58,15050,东_1,东_1
59,15083,东北_2,东北_2
60,15090,东_2,东_2
61,18821,东南_2,东南_2
62,15101,东北_2,东北_2
63,15167,东北_2,东北_2
64,12152,西北_1,西北_1
65,13273,北_0,北_0
66,15146,东北_1,东北_1
67,15143,北_1,北_1
68,15150,东北_2,东北_2
69,15151,东北_2,东北_2
70,15156,东北_2,东北_2
71,15163,东北_2,东北_2
72,9929,西_0,西_0
73,15132,西南_1,西南_1
74,15138,东北_4,东北_4
75,15139,北_0,北_0
76,12119,北_0,北_0
77,15047,东北_2,东北_2
78,15060,东北_2,东北_2
79,15063,东南_1,东南_1
80,15068,东北_3,东北_3
81,15072,东北_1,东北_1
82,362,东北_2,东北_2
83,15084,东北_2,东北_2
84,15095,东_2,东_2
85,15099,东_1,东_1
86,12573,东_1,东_1
87,15102,东_1,东_1
88,15106,东_1,东_1
89,15110,东_1,东_1
90,15113,北_1,北_1
91,15115,北_1,北_1
92,15160,东北_1,东北_1
93,15161,东北_4,东北_4
94,15165,东北_2,东北_2
95,9930,西北_1,西北_1
96,15120,北_1,北_1
97,12494,东北_2,东北_2
98,368,东_2,东_2
99,12495,东_0,东_0
100,15045,东北_3,东北_3
101,15048,东北_1,东北_1
102,15058,东_3,东_3
103,15062,东_2,东_2
104,15066,东北_2,东北_2
105,15096,东北_2,东北_2
106,15105,东北_1,东北_1
107,16503,东_2,东_2
108,8,西_1,西_1
109,12672,东_2,东_2
110,15112,东北_2,东北_2
111,12153,北_1,北_1
112,13274,西北_1,西北_1
113,12578,东北_1,东北_1
114,12579,东_1,东_1
115,15155,东_2,东_2
116,15164,北_1,北_1
117,15055,西_0,西_0
118,15133,西北_2,西北_2
119,15137,东南_1,东南_1
120,364,东南_1,东南_1
121,15042,东北_1,东北_1
122,15044,东_1,东_1
123,15070,东_1,东_1
124,7,北_1,北_1
125,15074,北_2,北_2
126,15075,南_1,南_1
127,15086,东_1,东_1
128,15089,西北_1,西北_1
129,15097,东北_2,东北_2
130,18966,北_1,北_1
131,15103,东_1,东_1
132,15104,东北_2,东北_2
133,15111,东北_1,东北_1
134,17700,东北_1,东北_1
135,12111,北_0,北_0
136,12155,北_0,北_0
137,13277,东北_4,东北_4
138,13278,北_1,北_1
139,12116,北_0,北_0
140,15148,东北_1,东北_1
141,15144,东_2,东_2
142,15152,东_4,东_4
143,12577,东北_2,东北_2
144,15157,东北_3,东北_3
145,371,东_2,东_2
146,12118,北_0,北_0
147,12572,东北_1,东北_1
148,5,西南_1,西南_1
149,15065,东_1,东_1
150,4,东北_2,东北_2
151,12492,东_1,东_1
152,12792,东北_3,东北_3
153,15076,东_1,东_1
154,1,南_2,南_2
155,15087,东北_2,东北_2
156,15166,北_0,北_0
157,15169,东_1,东_1
158,12113,西_0,西_0
159,12117,西_2,西_2
160,12154,西北_1,西北_1
161,15145,东北_2,东北_2
162,15149,东北_2,东北_2
163,15162,东北_2,东北_2
164,15056,东南_1,东南_1
165,15057,西南_0,西南_0
166,15117,西北_1,西北_1
167,15118,西北_1,西北_1
168,15121,西北_1,西北_1
