,strSubID,strHourAvg,strValueAvg
0,371,29,29
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,41,41
5,18020,48,48
6,2,30,30
7,364,39,39
8,368,38,38
9,12493,34,34
10,12495,48,48
11,12572,45,45
12,15040,36,36
13,15041,34,34
14,15042,40,40
15,15043,35,35
16,15044,37,37
17,15045,37,37
18,15046,38,38
19,15047,36,36
20,15048,37,37
21,5,30,30
22,363,39,39
23,15049,41,41
24,15050,39,39
25,15058,41,41
26,15059,41,41
27,15060,32,32
28,15061,40,40
29,15062,39,39
30,15063,33,33
31,15064,41,41
32,15065,39,39
33,15066,35,35
34,15067,38,38
35,15068,41,41
36,15069,39,39
37,15070,43,43
38,15071,47,47
39,7,32,32
40,12492,44,44
41,12792,45,45
42,15072,42,42
43,15073,40,40
44,15074,40,40
45,15075,41,41
46,15076,42,42
47,15077,46,46
48,15078,40,40
49,15079,39,39
50,15080,42,42
51,15081,41,41
52,15082,38,38
53,15083,42,42
54,1,29,29
55,15084,34,34
56,15085,34,34
57,15086,36,36
58,15087,36,36
59,15088,38,38
60,15089,36,36
61,15090,34,34
62,15095,37,37
63,15097,38,38
64,15099,41,41
65,18821,37,37
66,18966,36,36
67,20300,--,--
68,3,27,27
69,366,37,37
70,12573,31,31
71,15100,35,35
72,15101,35,35
73,15102,39,39
74,15103,37,37
75,15104,38,38
76,15105,44,44
77,15106,49,49
78,15107,40,40
79,15108,46,46
80,16503,37,37
81,16504,37,37
82,8,28,28
83,12672,41,41
84,15109,41,41
85,15110,41,41
86,15111,47,47
87,15112,38,38
88,15113,48,48
89,15114,47,47
90,15115,52,52
91,15116,44,44
92,6,26,26
93,365,38,38
94,15166,43,43
95,15167,40,40
96,15169,41,41
97,17700,36,36
98,12110,42,42
99,12111,44,44
100,12112,36,36
101,12113,57,57
102,12114,39,39
103,12117,44,44
104,12153,36,36
105,12154,52,52
106,13271,54,54
107,13272,45,45
108,13275,42,42
109,13276,43,43
110,13277,41,41
111,13278,46,46
112,12115,50,50
113,12116,52,--
114,12152,43,43
115,13273,55,55
116,13274,55,55
117,15098,37,37
118,15146,43,43
119,15147,60,60
120,15148,41,41
121,12578,55,55
122,12579,49,49
123,15140,49,49
124,15141,43,43
125,15142,47,47
126,15143,46,46
127,15144,51,51
128,15145,51,51
129,12574,41,41
130,12575,40,40
131,15149,42,42
132,15150,41,41
133,15151,42,42
134,15152,43,43
135,16500,46,46
136,12576,42,42
137,12577,43,43
138,15153,39,39
139,15154,38,38
140,15155,39,39
141,15156,40,40
142,15157,43,43
143,15160,39,39
144,15161,43,43
145,15162,39,39
146,15163,36,36
147,15164,36,36
148,15165,38,38
149,15055,53,53
150,15056,53,53
151,15057,45,45
152,9929,44,44
153,9930,43,43
154,15117,54,54
155,15118,46,46
156,15119,42,42
157,15120,38,38
158,15121,45,45
159,15122,41,41
160,15129,43,43
161,15130,38,38
162,15131,49,49
163,15132,39,39
164,15133,34,34
165,15134,63,63
166,15135,46,46
167,15136,47,47
168,15137,40,40
169,15138,42,42
170,15139,47,47
