,strSubID,strHourAvg,strValueAvg
0,15047,南_1,南_1
1,15060,南_1,南_1
2,4,西南_1,西南_1
3,15075,西北_0,西北_0
4,15077,西_0,西_0
5,1,西北_1,西北_1
6,15085,东_0,东_0
7,3,东南_0,东南_0
8,15105,东南_1,东南_1
9,15107,南_1,南_1
10,15108,东南_2,东南_2
11,16503,东南_1,东南_1
12,15109,南_0,南_0
13,15110,东南_1,东南_1
14,15114,西南_1,西南_1
15,12110,东北_0,东北_0
16,12154,东北_0,东北_0
17,13271,东南_0,东南_0
18,13272,西南_0,西南_0
19,13276,东_0,东_0
20,15142,南_1,南_1
21,15154,南_2,南_2
22,15055,东南_1,东南_1
23,15056,东_1,东_1
24,15129,西南_2,西南_2
25,15133,南_1,南_1
26,12120,北_0,北_0
27,368,南_1,南_1
28,15045,南_1,南_1
29,15049,东_1,东_1
30,15063,南_0,南_0
31,15070,西南_1,西南_1
32,12492,西_0,西_0
33,15073,西南_0,西南_0
34,15078,南_1,南_1
35,15083,东南_2,东南_2
36,362,南_1,南_1
37,15086,西南_0,西南_0
38,15090,西南_1,西南_1
39,15112,南_2,南_2
40,6,西南_1,西南_1
41,12155,北_0,北_0
42,15098,北_2,北_2
43,15147,南_0,南_0
44,15141,东_1,东_1
45,15143,南_0,南_0
46,15145,西_2,西_2
47,15150,南_1,南_1
48,15152,西南_2,西南_2
49,15162,西南_1,西南_1
50,15120,西_1,西_1
51,15131,东南_1,东南_1
52,15136,西南_1,西南_1
53,15137,南_1,南_1
54,2,北_0,北_0
55,12493,南_0,南_0
56,15041,东南_1,东南_1
57,15058,东南_1,东南_1
58,15065,南_0,南_0
59,15071,东_1,东_1
60,12573,南_1,南_1
61,15106,南_0,南_0
62,12672,西南_1,西南_1
63,15113,南_1,南_1
64,15167,东南_1,东南_1
65,13278,东北_0,东北_0
66,12572,西_0,西_0
67,15043,东南_1,东南_1
68,15044,东_0,东_0
69,15059,东南_0,东南_0
70,15062,南_0,南_0
71,15064,东南_0,东南_0
72,15066,西南_1,西南_1
73,15067,东南_0,东南_0
74,7,东南_0,东南_0
75,12792,东南_1,东南_1
76,15076,东北_0,东北_0
77,15079,东南_0,东南_0
78,15081,西南_1,西南_1
79,15082,东南_1,东南_1
80,15099,东南_0,东南_0
81,18821,西北_0,西北_0
82,15100,东南_1,东南_1
83,17700,西_0,西_0
84,12112,北_1,北_1
85,12152,东南_0,东南_0
86,15140,西南_1,西南_1
87,15151,南_1,南_1
88,15153,南_0,南_0
89,15160,南_1,南_1
90,9929,南_0,南_0
91,15119,南_1,南_1
92,15130,南_1,南_1
93,15132,东北_0,东北_0
94,15134,西北_1,西北_1
95,15135,东南_1,东南_1
96,12118,北_0,北_0
97,12119,北_0,北_0
98,18020,北_0,北_0
99,12495,东南_0,东南_0
100,15042,南_0,南_0
101,5,西北_0,西北_0
102,15074,东南_1,东南_1
103,15087,西南_0,西南_0
104,15088,东南_0,东南_0
105,18966,南_0,南_0
106,16504,南_1,南_1
107,15116,东_0,东_0
108,15169,东北_1,东北_1
109,13274,西_0,西_0
110,15148,南_1,南_1
111,15144,东_0,东_0
112,12577,东南_1,东南_1
113,15057,东南_1,东南_1
114,9930,南_0,南_0
115,364,东南_1,东南_1
116,15040,南_0,南_0
117,15069,东_0,东_0
118,15072,东南_0,东南_0
119,15095,东南_0,东南_0
120,15096,南_1,南_1
121,8,西_0,西_0
122,15111,南_2,南_2
123,365,东南_0,东南_0
124,12111,北_0,北_0
125,13277,东北_0,东北_0
126,12116,南_0,南_0
127,15146,南_1,南_1
128,12579,西南_0,西南_0
129,12574,西南_1,西南_1
130,15155,西南_1,西南_1
131,15156,南_2,南_2
132,15161,西南_2,西南_2
133,15165,西南_2,西南_2
134,15046,北_1,北_1
135,15048,南_1,南_1
136,15061,东南_1,东南_1
137,15068,南_1,南_1
138,15080,西_1,西_1
139,15084,南_1,南_1
140,15097,南_0,南_0
141,366,东南_1,东南_1
142,15102,西南_2,西南_2
143,15103,东_0,东_0
144,15104,东南_1,东南_1
145,15115,东北_0,东北_0
146,12113,东_0,东_0
147,12115,东_0,东_0
148,13273,西北_0,西北_0
149,12575,东南_0,东南_0
150,15149,东南_1,东南_1
151,16500,东南_1,东南_1
152,15157,东南_1,东南_1
153,15163,东_2,东_2
154,15164,南_1,南_1
155,15118,东南_1,东南_1
156,15122,东南_2,东南_2
157,12494,南_0,南_0
158,15050,南_2,南_2
159,15089,东_0,东_0
160,15101,西南_0,西南_0
161,15166,东南_0,东南_0
162,12117,西北_0,西北_0
163,12153,东_0,东_0
164,13275,北_0,北_0
165,12578,南_0,南_0
166,15117,西南_0,西南_0
167,15121,东_0,东_0
168,15138,南_1,南_1
