,strSubID,strHourAvg,strValueAvg
0,371,2,2
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,2,2
5,18020,0,0
6,2,0,0
7,368,2,2
8,12493,1,1
9,12495,0,0
10,12572,1,1
11,15040,1,1
12,15041,1,1
13,15042,2,2
14,15043,2,2
15,15044,2,2
16,15045,2,2
17,15046,2,2
18,15047,2,2
19,15048,2,2
20,5,1,1
21,363,1,1
22,15049,2,2
23,15050,2,2
24,15058,1,1
25,15059,1,1
26,15060,2,2
27,15061,2,2
28,15062,1,1
29,15063,2,2
30,15064,1,1
31,15065,1,1
32,15066,2,2
33,15067,1,1
34,15068,3,3
35,15069,1,1
36,15070,2,2
37,15071,2,2
38,7,1,1
39,12492,1,1
40,12792,2,2
41,15072,2,2
42,15073,1,1
43,15074,2,2
44,15075,2,2
45,15076,1,1
46,15077,0,0
47,15078,1,1
48,15079,2,2
49,15080,1,1
50,15081,3,3
51,15082,2,2
52,15083,1,1
53,1,2,2
54,15084,2,2
55,15085,2,2
56,15086,2,2
57,15087,2,2
58,15088,1,1
59,15089,2,2
60,15090,2,2
61,15095,2,2
62,15097,2,2
63,15099,2,2
64,18821,3,3
65,18966,1,1
66,3,2,2
67,366,2,2
68,12573,3,3
69,15100,3,3
70,15101,2,2
71,15102,1,1
72,15103,2,2
73,15104,3,3
74,15105,1,1
75,15106,1,1
76,15107,2,2
77,15108,2,2
78,16503,2,2
79,16504,2,2
80,8,1,1
81,12672,2,2
82,15109,1,1
83,15110,3,3
84,15111,2,2
85,15112,2,2
86,15113,2,2
87,15114,5,5
88,15115,2,2
89,15116,3,3
90,6,2,2
91,365,1,1
92,15166,1,1
93,15167,3,3
94,15169,1,1
95,17700,1,1
96,12110,2,2
97,12111,0,0
98,12112,1,1
99,12113,1,1
100,12117,1,1
101,12153,0,0
102,12154,0,0
103,13271,1,1
104,13272,0,0
105,13275,4,4
106,13276,1,1
107,13278,0,0
108,12115,2,2
109,12116,1,1
110,13273,1,1
111,13274,1,1
112,15098,2,2
113,15146,2,2
114,15147,1,1
115,15148,2,2
116,12578,1,1
117,12579,1,1
118,15140,2,2
119,15141,2,2
120,15142,1,1
121,15143,2,2
122,15144,3,3
123,15145,2,2
124,12574,3,3
125,12575,1,1
126,15149,3,3
127,15150,3,3
128,15151,4,4
129,15152,3,3
130,16500,2,2
131,12577,2,2
132,15153,2,2
133,15154,2,2
134,15155,1,1
135,15156,3,3
136,15157,3,3
137,15160,3,3
138,15161,2,2
139,15162,1,1
140,15163,3,3
141,15164,2,2
142,15165,2,2
143,15055,1,1
144,15056,2,2
145,15057,1,1
146,9929,1,1
147,15117,1,1
148,15118,2,2
149,15119,2,2
150,15120,3,3
151,15121,2,2
152,15122,2,2
153,15129,2,2
154,15130,4,4
155,15131,2,2
156,15132,2,2
157,15133,2,2
158,15134,2,2
159,15135,2,2
160,15136,2,2
161,15137,2,2
162,15138,3,3
163,15139,1,1
