,strSubID,strHourAvg,strValueAvg
0,371,2,2
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,8,8
5,18020,12,12
6,2,7,7
7,364,6,6
8,368,9,9
9,12493,11,11
10,12495,8,8
11,12572,14,14
12,15040,8,8
13,15041,10,10
14,15042,9,9
15,15043,7,7
16,15044,8,8
17,15045,8,8
18,15046,9,9
19,15047,8,8
20,15048,8,8
21,5,6,6
22,363,8,8
23,15049,8,8
24,15050,8,8
25,15058,8,8
26,15059,9,9
27,15060,6,6
28,15061,8,8
29,15062,10,10
30,15063,6,6
31,15064,10,10
32,15065,7,7
33,15066,6,6
34,15067,8,8
35,15068,6,6
36,15069,8,8
37,15070,7,7
38,15071,6,6
39,7,6,6
40,12492,7,7
41,12792,8,8
42,15072,5,5
43,15073,10,10
44,15074,8,8
45,15075,8,8
46,15076,6,6
47,15077,10,10
48,15078,11,11
49,15079,7,7
50,15080,4,4
51,15081,6,6
52,15082,6,6
53,15083,7,7
54,1,6,6
55,15084,6,6
56,15085,7,7
57,15086,6,6
58,15087,6,6
59,15088,5,5
60,15089,6,6
61,15090,5,5
62,15095,6,6
63,15097,5,5
64,15099,5,5
65,18821,5,5
66,18966,6,6
67,3,6,6
68,366,9,9
69,12573,7,7
70,15100,7,7
71,15101,9,9
72,15102,8,8
73,15103,7,7
74,15104,7,7
75,15105,8,8
76,15106,7,7
77,15107,7,7
78,15108,7,7
79,16503,8,8
80,16504,7,7
81,8,6,6
82,12672,7,7
83,15109,6,6
84,15110,6,6
85,15111,5,5
86,15112,6,6
87,15113,4,4
88,15114,6,6
89,15115,7,7
90,15116,4,4
91,6,7,7
92,365,8,8
93,15166,10,10
94,15167,5,5
95,15169,7,7
96,17700,7,7
97,12110,2,2
98,12111,1,1
99,12112,3,3
100,12113,4,4
101,12117,3,3
102,12153,5,5
103,12154,6,6
104,12155,--,--
105,13271,2,2
106,13272,2,2
107,13275,1,1
108,13276,3,3
109,13277,3,3
110,13278,2,2
111,12115,5,5
112,12116,2,--
113,12152,4,4
114,13273,4,4
115,13274,4,4
116,15098,4,4
117,15146,6,6
118,15147,7,7
119,15148,4,4
120,12578,9,9
121,12579,6,6
122,15140,6,6
123,15141,6,6
124,15142,8,8
125,15143,5,5
126,15144,2,2
127,15145,6,6
128,12574,5,5
129,12575,10,10
130,15149,5,5
131,15150,4,4
132,15151,4,4
133,15152,4,4
134,16500,5,5
135,12577,6,6
136,15153,3,3
137,15154,3,3
138,15155,3,3
139,15156,3,3
140,15157,3,3
141,15160,3,3
142,15161,4,4
143,15162,4,4
144,15163,2,2
145,15164,3,3
146,15165,3,3
147,15055,6,6
148,15056,6,6
149,15057,6,6
150,9929,11,11
151,9930,10,10
152,15117,9,9
153,15118,7,7
154,15119,5,5
155,15120,6,6
156,15121,5,5
157,15122,8,8
158,15129,6,6
159,15130,9,9
160,15131,4,4
161,15132,5,5
162,15133,6,6
163,15134,3,3
164,15135,6,6
165,15136,6,6
166,15137,5,5
167,15138,4,4
168,15139,10,10
