,strSubID,strHourAvg,strValueAvg
0,371,-11,-11
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,-6,-6
5,18020,-4,-4
6,2,-3,-3
7,368,-4,-4
8,12495,-4,-4
9,12572,-2,-2
10,15040,-3,-3
11,15041,-4,-4
12,15042,-4,-4
13,15043,-4,-4
14,15044,-5,-5
15,15045,-4,-4
16,15046,-4,-4
17,15047,-4,-4
18,15048,-4,-4
19,5,-4,-4
20,363,-5,-5
21,15049,-4,-4
22,15050,-5,-5
23,15058,-4,-4
24,15059,-4,-4
25,15060,-4,-4
26,15061,-4,-4
27,15062,-4,-4
28,15063,-3,-3
29,15064,-4,-4
30,15065,-3,-3
31,15066,-5,-5
32,15067,-4,-4
33,15068,-3,-3
34,15069,-5,-5
35,15070,-4,-4
36,15071,-3,-3
37,4,-3,-3
38,7,-3,-3
39,12492,-5,-5
40,12792,-4,-4
41,15072,-4,-4
42,15073,-4,-4
43,15074,-4,-4
44,15075,-4,-4
45,15076,-4,-4
46,15077,-4,-4
47,15078,-4,-4
48,15079,-3,-3
49,15080,-3,-3
50,15081,-4,-4
51,15082,-4,-4
52,15083,-4,-4
53,1,-3,-3
54,362,-4,-4
55,15084,-3,-3
56,15085,-2,-2
57,15086,-3,-3
58,15087,-3,-3
59,15088,-3,-3
60,15089,-3,-3
61,15090,-4,-4
62,15095,-3,-3
63,15096,-4,-4
64,15097,-4,-4
65,15099,-4,-4
66,18821,-3,-3
67,18966,-3,-3
68,3,-3,-3
69,12573,-6,-6
70,15100,-4,-4
71,15101,-4,-4
72,15102,-4,-4
73,15103,-4,-4
74,15104,-4,-4
75,15105,-5,-5
76,15106,-4,-4
77,15107,-4,-4
78,15108,-5,-5
79,16503,-4,-4
80,16504,-4,-4
81,8,-3,-3
82,12672,-4,-4
83,15109,-4,-4
84,15110,-4,-4
85,15111,-4,-4
86,15112,-4,-4
87,15113,-4,-4
88,15114,-4,-4
89,15115,-4,-4
90,15116,-4,-4
91,6,-4,-4
92,365,-5,-5
93,15166,-5,-5
94,15167,-4,-4
95,15169,-4,-4
96,17700,-4,-4
97,12110,-5,-5
98,12111,-5,-5
99,12112,-5,-5
100,12113,-6,-6
101,12114,-5,-5
102,12117,-6,-6
103,12153,-5,-5
104,12154,-5,-5
105,12155,--,--
106,13271,-7,-7
107,13272,-5,-5
108,13275,-5,-5
109,13276,-5,-5
110,13277,-8,-8
111,13278,-5,-5
112,12115,-5,-5
113,12116,-5,-5
114,12152,-5,-5
115,13273,-6,-6
116,13274,-5,-5
117,15098,-5,-5
118,15146,-4,-4
119,15147,-7,-7
120,15148,-4,-4
121,12579,-4,-4
122,15140,-3,-3
123,15141,-4,-4
124,15142,-3,-3
125,15143,-3,-3
126,15144,-3,-3
127,15145,-4,-4
128,12574,-6,-6
129,12575,-6,-6
130,15149,-6,-6
131,15150,-5,-5
132,15151,-6,-6
133,15152,-5,-5
134,16500,-6,-6
135,12577,-7,-7
136,15153,-7,-7
137,15154,-5,-5
138,15155,-6,-6
139,15156,-6,-6
140,15157,-6,-6
141,15160,-6,-6
142,15161,-5,-5
143,15162,-6,-6
144,15163,-7,-7
145,15164,-6,-6
146,15165,-5,-5
147,15055,-6,-6
148,15056,-4,-4
149,15057,-4,-4
150,9929,-5,-5
151,9930,-6,-6
152,15117,-4,-4
153,15118,-5,-5
154,15119,-5,-5
155,15120,-6,-6
156,15121,-5,-5
157,15122,-5,-5
158,15129,-5,-5
159,15130,-5,-5
160,15131,-5,-5
161,15132,-6,-6
162,15133,-6,-6
163,15134,-7,-7
164,15135,-4,-4
165,15136,-4,-4
166,15137,-4,-4
167,15138,-5,-5
168,15139,-4,-4
