,strSubID,strHourAvg,strValueAvg
0,371,-7,-7
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,-9,-9
5,18020,-6,-6
6,2,-2,-2
7,364,-5,-5
8,368,-3,-3
9,12495,-6,-6
10,12572,-3,-3
11,15040,-2,-2
12,15041,-5,-5
13,15042,-4,-4
14,15043,-2,-2
15,15044,-6,-6
16,15045,-3,-3
17,15046,-4,-4
18,15047,-4,-4
19,15048,-3,-3
20,5,-4,-4
21,363,-6,-6
22,15049,-4,-4
23,15050,-4,-4
24,15058,-6,-6
25,15059,-4,-4
26,15060,-3,-3
27,15061,-4,-4
28,15062,-3,-3
29,15063,-2,-2
30,15064,-4,-4
31,15065,-5,-5
32,15066,-5,-5
33,15067,-4,-4
34,15068,-5,-5
35,15069,-6,-6
36,15070,-6,-6
37,15071,-7,-7
38,4,-4,-4
39,7,-5,-5
40,12492,-7,-7
41,12792,-7,-7
42,15072,-4,-4
43,15073,-3,-3
44,15074,-4,-4
45,15075,-5,-5
46,15076,-4,-4
47,15077,-5,-5
48,15078,-5,-5
49,15079,-6,-6
50,15080,-5,-5
51,15081,-7,-7
52,15082,-4,-4
53,15083,-6,-6
54,1,-2,-2
55,362,-3,-3
56,15084,-2,-2
57,15085,-1,-1
58,15086,-2,-2
59,15087,-2,-2
60,15088,-3,-3
61,15089,-2,-2
62,15090,-4,-4
63,15095,-2,-2
64,15096,-3,-3
65,15097,-3,-3
66,15099,-5,-5
67,18821,-3,-3
68,18966,-2,-2
69,3,-2,-2
70,366,-6,-6
71,12573,-5,-5
72,15100,-3,-3
73,15101,-3,-3
74,15102,-2,-2
75,15103,-4,-4
76,15104,-5,-5
77,15105,-6,-6
78,15106,-5,-5
79,15107,-4,-4
80,15108,-8,-8
81,16503,-4,-4
82,16504,-4,-4
83,8,-4,-4
84,15109,-7,-7
85,15110,-6,-6
86,15111,-6,-6
87,15112,-6,-6
88,15113,-9,-9
89,15114,-9,-9
90,15115,-9,-9
91,15116,-8,-8
92,6,-2,-2
93,365,-6,-6
94,15166,-5,-5
95,15167,-6,-6
96,15169,-9,-9
97,17700,-5,-5
98,12110,-7,-7
99,12111,-7,-7
100,12112,-7,-7
101,12113,-9,-9
102,12117,-8,-8
103,12153,-7,-7
104,12154,-8,-8
105,12155,--,--
106,13271,-12,-12
107,13272,-8,-8
108,13275,-8,-8
109,13276,-7,-7
110,13277,-12,-12
111,13278,-8,-8
112,12115,-9,-9
113,12116,-10,-10
114,12152,-7,-7
115,13273,-10,-10
116,13274,-9,-9
117,15098,-4,-4
118,15146,-7,-7
119,15147,-10,-10
120,15148,-6,-6
121,12578,-5,-5
122,12579,-6,-6
123,15140,-6,-6
124,15141,-9,-9
125,15142,-7,-7
126,15143,-8,-8
127,15144,-5,-5
128,15145,-6,-6
129,12574,-5,-5
130,15149,-7,-7
131,15150,-6,-6
132,15151,-6,-6
133,15152,-6,-6
134,16500,-6,-6
135,12577,-7,-7
136,15153,-9,-9
137,15154,-5,-5
138,15155,-8,-8
139,15156,-6,-6
140,15157,-6,-6
141,15160,-5,-5
142,15161,-5,-5
143,15162,-6,-6
144,15163,-6,-6
145,15164,-8,-8
146,15165,-5,-5
147,15055,-10,-10
148,15056,-8,-8
149,15057,-8,-8
150,9929,-7,-7
151,9930,-8,-8
152,15117,-6,-6
153,15118,-5,-5
154,15119,-7,-7
155,15120,-7,-7
156,15121,-6,-6
157,15122,-6,-6
158,15129,-7,-7
159,15130,-5,-5
160,15131,-6,-6
161,15132,-4,-4
162,15133,-6,-6
163,15134,-9,-9
164,15135,-6,-6
165,15136,-6,-6
166,15137,-6,-6
167,15138,-6,-6
168,15139,-6,-6
