,strSubID,strHourAvg,strValueAvg
0,371,5,5
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,4,4
5,18020,0,0
6,2,0,0
7,364,1,1
8,12495,0,0
9,12572,0,0
10,15040,1,1
11,15041,3,3
12,15042,1,1
13,15043,2,2
14,15044,1,1
15,15045,1,1
16,15046,2,2
17,15047,1,1
18,15048,1,1
19,5,0,0
20,15049,2,2
21,15050,2,2
22,15058,1,1
23,15059,1,1
24,15060,2,2
25,15061,1,1
26,15062,1,1
27,15063,1,1
28,15064,1,1
29,15065,1,1
30,15066,3,3
31,15067,2,2
32,15068,3,3
33,15069,0,0
34,15070,2,2
35,15071,1,1
36,7,1,1
37,12492,1,1
38,12792,1,1
39,15072,1,1
40,15073,1,1
41,15074,2,2
42,15075,2,2
43,15076,1,1
44,15077,0,0
45,15078,1,1
46,15079,2,2
47,15080,0,0
48,15081,3,3
49,15082,1,1
50,15083,2,2
51,1,2,2
52,15084,2,2
53,15085,2,2
54,15086,1,1
55,15087,2,2
56,15088,1,1
57,15089,1,1
58,15090,2,2
59,15095,1,1
60,15097,1,1
61,15099,1,1
62,18821,2,2
63,18966,1,1
64,3,1,1
65,366,1,1
66,12573,5,5
67,15100,1,1
68,15101,1,1
69,15102,1,1
70,15103,0,0
71,15104,1,1
72,15105,0,0
73,15106,0,0
74,15107,2,2
75,15108,2,2
76,16503,0,0
77,16504,1,1
78,8,2,2
79,12672,3,3
80,15109,1,1
81,15110,2,2
82,15111,3,3
83,15112,3,3
84,15113,2,2
85,15114,2,2
86,15115,1,1
87,15116,3,3
88,6,1,1
89,15166,0,0
90,15167,1,1
91,15169,1,1
92,17700,2,2
93,12110,0,0
94,12111,0,0
95,12112,2,2
96,12113,0,0
97,12114,1,1
98,12117,1,1
99,12153,1,1
100,12154,0,0
101,13271,0,0
102,13272,0,0
103,13275,0,0
104,13276,0,0
105,13277,1,1
106,13278,0,0
107,12115,0,0
108,12116,0,0
109,12152,1,1
110,13273,0,0
111,13274,0,0
112,15098,2,2
113,15146,1,1
114,15147,0,0
115,15148,1,1
116,12578,1,1
117,12579,2,2
118,15140,2,2
119,15141,4,4
120,15142,2,2
121,15143,1,1
122,15144,1,1
123,15145,1,1
124,12574,1,1
125,12575,0,0
126,15149,1,1
127,15150,2,2
128,15151,1,1
129,15152,3,3
130,16500,1,1
131,15153,0,0
132,15154,3,3
133,15155,1,1
134,15156,2,2
135,15157,1,1
136,15160,2,2
137,15161,2,2
138,15162,1,1
139,15163,3,3
140,15164,1,1
141,15165,2,2
142,15055,1,1
143,15056,2,2
144,15057,1,1
145,9929,1,1
146,9930,1,1
147,15117,1,1
148,15118,1,1
149,15119,2,2
150,15120,1,1
151,15121,1,1
152,15122,2,2
153,15129,1,1
154,15130,2,2
155,15131,1,1
156,15132,2,2
157,15133,1,1
158,15134,2,2
159,15135,2,2
160,15136,1,1
161,15137,0,0
162,15138,1,1
163,15139,1,1
