,strSubID,strHourAvg,strValueAvg
0,371,95,95
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,92,92
5,18020,83,83
6,364,71,71
7,368,83,83
8,12495,84,84
9,12572,84,84
10,15040,79,79
11,15041,80,80
12,15042,87,87
13,15043,74,74
14,15044,76,--
15,15045,82,82
16,15046,81,81
17,15047,76,76
18,15048,77,77
19,5,56,56
20,363,70,70
21,15049,75,75
22,15050,72,72
23,15058,74,74
24,15059,80,80
25,15060,76,76
26,15061,82,82
27,15062,79,79
28,15063,74,74
29,15064,86,86
30,15065,83,83
31,15066,65,65
32,15067,67,67
33,15068,74,74
34,15069,68,68
35,15070,74,74
36,15071,85,85
37,4,80,80
38,7,83,83
39,12492,94,94
40,12792,94,94
41,15072,83,83
42,15073,78,78
43,15074,81,81
44,15075,83,83
45,15076,83,83
46,15077,84,84
47,15078,80,80
48,15079,79,79
49,15080,81,81
50,15081,93,93
51,15082,85,85
52,15083,80,80
53,1,69,69
54,362,85,85
55,15084,79,79
56,15085,77,77
57,15086,76,76
58,15087,77,77
59,15088,79,79
60,15089,74,74
61,15090,78,78
62,15095,80,80
63,15096,85,85
64,15097,87,87
65,15099,95,95
66,18821,84,84
67,18966,79,79
68,3,71,71
69,366,77,77
70,12573,73,73
71,15100,78,78
72,15101,81,81
73,15102,86,86
74,15103,86,86
75,15104,89,89
76,15105,80,80
77,15106,84,84
78,15107,87,87
79,15108,92,92
80,16503,82,82
81,16504,76,76
82,8,57,57
83,12672,76,76
84,15109,83,83
85,15110,80,80
86,15111,80,80
87,15112,76,76
88,15113,85,85
89,15114,83,83
90,15115,81,81
91,15116,78,78
92,6,64,64
93,365,79,79
94,15166,84,84
95,15167,93,93
96,15169,75,75
97,17700,71,71
98,12110,71,71
99,12111,64,64
100,12112,66,66
101,12113,71,71
102,12114,56,56
103,12117,74,74
104,12153,80,80
105,12155,--,--
106,13271,73,73
107,13272,60,60
108,13275,61,61
109,13276,59,59
110,13277,70,70
111,13278,72,72
112,12115,57,57
113,12152,88,88
114,13273,66,66
115,13274,71,71
116,15098,88,88
117,15146,92,92
118,15147,96,96
119,15148,94,94
120,12154,84,84
121,12579,80,80
122,15140,80,80
123,15141,71,71
124,15142,88,88
125,15143,81,81
126,15144,87,87
127,15145,79,79
128,12574,89,89
129,12575,89,89
130,15149,89,89
131,15150,93,93
132,15151,92,92
133,15152,91,91
134,16500,88,88
135,12576,89,89
136,15153,90,90
137,15154,85,85
138,15155,84,84
139,15156,87,87
140,15157,92,92
141,15160,88,88
142,15161,90,90
143,15162,90,90
144,15163,90,90
145,15164,92,92
146,15165,85,85
147,15055,82,82
148,15056,78,78
149,15057,78,78
150,9929,90,90
151,9930,87,87
152,15117,83,83
153,15118,80,80
154,15119,89,89
155,15120,78,78
156,15121,77,77
157,15122,91,91
158,15129,84,84
159,15130,82,82
160,15131,82,82
161,15132,82,82
162,15133,81,81
163,15134,87,87
164,15135,88,88
165,15136,89,89
166,15137,93,93
167,15138,97,97
168,15139,90,90
