,strSubID,strHourAvg,strValueAvg
0,12118,--,--
1,12119,--,--
2,12120,--,--
3,12494,8,8
4,18020,10,10
5,2,12,12
6,364,10,10
7,368,12,12
8,12493,--,0
9,12495,10,10
10,12572,14,14
11,15040,12,12
12,15041,11,11
13,15042,11,11
14,15043,12,12
15,15044,10,10
16,15045,12,12
17,15046,12,12
18,15047,11,11
19,15048,10,10
20,5,12,12
21,363,10,10
22,15049,11,11
23,15050,10,10
24,15058,11,11
25,15059,11,11
26,15060,12,12
27,15061,10,10
28,15062,11,11
29,15063,12,12
30,15064,11,11
31,15065,10,10
32,15066,10,10
33,15067,12,12
34,15068,12,12
35,15069,10,10
36,15070,11,11
37,15071,11,11
38,4,12,12
39,7,10,10
40,12492,8,8
41,12792,10,10
42,15072,11,11
43,15073,12,12
44,15074,11,11
45,15075,11,11
46,15076,11,11
47,15077,11,11
48,15078,12,12
49,15079,12,12
50,15080,12,12
51,15081,10,10
52,15082,12,12
53,15083,11,11
54,1,13,13
55,362,12,12
56,15084,12,12
57,15085,13,13
58,15086,12,12
59,15087,12,12
60,15088,12,12
61,15089,13,13
62,15090,12,12
63,15095,12,12
64,15096,12,12
65,15097,12,12
66,15099,10,10
67,18821,12,12
68,18966,12,12
69,3,12,12
70,366,10,10
71,12573,10,10
72,15100,12,12
73,15101,12,12
74,15102,12,12
75,15103,12,12
76,15104,10,10
77,15105,9,9
78,15106,11,11
79,15107,10,10
80,15108,10,10
81,16503,11,11
82,16504,11,11
83,8,12,12
84,12672,11,11
85,15109,10,10
86,15110,11,11
87,15111,10,10
88,15112,10,10
89,15113,7,7
90,15114,10,10
91,15115,10,10
92,15116,10,10
93,6,12,12
94,15166,10,10
95,15167,9,9
96,15169,10,10
97,17700,10,10
98,12110,10,10
99,12111,10,10
100,12112,10,10
101,12113,8,8
102,12117,8,8
103,12153,10,10
104,12155,--,--
105,13271,5,5
106,13272,9,9
107,13275,9,9
108,13276,10,10
109,13278,9,9
110,12115,9,9
111,12116,467,467
112,12152,--,--
113,13273,7,7
114,13274,9,9
115,15098,10,10
116,15146,10,10
117,15147,6,6
118,15148,10,10
119,12154,10,10
120,12578,10,10
121,12579,8,8
122,15140,8,8
123,15141,9,9
124,15142,6,6
125,15143,5,5
126,15144,10,10
127,15145,9,9
128,12574,10,10
129,15149,10,10
130,15150,10,10
131,15151,10,10
132,15152,10,10
133,16500,10,10
134,12577,10,10
135,15153,7,7
136,15154,9,9
137,15155,8,8
138,15156,10,10
139,15157,9,9
140,15160,9,9
141,15161,11,11
142,15162,9,9
143,15163,8,8
144,15164,8,8
145,15165,10,10
146,15055,6,6
147,15056,9,9
148,15057,8,8
149,9929,8,8
150,9930,8,8
151,15117,10,10
152,15118,10,10
153,15119,10,10
154,15120,8,8
155,15121,10,10
156,15122,6,6
157,15129,10,10
158,15130,9,9
159,15131,9,9
160,15132,10,10
161,15133,9,9
162,15134,8,8
163,15135,10,10
164,15136,10,10
165,15137,10,10
166,15138,9,9
167,15139,10,10
