,strSubID,strHourAvg,strValueAvg
0,371,-3,-3
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,-2,-2
5,18020,0,0
6,364,0,0
7,368,2,2
8,12495,-1,-1
9,12572,3,3
10,15040,2,2
11,15041,1,1
12,15042,1,1
13,15043,3,3
14,15044,0,0
15,15045,2,2
16,15046,2,2
17,15047,2,2
18,15048,2,2
19,5,2,2
20,363,0,0
21,15049,1,1
22,15050,1,1
23,15058,0,0
24,15059,1,1
25,15060,1,1
26,15061,1,1
27,15062,2,2
28,15063,2,2
29,15064,1,1
30,15065,1,1
31,15066,0,0
32,15067,1,1
33,15068,0,0
34,15069,0,0
35,15070,0,0
36,15071,-1,-1
37,4,1,1
38,7,0,0
39,12492,-1,-1
40,12792,-1,-1
41,15072,1,1
42,15073,2,2
43,15074,2,2
44,15075,1,1
45,15076,1,1
46,15077,1,1
47,15078,1,1
48,15079,0,0
49,15080,1,1
50,15081,0,0
51,15082,1,1
52,15083,0,0
53,1,2,2
54,362,1,1
55,15084,2,2
56,15085,3,3
57,15086,2,2
58,15087,2,2
59,15088,2,2
60,15089,2,2
61,15090,1,1
62,15095,2,2
63,15096,1,1
64,15097,1,1
65,15099,-1,-1
66,18821,1,1
67,18966,2,2
68,3,2,2
69,366,-1,-1
70,12573,-1,-1
71,15100,2,2
72,15101,2,2
73,15102,1,1
74,15103,0,0
75,15104,-1,-1
76,15105,-1,-1
77,15106,0,0
78,15107,-1,-1
79,15108,-2,-2
80,16503,0,0
81,16504,0,0
82,8,2,2
83,12672,1,1
84,15109,0,0
85,15110,1,1
86,15111,0,0
87,15112,1,1
88,15113,0,0
89,15114,0,0
90,15115,0,0
91,15116,0,0
92,6,2,2
93,365,0,0
94,15166,-1,-1
95,15167,-1,-1
96,15169,0,0
97,17700,0,0
98,12110,1171,1171
99,12111,-2,-2
100,12112,-1,-1
101,12113,-2,-2
102,12114,460,460
103,12117,-2,-2
104,12153,-1,-1
105,12154,-1,-1
106,12155,--,--
107,13271,397,397
108,13272,-2,-2
109,13275,-2,-2
110,13276,-1,-1
111,13277,-4,-4
112,13278,1622,1622
113,12115,-2,-2
114,12116,-2,-2
115,12152,-2,-2
116,13273,-2,-2
117,13274,-2,-2
118,15098,0,0
119,15146,-1,-1
120,15147,-3,-3
121,15148,-1,-1
122,12578,0,0
123,15140,1,1
124,15141,0,0
125,15142,0,0
126,15143,0,0
127,15144,-1,-1
128,15145,-2,-2
129,12574,-1,-1
130,12575,0,0
131,15149,-1,-1
132,15150,-1,-1
133,15151,-2,-2
134,15152,-2,-2
135,16500,-1,-1
136,12576,-1,-1
137,12577,-1,-1
138,15154,0,0
139,15155,-2,-2
140,15156,-2,-2
141,15157,-1,-1
142,15160,-2,-2
143,15161,-1,-1
144,15162,-2,-2
145,15163,-2,-2
146,15164,-2,-2
147,15165,-1,-1
148,15055,-2,-2
149,15056,-1,-1
150,15057,-1,-1
151,9929,-2,-2
152,9930,-3,-3
153,15117,-1,-1
154,15118,-1,-1
155,15119,-2,-2
156,15120,-2,-2
157,15121,-1,-1
158,15122,-3,-3
159,15129,-1,-1
160,15130,-2,-2
161,15131,-1,-1
162,15132,-1,-1
163,15133,-1,-1
164,15134,-2,-2
165,15135,1,1
166,15136,-1,-1
167,15137,0,0
168,15138,-2,-2
169,15139,-1,-1
