,strSubID,strHourAvg,strValueAvg
0,371,58,58
1,12118,--,--
2,12119,--,--
3,12120,--,--
4,12494,60,60
5,18020,51,51
6,2,47,47
7,364,48,48
8,368,55,55
9,12495,57,57
10,12572,49,49
11,15040,56,56
12,15041,54,54
13,15042,56,56
14,15043,56,56
15,15044,54,54
16,15045,57,57
17,15046,56,56
18,15047,56,56
19,15048,55,55
20,5,47,47
21,363,48,48
22,15049,52,52
23,15050,52,52
24,15058,54,54
25,15059,56,56
26,15060,56,56
27,15061,57,57
28,15062,56,56
29,15063,56,56
30,15064,54,54
31,15065,58,58
32,15066,51,51
33,15067,56,56
34,15068,60,60
35,15069,48,48
36,15070,58,58
37,15071,60,60
38,4,60,60
39,7,58,58
40,12492,71,71
41,12792,66,66
42,15072,59,59
43,15073,59,59
44,15074,57,57
45,15075,59,59
46,15076,57,57
47,15077,56,56
48,15078,56,56
49,15079,61,61
50,15080,61,61
51,15081,70,70
52,15082,64,64
53,15083,66,66
54,1,49,49
55,362,59,59
56,15084,56,56
57,15085,58,58
58,15086,57,57
59,15087,57,57
60,15088,58,58
61,15089,58,58
62,15090,59,59
63,15095,62,62
64,15096,59,59
65,15097,65,65
66,15099,72,72
67,18821,63,63
68,18966,60,60
69,3,49,49
70,366,49,49
71,12573,50,50
72,15100,54,54
73,15101,56,56
74,15102,63,63
75,15103,64,64
76,15104,67,67
77,15105,49,49
78,15106,61,61
79,15107,63,63
80,15108,70,70
81,16503,62,62
82,16504,62,62
83,8,51,51
84,12672,52,52
85,15109,64,64
86,15110,49,49
87,15112,67,67
88,15113,56,56
89,15114,57,57
90,15115,58,58
91,15116,56,56
92,6,46,46
93,365,54,54
94,15166,51,51
95,15167,70,70
96,15169,53,53
97,17700,49,49
98,12110,52,52
99,12111,42,42
100,12112,48,48
101,12113,44,44
102,12114,35,35
103,12117,46,46
104,12153,48,48
105,12155,--,--
106,13271,37,37
107,13272,40,40
108,13275,46,46
109,13276,41,41
110,13277,39,39
111,13278,50,50
112,12115,38,38
113,12116,43,43
114,12152,--,--
115,13273,42,42
116,13274,44,44
117,15098,70,70
118,15146,70,70
119,15147,68,68
120,15148,71,71
121,12154,48,48
122,12578,55,55
123,12579,52,52
124,15140,54,54
125,15141,53,53
126,15142,47,47
127,15143,57,57
128,15144,68,68
129,15145,55,55
130,12574,62,62
131,12575,62,62
132,15149,75,75
133,15150,76,76
134,15151,74,74
135,15152,67,67
136,16500,70,70
137,12576,67,67
138,12577,73,73
139,15153,75,75
140,15154,57,57
141,15155,58,58
142,15156,62,62
143,15157,74,74
144,15160,67,67
145,15161,71,71
146,15162,70,70
147,15163,65,65
148,15164,54,54
149,15165,67,67
150,15055,47,47
151,15056,51,51
152,15057,52,52
153,9929,49,49
154,15117,46,46
155,15118,46,46
156,15119,56,56
157,15120,48,48
158,15121,47,47
159,15122,52,52
160,15129,51,51
161,15130,44,44
162,15131,56,56
163,15132,51,51
164,15133,45,45
165,15134,46,46
166,15135,58,58
167,15136,61,61
168,15137,68,68
169,15138,71,71
170,15139,62,62
