,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-17 23:00:00,79,58,66,79,58,11,1059,26,51,3,8,2,5,4,7
1,2,2020-11-17 23:00:00,0,,,,,,,,,,,,,,
2,3,2020-11-17 23:00:00,77,60,69,77,56,13,1243,25,50,2,6,1,1,3,5
3,4,2020-11-17 23:00:00,62,48,48,62,44,14,1338,25,49,2,5,1,3,3,5
4,5,2020-11-17 23:00:00,50,44,44,50,35,17,1602,30,60,3,8,2,4,7,13
5,6,2020-11-17 23:00:00,57,52,53,57,40,14,1331,28,55,2,5,1,3,3,5
6,7,2020-11-17 23:00:00,55,52,53,55,39,8,765,28,56,2,6,1,3,4,7
7,8,2020-11-17 23:00:00,46,31,31,46,32,14,1361,27,54,3,7,1,1,8,15
8,362,2020-11-17 23:00:00,55,45,45,55,39,11,1073,28,56,2,6,1,1,3,5
9,363,2020-11-17 23:00:00,35,28,28,35,24,12,1189,26,51,3,7,3,7,11,21
10,364,2020-11-17 23:00:00,33,28,28,33,23,13,1300,25,50,2,5,3,9,11,22
11,365,2020-11-17 23:00:00,29,28,28,26,18,12,1164,29,57,2,5,2,6,6,11
12,366,2020-11-17 23:00:00,45,25,25,45,31,13,1244,31,62,3,7,1,3,3,6
13,368,2020-11-17 23:00:00,65,42,42,65,47,14,1325,25,49,2,5,1,3,3,6
14,371,2020-11-17 23:00:00,17,9,9,,,7,688,10,19,2,4,17,53,30,60
15,9929,2020-11-17 23:00:00,46,36,36,46,32,9,884,31,62,2,4,2,5,4,8
16,9930,2020-11-17 23:00:00,42,38,38,42,29,15,1414,25,49,3,9,1,3,5,10
17,12110,2020-11-17 23:00:00,28,24,24,28,19,4,321,13,26,3,9,10,29,14,28
18,12111,2020-11-17 23:00:00,53,52,54,53,37,27,2630,27,53,21,63,2,4,6,11
19,12112,2020-11-17 23:00:00,21,20,20,13,9,6,537,21,42,2,4,14,42,21,42
20,12113,2020-11-17 23:00:00,19,10,10,19,13,9,891,6,12,3,8,15,48,23,45
21,12114,2020-11-17 23:00:00,23,23,23,22,15,5,446,15,30,2,6,7,22,10,20
22,12115,2020-11-17 23:00:00,31,26,26,19,13,31,3009,19,37,3,7,8,24,21,41
23,12116,2020-11-17 23:00:00,53,53,55,38,26,28,2793,27,54,21,63,1,3,7,13
24,12117,2020-11-17 23:00:00,15,9,9,13,9,6,544,6,11,2,5,15,45,18,36
25,12118,2020-11-17 23:00:00,15,15,15,10,7,,,9,17,2,4,,,,
26,12119,2020-11-17 23:00:00,64,64,77,60,43,,,10,19,3,7,,,,
27,12120,2020-11-17 23:00:00,19,13,13,19,13,,,12,24,3,9,,,,
28,12151,2020-11-17 23:00:00,0,,,,,,,,,,,,,,
29,12152,2020-11-17 23:00:00,15,7,7,,,8,744,8,16,3,8,15,47,25,50
30,12153,2020-11-17 23:00:00,48,30,30,48,33,6,554,,,2,4,8,25,14,28
31,12154,2020-11-17 23:00:00,32,29,29,32,22,6,592,15,30,1,3,,,16,31
32,12155,2020-11-17 23:00:00,23,14,14,23,16,6,536,13,26,2,5,11,33,18,36
33,12492,2020-11-17 23:00:00,58,48,48,58,41,12,1175,25,49,2,6,3,9,5,9
34,12493,2020-11-17 23:00:00,0,,,,,,,,,,,,,,
35,12494,2020-11-17 23:00:00,0,,,,,,,,,,,,,,
36,12495,2020-11-17 23:00:00,58,47,47,58,41,15,1433,27,54,2,5,1,3,5,10
37,12572,2020-11-17 23:00:00,49,40,40,49,34,12,1169,32,64,2,6,4,10,7,14
38,12573,2020-11-17 23:00:00,28,17,17,28,19,10,957,25,49,2,6,7,20,13,25
39,12574,2020-11-17 23:00:00,46,33,33,46,32,10,930,9,18,4,11,11,35,20,40
40,12575,2020-11-17 23:00:00,33,26,26,33,23,10,911,12,23,3,8,12,38,22,44
41,12576,2020-11-17 23:00:00,42,30,30,42,29,4,302,13,26,2,6,14,43,16,31
42,12577,2020-11-17 23:00:00,36,26,26,36,25,9,811,11,22,2,4,12,36,21,41
43,12578,2020-11-17 23:00:00,31,27,27,26,18,14,1356,31,61,3,8,2,5,14,28
44,12579,2020-11-17 23:00:00,32,28,28,28,19,13,1206,32,64,3,8,3,8,18,35
45,12672,2020-11-17 23:00:00,33,33,33,33,23,13,1250,29,57,1,3,1,1,7,14
46,12792,2020-11-17 23:00:00,64,46,46,64,46,13,1228,31,61,2,6,2,4,4,8
47,13271,2020-11-17 23:00:00,26,24,24,26,18,8,746,15,30,4,10,9,26,13,26
48,13272,2020-11-17 23:00:00,51,32,32,35,24,51,5075,22,43,6,18,4,11,13,26
49,13273,2020-11-17 23:00:00,28,25,25,28,19,7,634,13,25,1,3,9,26,17,34
50,13274,2020-11-17 23:00:00,20,19,19,20,14,6,544,9,18,3,7,9,26,15,30
51,13275,2020-11-17 23:00:00,32,32,32,30,21,6,513,15,29,5,15,6,19,14,28
52,13276,2020-11-17 23:00:00,18,18,18,6,4,5,500,11,21,7,21,8,25,17,33
53,13277,2020-11-17 23:00:00,30,16,16,30,21,7,677,7,13,1,3,13,40,13,25
54,13278,2020-11-17 23:00:00,26,26,26,18,12,3,250,9,18,3,7,11,33,12,24
55,15040,2020-11-17 23:00:00,45,42,42,45,31,18,1733,26,52,3,8,2,6,4,8
56,15041,2020-11-17 23:00:00,53,45,45,53,37,12,1191,30,60,2,6,1,3,6,11
57,15042,2020-11-17 23:00:00,75,58,65,75,55,13,1220,26,52,2,5,,,4,7
58,15043,2020-11-17 23:00:00,45,33,33,45,31,20,1960,27,53,2,6,3,7,5,10
59,15044,2020-11-17 23:00:00,57,35,35,57,40,11,1040,29,57,2,5,2,4,4,7
60,15045,2020-11-17 23:00:00,92,59,68,92,68,12,1142,26,51,2,6,2,4,4,7
61,15046,2020-11-17 23:00:00,67,52,54,67,48,12,1146,26,52,2,6,3,7,6,12
62,15047,2020-11-17 23:00:00,68,55,59,68,49,13,1247,27,54,2,5,2,4,4,8
63,15048,2020-11-17 23:00:00,73,53,55,73,53,12,1118,28,55,3,7,1,3,3,6
64,15049,2020-11-17 23:00:00,45,38,38,45,31,13,1211,31,62,3,7,1,3,7,14
65,15050,2020-11-17 23:00:00,63,53,55,63,45,15,1483,33,65,3,8,,,8,16
66,15055,2020-11-17 23:00:00,14,7,7,13,9,14,1321,14,27,4,10,14,44,26,51
67,15056,2020-11-17 23:00:00,14,12,12,12,8,5,459,9,18,3,8,14,43,26,52
68,15057,2020-11-17 23:00:00,15,6,6,15,10,12,1126,8,15,3,7,13,41,22,43
69,15058,2020-11-17 23:00:00,52,52,54,52,36,14,1324,32,63,2,5,2,5,6,12
70,15059,2020-11-17 23:00:00,79,58,66,79,58,14,1313,28,56,3,8,3,8,6,11
71,15060,2020-11-17 23:00:00,53,53,56,33,23,14,1327,28,55,4,10,3,7,5,10
72,15061,2020-11-17 23:00:00,99,58,66,99,74,16,1577,29,58,2,5,,,2,3
73,15062,2020-11-17 23:00:00,77,55,60,77,56,11,1069,28,56,2,4,1,2,3,6
74,15063,2020-11-17 23:00:00,60,60,70,40,28,9,839,29,57,2,6,3,7,6,12
75,15064,2020-11-17 23:00:00,83,61,71,83,61,12,1128,29,58,2,5,2,4,4,7
76,15065,2020-11-17 23:00:00,40,36,36,40,28,19,1833,27,54,3,9,1,2,3,6
77,15066,2020-11-17 23:00:00,41,41,41,29,20,10,922,26,51,2,5,3,8,10,19
78,15067,2020-11-17 23:00:00,36,27,27,36,25,18,1761,29,58,3,9,2,5,7,14
79,15068,2020-11-17 23:00:00,50,37,37,50,35,19,1843,30,59,3,9,2,6,4,8
80,15069,2020-11-17 23:00:00,19,16,16,19,13,13,1248,16,31,4,10,8,25,15,30
81,15070,2020-11-17 23:00:00,39,31,31,39,27,20,1920,30,59,4,11,2,5,4,8
82,15071,2020-11-17 23:00:00,49,35,35,49,34,18,1792,29,57,3,8,2,5,4,8
83,15072,2020-11-17 23:00:00,118,57,63,118,89,16,1566,27,54,2,6,1,1,2,3
84,15073,2020-11-17 23:00:00,60,56,62,60,43,14,1322,31,62,2,4,1,2,2,4
85,15074,2020-11-17 23:00:00,74,56,62,74,54,16,1585,26,51,2,6,1,2,2,4
86,15075,2020-11-17 23:00:00,90,50,50,90,67,13,1227,30,60,2,6,,,2,4
87,15076,2020-11-17 23:00:00,64,54,57,64,46,14,1356,29,57,2,6,1,1,2,4
88,15077,2020-11-17 23:00:00,80,53,56,80,59,15,1452,27,54,2,5,2,6,4,7
89,15078,2020-11-17 23:00:00,69,57,63,69,50,12,1158,30,60,3,7,2,5,4,7
