,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-10-29 17:00:00,98,96,142,98,73,15,1418,46,92,12,36,3,8,6,11
1,2,2020-10-29 17:00:00,106,106,161,87,64,23,2203,53,105,13,38,2,6,6,11
2,3,2020-10-29 17:00:00,105,105,159,103,77,18,1740,47,94,12,35,3,7,4,8
3,4,2020-10-29 17:00:00,109,104,158,109,82,18,1778,51,102,14,42,2,5,7,14
4,5,2020-10-29 17:00:00,85,85,119,80,59,22,2179,50,99,9,25,2,6,11,21
5,6,2020-10-29 17:00:00,97,97,143,87,64,20,1916,54,107,11,31,2,5,4,8
6,7,2020-10-29 17:00:00,92,92,133,75,55,15,1440,46,92,12,34,2,6,5,10
7,8,2020-10-29 17:00:00,94,94,137,69,50,15,1446,43,85,6,18,2,4,11,21
8,362,2020-10-29 17:00:00,86,86,122,83,61,16,1591,42,83,11,33,5,15,4,8
9,363,2020-10-29 17:00:00,87,87,123,78,57,16,1585,46,91,6,18,2,4,12,24
10,364,2020-10-29 17:00:00,94,94,137,83,61,17,1663,50,99,8,24,2,5,13,25
11,365,2020-10-29 17:00:00,105,103,156,105,79,18,1758,47,93,11,32,3,7,6,12
12,366,2020-10-29 17:00:00,108,107,164,108,81,19,1811,54,108,8,24,1,3,4,8
13,368,2020-10-29 17:00:00,114,112,173,114,86,19,1805,42,84,11,31,2,6,5,10
14,371,2020-10-29 17:00:00,56,56,61,36,25,6,593,8,15,4,10,30,93,43,86
15,9929,2020-10-29 17:00:00,117,117,183,117,88,22,2143,51,102,9,25,3,8,14,28
16,9930,2020-10-29 17:00:00,116,116,181,109,82,23,2227,44,88,9,27,2,5,11,22
17,12110,2020-10-29 17:00:00,88,84,118,88,65,11,1067,23,46,6,16,12,37,29,58
18,12111,2020-10-29 17:00:00,100,100,150,95,71,18,1718,40,80,8,23,5,15,18,35
19,12112,2020-10-29 17:00:00,91,91,132,72,52,16,1518,48,96,6,16,6,17,20,40
20,12113,2020-10-29 17:00:00,89,89,127,49,34,21,2030,45,89,6,17,3,9,28,56
21,12114,2020-10-29 17:00:00,79,79,107,58,41,13,1250,44,88,5,14,8,24,16,31
22,12115,2020-10-29 17:00:00,96,96,142,62,44,15,1480,29,58,5,14,14,44,29,58
23,12116,2020-10-29 17:00:00,80,80,109,62,44,16,1510,38,75,4,12,8,24,30,59
24,12117,2020-10-29 17:00:00,78,78,105,74,54,20,1917,41,82,8,22,2,5,23,46
25,12118,2020-10-29 17:00:00,68,68,85,48,33,,,21,41,3,9,,,,
26,12119,2020-10-29 17:00:00,94,94,138,80,59,,,30,60,4,12,,,,
27,12120,2020-10-29 17:00:00,100,100,149,73,53,,,41,81,7,19,,,,
28,12151,2020-10-29 17:00:00,0,,,,,,,,,,,,,,
29,12152,2020-10-29 17:00:00,70,70,89,43,30,9,848,26,51,5,14,21,67,38,75
30,12153,2020-10-29 17:00:00,73,73,96,64,46,12,1106,31,62,6,17,12,38,28,55
31,12154,2020-10-29 17:00:00,67,67,83,50,35,13,1205,26,51,3,9,15,47,29,57
32,12155,2020-10-29 17:00:00,83,,,83,61,14,1316,28,56,4,12,,,27,53
33,12492,2020-10-29 17:00:00,78,78,106,69,50,13,1265,37,73,5,14,6,19,6,11
34,12493,2020-10-29 17:00:00,98,94,137,98,73,16,1543,45,90,9,25,2,4,13,25
35,12494,2020-10-29 17:00:00,110,98,145,110,83,26,2590,35,69,9,26,10,29,8,16
36,12495,2020-10-29 17:00:00,87,87,124,80,59,17,1680,48,95,5,13,1,3,7,13
37,12572,2020-10-29 17:00:00,0,,,,,,,,,,,,,,
