,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-25 02:00:00,61,61,72,,,,,29,58,10,28,3,9,4,8
1,2,2020-12-25 02:00:00,48,48,48,29,20,7,674,28,56,4,10,5,13,4,7
2,3,2020-12-25 02:00:00,55,55,59,42,29,14,1362,29,58,5,13,2,6,3,5
3,4,2020-12-25 02:00:00,0,,,,,,,,,,,,,,
4,5,2020-12-25 02:00:00,52,52,53,40,28,11,1013,12,23,7,20,20,61,12,23
5,6,2020-12-25 02:00:00,29,29,29,16,11,8,713,10,20,3,8,17,54,13,25
6,7,2020-12-25 02:00:00,55,55,59,42,29,9,837,22,43,7,20,6,19,5,9
7,8,2020-12-25 02:00:00,54,54,57,25,17,6,511,19,38,2,5,11,34,12,24
8,362,2020-12-25 02:00:00,0,,,,,,,,,,,,,,
9,363,2020-12-25 02:00:00,28,,,28,19,5,451,7,14,3,9,14,43,23,46
10,364,2020-12-25 02:00:00,22,22,22,6,4,9,810,5,10,3,7,20,61,27,53
11,365,2020-12-25 02:00:00,20,20,20,10,7,5,461,12,23,3,9,14,44,11,22
12,366,2020-12-25 02:00:00,38,38,38,12,8,5,429,13,26,4,11,16,51,10,20
13,368,2020-12-25 02:00:00,44,44,44,29,20,6,558,16,32,3,9,12,37,8,16
14,371,2020-12-25 02:00:00,48,48,48,19,13,6,589,7,14,5,13,21,66,37,74
15,9929,2020-12-25 02:00:00,28,28,28,8,5,9,879,12,23,2,5,21,66,18,36
16,9930,2020-12-25 02:00:00,35,35,35,19,13,5,432,7,14,4,10,19,58,9,18
17,12110,2020-12-25 02:00:00,55,55,60,53,37,3,294,20,39,4,11,4,11,6,11
18,12111,2020-12-25 02:00:00,120,120,190,118,89,20,1912,28,55,33,97,2,5,4,8
19,12112,2020-12-25 02:00:00,69,69,88,57,40,10,901,35,69,4,10,5,14,6,11
20,12113,2020-12-25 02:00:00,81,81,111,68,49,15,1452,19,38,9,26,5,15,8,16
21,12114,2020-12-25 02:00:00,122,112,173,122,92,21,2084,31,62,14,41,1,3,2,4
22,12115,2020-12-25 02:00:00,57,57,64,38,26,11,1010,16,32,4,11,8,25,7,13
23,12116,2020-12-25 02:00:00,125,125,199,125,95,22,2199,27,54,6,17,2,4,3,5
24,12117,2020-12-25 02:00:00,49,49,49,33,23,10,943,21,41,3,8,2,6,11,22
25,12118,2020-12-25 02:00:00,45,45,45,25,17,,,17,33,3,7,,,,
26,12119,2020-12-25 02:00:00,116,116,181,112,84,,,12,23,33,97,,,,
27,12120,2020-12-25 02:00:00,58,58,66,29,20,,,21,42,5,15,,,,
28,12151,2020-12-25 02:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-25 02:00:00,46,46,46,19,13,7,652,15,30,3,8,11,35,11,21
30,12153,2020-12-25 02:00:00,72,71,92,72,52,8,791,27,54,4,12,1,3,3,6
31,12154,2020-12-25 02:00:00,92,81,112,92,68,9,811,19,38,3,9,1,3,3,5
32,12155,2020-12-25 02:00:00,0,,,,,,,,,,,,,,
33,12492,2020-12-25 02:00:00,64,64,77,46,32,5,441,29,58,8,22,4,11,3,6
34,12493,2020-12-25 02:00:00,21,21,21,3,2,3,212,8,16,3,8,19,59,24,48
35,12494,2020-12-25 02:00:00,138,123,196,138,105,18,1717,18,36,11,31,4,12,14,27
