,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-14 23:00:00,55,55,59,39,27,10,904,28,55,14,41,3,9,12,24
1,2,2020-12-14 23:00:00,37,37,37,29,20,4,328,17,34,4,12,11,34,13,26
2,3,2020-12-14 23:00:00,51,51,52,29,20,11,1041,25,49,5,13,2,4,8,15
3,4,2020-12-14 23:00:00,62,62,74,43,30,12,1117,31,62,17,50,3,8,12,23
4,5,2020-12-14 23:00:00,0,,,,,,,,,,,,,,
5,6,2020-12-14 23:00:00,38,38,38,19,13,7,700,21,41,4,10,5,16,7,14
6,7,2020-12-14 23:00:00,67,67,83,46,32,8,800,26,52,9,26,2,5,7,14
7,8,2020-12-14 23:00:00,51,51,51,32,22,9,826,22,43,5,14,3,7,13,26
8,362,2020-12-14 23:00:00,49,49,49,29,20,4,314,23,46,5,15,5,15,12,24
9,363,2020-12-14 23:00:00,56,56,62,30,21,4,373,12,24,3,8,10,31,15,29
10,364,2020-12-14 23:00:00,33,33,33,16,11,9,810,13,26,4,10,14,42,19,38
11,365,2020-12-14 23:00:00,39,39,39,25,17,7,660,27,53,6,17,3,9,9,18
12,366,2020-12-14 23:00:00,51,51,51,32,22,5,477,23,46,5,15,1,3,5,9
13,368,2020-12-14 23:00:00,42,42,42,32,22,3,244,21,41,3,7,5,15,10,20
14,371,2020-12-14 23:00:00,44,44,44,16,11,6,548,8,16,5,15,14,43,23,46
15,9929,2020-12-14 23:00:00,53,53,56,38,26,11,1068,28,55,3,9,3,8,9,17
16,9930,2020-12-14 23:00:00,56,56,62,39,27,9,854,24,48,4,12,1,1,5,10
17,12110,2020-12-14 23:00:00,53,53,55,48,33,9,866,22,44,6,17,2,5,8,16
18,12111,2020-12-14 23:00:00,112,76,102,112,84,13,1227,21,42,18,52,1,3,8,16
19,12112,2020-12-14 23:00:00,64,61,72,64,46,8,721,24,47,5,13,1,3,6,11
20,12113,2020-12-14 23:00:00,84,79,108,84,62,13,1222,16,32,5,15,4,11,9,17
21,12114,2020-12-14 23:00:00,0,,,,,,,,,,,,,7,14
22,12115,2020-12-14 23:00:00,80,80,110,72,52,16,1598,22,43,9,25,3,9,8,15
23,12116,2020-12-14 23:00:00,134,134,218,118,89,20,1933,22,43,13,39,2,4,5,10
24,12117,2020-12-14 23:00:00,37,37,37,28,19,10,935,14,27,5,13,4,12,14,27
25,12118,2020-12-14 23:00:00,60,59,68,60,43,,,22,43,5,13,,,,
26,12119,2020-12-14 23:00:00,110,97,144,110,83,,,29,57,7,21,,,,
27,12120,2020-12-14 23:00:00,66,66,81,53,37,,,24,47,11,33,,,,
28,12151,2020-12-14 23:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-14 23:00:00,60,60,70,49,34,12,1161,22,43,7,21,4,11,12,24
30,12153,2020-12-14 23:00:00,80,70,89,80,59,10,990,22,44,6,18,2,6,8,15
31,12154,2020-12-14 23:00:00,97,88,125,97,72,8,751,22,43,5,13,1,3,7,13
32,12155,2020-12-14 23:00:00,92,70,90,92,68,12,1149,25,50,6,16,1,1,10,20
33,12492,2020-12-14 23:00:00,78,78,106,46,32,6,548,28,55,15,44,2,5,6,12
34,12493,2020-12-14 23:00:00,34,34,34,20,14,3,212,20,40,4,11,7,21,12,23
35,12494,2020-12-14 23:00:00,45,45,45,42,29,12,1189,23,46,13,39,4,11,14,27
36,12495,2020-12-14 23:00:00,30,30,30,29,20,4,385,9,18,3,9,12,36,15,30
37,12572,2020-12-14 23:00:00,35,35,35,29,20,4,391,19,37,3,7,7,21,10,20
38,12573,2020-12-14 23:00:00,35,35,35,22,15,6,599,15,30,4,12,12,37,15,29
39,12574,2020-12-14 23:00:00,67,57,63,67,48,9,832,31,62,17,50,2,5,8,15
40,12575,2020-12-14 23:00:00,58,58,65,42,29,9,811,30,59,12,34,1,2,6,12
41,12576,2020-12-14 23:00:00,45,,,45,31,6,573,31,62,8,22,2,5,9,17
42,12577,2020-12-14 23:00:00,64,62,74,64,46,9,866,25,50,9,25,3,7,8,15
43,12578,2020-12-14 23:00:00,85,77,103,85,63,13,1279,29,58,12,35,2,4,12,24
44,12579,2020-12-14 23:00:00,89,86,122,89,66,16,1534,30,60,16,46,5,14,15,30
45,12672,2020-12-14 23:00:00,52,52,54,39,27,6,554,23,45,4,11,1,3,9,18
46,12792,2020-12-14 23:00:00,67,67,84,49,34,8,782,26,51,15,45,3,7,12,24
47,13271,2020-12-14 23:00:00,18,18,18,13,9,7,617,7,14,5,15,8,23,16,31
48,13272,2020-12-14 23:00:00,107,101,151,107,80,16,1514,23,46,9,27,1,2,7,13
49,13273,2020-12-14 23:00:00,67,66,82,67,48,15,1446,22,44,5,13,1,3,5,9
50,13274,2020-12-14 23:00:00,67,67,84,42,29,14,1321,22,44,10,28,3,7,7,13
51,13275,2020-12-14 23:00:00,62,54,57,62,44,11,1004,23,46,7,19,2,4,8,15
52,13276,2020-12-14 23:00:00,20,20,20,15,10,7,691,15,30,13,39,5,15,14,27
53,13277,2020-12-14 23:00:00,52,43,43,52,36,13,1287,21,42,6,17,1,3,4,8
54,13278,2020-12-14 23:00:00,49,49,49,39,27,9,839,21,41,8,22,2,6,9,18
55,15040,2020-12-14 23:00:00,41,41,41,33,23,9,820,23,46,5,14,6,18,11,21
56,15041,2020-12-14 23:00:00,42,42,42,16,11,8,742,11,21,4,10,15,46,18,36
57,15042,2020-12-14 23:00:00,45,45,45,38,26,6,546,22,44,6,16,5,16,10,19
58,15043,2020-12-14 23:00:00,45,45,45,32,22,7,603,17,34,4,12,12,36,15,29
59,15044,2020-12-14 23:00:00,29,29,29,23,16,5,431,12,24,4,11,12,37,13,25
60,15045,2020-12-14 23:00:00,33,33,33,22,15,6,507,22,43,5,13,10,29,16,32
61,15046,2020-12-14 23:00:00,35,35,35,19,13,6,547,24,48,5,15,4,12,10,20
62,15047,2020-12-14 23:00:00,42,42,42,28,19,6,510,22,43,3,8,7,22,10,20
63,15048,2020-12-14 23:00:00,40,40,40,20,14,5,480,20,40,4,11,10,31,11,21
64,15049,2020-12-14 23:00:00,37,37,37,25,17,5,438,20,39,4,10,10,31,13,25
65,15050,2020-12-14 23:00:00,46,46,46,22,15,6,548,27,53,5,15,6,17,9,18
66,15055,2020-12-14 23:00:00,65,51,51,65,47,12,1179,16,32,6,16,5,16,11,21
67,15056,2020-12-14 23:00:00,64,38,38,64,46,8,786,11,22,14,40,6,17,10,19
68,15057,2020-12-14 23:00:00,42,42,42,42,29,13,1232,16,31,12,34,5,16,10,19
69,15058,2020-12-14 23:00:00,39,39,39,22,15,4,348,20,40,6,17,9,28,14,28
70,15059,2020-12-14 23:00:00,58,58,65,36,25,11,1075,31,61,9,27,4,12,12,24
71,15060,2020-12-14 23:00:00,41,41,41,28,19,5,429,23,45,4,11,5,14,8,16
72,15061,2020-12-14 23:00:00,52,52,53,28,19,6,588,31,62,7,19,2,6,8,16
73,15062,2020-12-14 23:00:00,53,53,55,26,18,14,1394,27,54,7,20,3,8,9,18
74,15063,2020-12-14 23:00:00,50,50,50,35,24,9,869,28,56,7,20,4,10,10,20
75,15064,2020-12-14 23:00:00,49,49,49,25,17,6,555,25,49,4,11,5,14,10,20
76,15065,2020-12-14 23:00:00,55,55,59,43,30,11,1057,26,51,10,30,2,4,8,15
77,15066,2020-12-14 23:00:00,41,41,41,29,20,5,408,8,16,2,6,15,48,19,38
78,15067,2020-12-14 23:00:00,51,51,51,40,28,10,913,23,45,10,28,5,14,9,17
79,15068,2020-12-14 23:00:00,69,69,87,65,47,9,851,23,46,10,30,3,9,7,13
80,15069,2020-12-14 23:00:00,41,41,41,29,20,8,715,13,25,7,20,9,27,10,20
81,15070,2020-12-14 23:00:00,57,57,64,52,36,12,1122,23,45,12,36,3,9,6,12
82,15071,2020-12-14 23:00:00,119,119,188,87,64,12,1109,23,45,12,34,2,6,5,9
83,15072,2020-12-14 23:00:00,49,49,49,26,18,6,588,28,56,14,40,3,9,8,16
84,15073,2020-12-14 23:00:00,53,53,55,23,16,7,618,30,59,7,19,3,8,9,18
85,15074,2020-12-14 23:00:00,52,52,54,39,27,7,603,26,52,7,19,4,12,10,20
86,15075,2020-12-14 23:00:00,60,60,70,48,33,13,1287,34,68,17,49,1,3,6,12
87,15076,2020-12-14 23:00:00,45,45,45,26,18,7,650,28,56,14,42,3,8,11,21
88,15077,2020-12-14 23:00:00,62,62,74,58,41,10,905,30,60,17,50,2,6,10,20
89,15078,2020-12-14 23:00:00,45,45,45,26,18,9,845,32,64,16,46,4,11,9,17
90,15079,2020-12-14 23:00:00,53,53,56,53,37,9,852,21,42,10,29,6,17,8,15
91,15080,2020-12-14 23:00:00,64,64,78,57,40,10,972,29,57,9,27,1,2,5,10
92,15081,2020-12-14 23:00:00,80,80,110,64,46,17,1613,32,64,36,107,2,4,6,11
93,15082,2020-12-14 23:00:00,53,53,55,40,28,7,662,21,42,8,23,6,18,9,17
94,15083,2020-12-14 23:00:00,84,84,117,74,54,11,1099,26,52,17,49,2,5,7,14
95,15084,2020-12-14 23:00:00,51,51,51,18,12,8,730,26,51,6,16,6,17,10,19
96,15085,2020-12-14 23:00:00,53,53,56,35,24,10,973,25,50,8,22,2,6,8,15
97,15086,2020-12-14 23:00:00,53,53,55,35,24,12,1194,29,58,8,22,4,10,10,19
98,15087,2020-12-14 23:00:00,58,58,65,36,25,11,1017,25,49,7,21,2,6,7,14
99,15088,2020-12-14 23:00:00,49,49,49,29,20,16,1514,26,51,10,30,1,2,5,10
100,15089,2020-12-14 23:00:00,54,54,58,43,30,17,1675,29,58,16,47,2,5,10,19
101,15090,2020-12-14 23:00:00,61,61,72,48,33,8,784,14,28,13,39,2,6,9,18
102,15091,2020-12-14 23:00:00,55,55,59,39,27,10,904,28,55,14,41,3,9,12,24
103,15095,2020-12-14 23:00:00,53,53,56,53,37,12,1138,34,68,13,39,3,9,10,19
104,15096,2020-12-14 23:00:00,49,49,49,29,20,4,314,23,46,5,15,5,15,12,24
105,15097,2020-12-14 23:00:00,0,,,,,,,,,,,,,10,20
106,15098,2020-12-14 23:00:00,70,70,90,48,33,10,954,31,61,18,52,2,5,9,18
107,15099,2020-12-14 23:00:00,69,65,80,69,50,9,822,32,64,20,59,4,12,10,19
108,15100,2020-12-14 23:00:00,39,39,39,32,22,10,911,22,43,4,12,8,24,12,24
109,15101,2020-12-14 23:00:00,52,52,53,33,23,10,932,31,62,4,10,3,9,8,16
110,15102,2020-12-14 23:00:00,75,75,100,53,37,14,1305,30,59,11,31,2,6,7,13
111,15103,2020-12-14 23:00:00,63,63,76,43,30,14,1329,27,54,7,19,2,5,5,10
112,15104,2020-12-14 23:00:00,72,72,93,53,37,13,1210,30,59,22,65,2,5,9,17
113,15105,2020-12-14 23:00:00,51,51,52,35,24,11,1022,21,42,6,17,4,10,7,13
114,15106,2020-12-14 23:00:00,61,61,71,42,29,9,839,26,52,10,28,2,5,5,9
115,15107,2020-12-14 23:00:00,68,68,86,53,37,7,622,27,53,6,17,3,9,7,14
116,15108,2020-12-14 23:00:00,87,86,122,87,64,14,1314,28,56,20,60,2,6,7,14
117,15109,2020-12-14 23:00:00,52,52,53,40,28,4,305,27,53,2,5,2,5,6,12
118,15110,2020-12-14 23:00:00,47,47,47,36,25,10,956,10,20,4,11,10,30,19,38
119,15111,2020-12-14 23:00:00,67,62,73,67,48,6,540,20,39,5,13,3,8,8,16
120,15112,2020-12-14 23:00:00,54,54,58,30,21,5,429,10,19,2,5,10,31,17,33
121,15113,2020-12-14 23:00:00,55,55,60,49,34,7,699,10,19,5,14,4,11,10,20
122,15114,2020-12-14 23:00:00,52,52,53,46,32,6,525,7,14,1,1,10,30,18,35
123,15115,2020-12-14 23:00:00,53,53,56,36,25,5,469,15,29,4,11,7,20,15,30
124,15116,2020-12-14 23:00:00,90,81,112,90,67,9,885,10,20,10,29,2,5,7,14
125,15117,2020-12-14 23:00:00,53,53,56,42,29,12,1119,24,48,4,12,4,10,9,18
126,15118,2020-12-14 23:00:00,61,61,72,58,41,12,1178,26,52,6,17,4,12,10,20
127,15119,2020-12-14 23:00:00,94,94,138,69,50,10,988,21,41,7,21,3,7,8,15
128,15120,2020-12-14 23:00:00,46,46,46,28,19,9,840,18,36,4,10,3,8,6,11
129,15121,2020-12-14 23:00:00,70,70,89,57,40,8,798,19,38,7,21,5,14,7,13
130,15122,2020-12-14 23:00:00,101,101,152,100,75,25,2436,18,36,11,31,5,13,10,20
131,15129,2020-12-14 23:00:00,68,68,85,53,37,14,1335,23,46,9,27,2,6,7,14
132,15130,2020-12-14 23:00:00,63,63,76,54,38,12,1105,22,43,5,15,4,11,9,17
133,15131,2020-12-14 23:00:00,75,75,99,57,40,13,1292,25,49,11,32,2,5,6,12
134,15132,2020-12-14 23:00:00,39,39,39,30,21,8,731,12,24,5,14,12,37,18,36
135,15133,2020-12-14 23:00:00,72,72,94,49,34,9,862,14,28,9,26,5,14,7,13
136,15134,2020-12-14 23:00:00,59,56,61,59,42,12,1117,12,24,7,20,7,20,12,24
137,15135,2020-12-14 23:00:00,71,71,92,68,49,12,1183,21,42,8,23,3,7,6,12
138,15136,2020-12-14 23:00:00,70,65,80,70,51,14,1395,29,57,12,34,3,9,8,16
139,15137,2020-12-14 23:00:00,100,89,127,100,75,15,1448,21,41,12,36,2,5,6,12
140,15138,2020-12-14 23:00:00,73,73,96,65,47,13,1235,25,49,19,55,4,10,8,16
141,15139,2020-12-14 23:00:00,86,86,122,79,58,13,1264,21,42,9,27,2,6,8,15
142,15140,2020-12-14 23:00:00,100,100,149,55,39,19,1824,28,56,16,48,2,5,7,14
143,15141,2020-12-14 23:00:00,55,55,60,40,28,7,688,22,43,3,7,5,13,13,26
144,15142,2020-12-14 23:00:00,56,56,62,52,36,13,1269,13,26,4,10,10,30,17,34
145,15143,2020-12-14 23:00:00,39,39,39,29,20,3,220,7,14,3,9,8,25,15,29
146,15144,2020-12-14 23:00:00,102,83,116,102,76,12,1163,31,61,18,54,4,12,8,16
147,15145,2020-12-14 23:00:00,68,68,85,42,29,9,871,29,57,10,29,3,8,6,12
148,15146,2020-12-14 23:00:00,62,62,74,60,43,12,1180,30,60,20,59,2,4,5,9
149,15147,2020-12-14 23:00:00,62,62,73,52,36,11,1043,29,58,10,30,2,4,5,10
150,15148,2020-12-14 23:00:00,69,68,85,69,50,9,823,30,60,19,55,3,8,7,14
151,15149,2020-12-14 23:00:00,62,59,67,62,44,11,1034,31,62,14,42,3,7,11,22
152,15150,2020-12-14 23:00:00,73,73,96,69,50,10,969,30,60,12,36,2,6,7,13
153,15151,2020-12-14 23:00:00,77,77,103,65,47,13,1244,28,55,17,50,3,7,8,16
154,15152,2020-12-14 23:00:00,63,63,76,58,41,14,1316,30,59,17,50,2,6,7,13
155,15153,2020-12-14 23:00:00,56,56,61,53,37,8,746,29,57,13,37,5,13,11,22
156,15154,2020-12-14 23:00:00,73,70,90,73,53,31,3064,29,58,18,52,4,10,12,24
157,15155,2020-12-14 23:00:00,75,75,100,74,54,12,1123,29,57,31,92,4,11,9,18
