,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-28 13:00:00,297,183,315,297,247,25,2450,26,51,5,13,4,12,5,10
1,2,2020-12-28 13:00:00,349,239,377,349,299,32,3123,34,67,4,12,3,9,4,7
2,3,2020-12-28 13:00:00,225,225,367,,,28,2745,26,51,4,11,,,3,6
3,4,2020-12-28 13:00:00,0,,,,,,,,,,,,,,
4,5,2020-12-28 13:00:00,398,307,425,398,348,41,4089,41,82,6,16,7,21,10,19
5,6,2020-12-28 13:00:00,428,328,442,428,392,30,2996,31,62,4,11,4,10,3,6
6,7,2020-12-28 13:00:00,265,167,284,265,215,23,2268,27,54,7,19,3,9,4,7
7,8,2020-12-28 13:00:00,316,195,339,316,266,24,2330,27,54,6,16,7,21,7,14
8,362,2020-12-28 13:00:00,0,,,,,,,,,,,,,,
9,363,2020-12-28 13:00:00,418,372,477,418,377,44,4345,44,87,5,13,6,17,12,23
10,364,2020-12-28 13:00:00,327,192,333,327,277,33,3212,37,74,5,13,6,19,11,21
11,365,2020-12-28 13:00:00,316,192,333,316,266,30,2966,36,71,5,14,5,13,8,16
12,366,2020-12-28 13:00:00,298,199,348,298,248,29,2807,36,72,5,13,3,8,3,5
13,368,2020-12-28 13:00:00,338,246,382,338,288,29,2829,27,54,4,12,4,10,4,7
14,371,2020-12-28 13:00:00,133,103,156,133,101,11,1018,13,26,7,21,29,91,45,90
15,9929,2020-12-28 13:00:00,410,352,461,410,364,56,5575,46,91,6,17,6,17,6,12
16,9930,2020-12-28 13:00:00,385,382,485,385,335,63,6246,43,85,12,35,4,10,5,9
17,12110,2020-12-28 13:00:00,388,232,372,388,338,32,3105,40,79,26,76,11,35,8,16
18,12111,2020-12-28 13:00:00,261,179,308,261,211,33,3271,45,90,39,116,13,40,7,13
19,12112,2020-12-28 13:00:00,235,163,275,235,185,27,2653,45,89,21,62,18,55,12,24
20,12113,2020-12-28 13:00:00,186,125,200,186,140,25,2449,26,52,16,48,27,85,19,37
21,12114,2020-12-28 13:00:00,244,163,276,244,194,23,2256,53,106,32,95,6,18,5,9
22,12115,2020-12-28 13:00:00,235,180,309,235,185,21,2043,48,95,23,69,12,37,9,18
23,12116,2020-12-28 13:00:00,308,193,335,308,258,41,4062,61,121,28,83,23,71,9,17
24,12117,2020-12-28 13:00:00,279,161,272,279,229,31,3021,36,71,12,36,15,45,13,26
25,12118,2020-12-28 13:00:00,259,182,313,259,209,,,10,20,10,29,,,,
26,12119,2020-12-28 13:00:00,247,179,307,247,197,,,57,113,14,40,,,,
27,12120,2020-12-28 13:00:00,230,149,247,230,180,,,30,59,29,87,,,,
28,12151,2020-12-28 13:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-28 13:00:00,190,134,218,190,143,13,1211,31,61,10,28,23,71,17,34
30,12153,2020-12-28 13:00:00,37,,,,,18,1785,37,74,12,36,,,6,11
31,12154,2020-12-28 13:00:00,202,144,237,202,152,20,1918,34,68,10,30,15,48,7,13
32,12155,2020-12-28 13:00:00,0,,,,,,,,,,,,,,
33,12492,2020-12-28 13:00:00,259,166,281,259,209,19,1856,23,46,5,15,4,11,4,8
34,12493,2020-12-28 13:00:00,336,191,331,336,286,32,3179,36,72,5,14,6,18,10,20
35,12494,2020-12-28 13:00:00,362,262,393,362,312,47,4617,26,51,14,40,5,14,7,13
36,12495,2020-12-28 13:00:00,375,295,416,375,325,35,3459,32,64,3,9,5,14,5,10
37,12572,2020-12-28 13:00:00,408,372,477,408,362,28,2717,31,62,5,14,6,19,8,16
38,12573,2020-12-28 13:00:00,286,178,306,286,236,33,3267,39,77,6,17,5,16,12,23
39,12574,2020-12-28 13:00:00,158,129,207,158,120,15,1450,19,38,7,21,7,21,10,20
40,12575,2020-12-28 13:00:00,180,131,212,180,136,10,981,15,30,5,15,7,20,10,20
41,12576,2020-12-28 13:00:00,117,96,141,117,88,6,572,15,29,4,12,9,27,13,25
42,12577,2020-12-28 13:00:00,109,87,123,109,82,12,1166,11,21,3,8,6,19,8,16
43,12578,2020-12-28 13:00:00,342,229,370,342,292,25,2430,33,66,4,11,3,8,7,14
44,12579,2020-12-28 13:00:00,327,219,363,327,277,29,2855,35,69,5,14,4,10,5,10
45,12672,2020-12-28 13:00:00,290,173,295,290,240,26,2569,32,63,4,10,5,15,4,8
46,12792,2020-12-28 13:00:00,266,170,289,266,216,20,1925,31,62,6,18,5,15,6,11
47,13271,2020-12-28 13:00:00,209,138,226,209,159,12,1177,22,43,12,34,,,21,41
48,13272,2020-12-28 13:00:00,246,155,259,246,196,13,1284,35,70,25,74,20,62,9,17
49,13273,2020-12-28 13:00:00,222,129,208,222,172,21,2055,26,51,11,32,22,69,12,23
50,13274,2020-12-28 13:00:00,195,124,197,195,146,11,1045,23,46,8,22,31,97,25,49
51,13275,2020-12-28 13:00:00,287,180,310,287,237,27,2675,37,73,18,53,16,50,7,14
52,13276,2020-12-28 13:00:00,151,151,251,10,7,21,2091,27,54,14,40,21,67,17,33
53,13277,2020-12-28 13:00:00,219,120,189,219,169,32,3132,68,135,13,39,7,20,12,24
54,13278,2020-12-28 13:00:00,252,148,245,252,202,24,2368,30,60,24,72,21,66,14,28
55,15040,2020-12-28 13:00:00,406,309,427,406,359,33,3292,30,60,5,13,4,10,4,8
56,15041,2020-12-28 13:00:00,376,299,419,376,326,33,3246,38,75,5,13,5,14,5,9
57,15042,2020-12-28 13:00:00,311,189,327,311,261,26,2539,28,56,3,8,3,7,3,5
58,15043,2020-12-28 13:00:00,410,349,459,410,364,37,3635,33,66,4,12,5,13,6,11
59,15044,2020-12-28 13:00:00,403,403,503,391,341,27,2682,29,58,3,9,5,13,4,8
60,15045,2020-12-28 13:00:00,305,180,309,305,255,26,2582,28,55,4,12,2,5,1,2
61,15046,2020-12-28 13:00:00,289,182,314,289,239,24,2399,25,50,5,13,5,13,5,10
62,15047,2020-12-28 13:00:00,378,286,410,378,328,34,3388,32,63,5,15,4,12,5,9
63,15048,2020-12-28 13:00:00,372,263,394,372,322,33,3273,35,70,5,14,5,14,6,11
64,15049,2020-12-28 13:00:00,370,300,420,370,320,36,3518,45,89,5,15,5,14,4,8
65,15050,2020-12-28 13:00:00,391,283,408,391,341,37,3623,40,79,5,13,5,15,5,9
66,15055,2020-12-28 13:00:00,200,117,184,200,150,28,2759,62,124,13,37,11,33,17,33
67,15056,2020-12-28 13:00:00,207,135,220,207,157,48,4724,63,125,17,50,4,12,13,26
68,15057,2020-12-28 13:00:00,389,352,461,389,339,40,3964,55,110,7,21,5,16,12,23
69,15058,2020-12-28 13:00:00,361,262,393,361,311,33,3291,42,83,5,13,6,17,6,11
70,15059,2020-12-28 13:00:00,340,208,355,340,290,28,2798,36,72,6,16,6,18,7,14
71,15060,2020-12-28 13:00:00,308,190,329,308,258,30,2978,31,62,7,21,5,16,6,12
72,15061,2020-12-28 13:00:00,329,183,316,329,279,25,2491,33,65,3,9,3,9,3,6
73,15062,2020-12-28 13:00:00,341,194,337,341,291,24,2385,32,63,4,12,4,12,4,8
74,15063,2020-12-28 13:00:00,314,192,333,314,264,24,2370,27,54,1,3,5,14,6,12
75,15064,2020-12-28 13:00:00,311,188,326,311,261,28,2747,32,64,4,11,4,11,4,8
76,15065,2020-12-28 13:00:00,401,312,429,401,351,30,2978,31,62,6,16,5,15,5,9
77,15066,2020-12-28 13:00:00,430,364,471,430,394,34,3338,38,76,8,22,6,19,10,20
78,15067,2020-12-28 13:00:00,420,367,473,420,380,38,3766,37,74,6,16,5,16,5,10
79,15068,2020-12-28 13:00:00,386,285,409,386,336,28,2737,30,59,6,17,5,16,6,11
80,15069,2020-12-28 13:00:00,429,383,486,429,393,42,4198,49,97,6,16,5,15,6,11
81,15070,2020-12-28 13:00:00,383,303,422,383,333,30,2939,35,70,7,21,5,14,7,13
82,15071,2020-12-28 13:00:00,375,259,391,375,325,26,2503,28,56,6,18,6,17,6,11
83,15072,2020-12-28 13:00:00,309,191,331,309,259,26,2542,29,58,5,14,3,7,2,4
84,15073,2020-12-28 13:00:00,281,193,336,281,231,25,2468,31,61,4,11,3,7,3,5
