,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-01 18:00:00,128,128,206,110,83,10,996,55,110,5,14,3,7,39,78
1,2,2020-11-01 18:00:00,127,127,204,102,76,18,1740,59,117,4,12,3,8,43,85
2,3,2020-11-01 18:00:00,123,123,195,110,83,13,1207,44,87,5,13,14,43,43,86
3,4,2020-11-01 18:00:00,130,130,210,123,93,14,1350,56,112,4,11,2,6,40,80
4,5,2020-11-01 18:00:00,100,100,149,94,70,11,1072,35,70,5,13,17,52,41,82
5,6,2020-11-01 18:00:00,130,130,209,125,95,14,1319,65,130,4,12,4,11,39,78
6,7,2020-11-01 18:00:00,100,100,150,82,60,10,908,39,77,4,10,7,21,41,82
7,8,2020-11-01 18:00:00,122,122,193,105,79,6,600,,,2,6,,,43,86
8,362,2020-11-01 18:00:00,166,166,281,160,122,20,1978,58,116,6,17,3,7,38,76
9,363,2020-11-01 18:00:00,119,119,188,107,80,7,689,22,43,4,11,25,78,41,81
10,364,2020-11-01 18:00:00,115,115,179,114,86,10,980,24,47,3,9,21,67,46,92
11,365,2020-11-01 18:00:00,138,138,226,127,96,11,1035,48,96,4,10,10,29,42,84
12,366,2020-11-01 18:00:00,191,191,332,163,124,14,1337,71,142,5,14,1,3,41,82
13,368,2020-11-01 18:00:00,135,133,215,135,103,15,1405,40,79,4,10,8,25,39,78
14,371,2020-11-01 18:00:00,144,137,223,144,110,12,1191,20,40,5,13,33,105,48,96
15,9929,2020-11-01 18:00:00,207,191,332,207,157,16,1537,64,128,5,13,3,7,39,78
16,9930,2020-11-01 18:00:00,212,212,358,208,158,22,2179,59,117,7,19,2,5,32,63
17,12110,2020-11-01 18:00:00,222,150,250,222,172,13,1275,26,51,6,18,27,86,43,86
18,12111,2020-11-01 18:00:00,195,151,251,195,146,17,1608,30,60,6,18,20,62,35,69
19,12112,2020-11-01 18:00:00,138,138,225,124,94,10,930,24,48,4,12,32,102,49,98
20,12113,2020-11-01 18:00:00,239,181,311,239,189,24,2344,34,68,6,18,15,46,47,94
21,12114,2020-11-01 18:00:00,117,117,184,109,82,9,833,32,63,3,9,24,76,44,87
22,12115,2020-11-01 18:00:00,190,190,329,152,116,12,1124,50,99,4,11,7,20,37,74
23,12116,2020-11-01 18:00:00,246,246,382,143,109,31,3063,43,86,6,16,2,6,38,76
24,12117,2020-11-01 18:00:00,160,130,209,160,122,11,1071,16,32,6,18,34,107,56,107
25,12118,2020-11-01 18:00:00,159,159,267,143,109,,,25,49,7,19,,,,
26,12119,2020-11-01 18:00:00,132,128,206,132,100,,,66,131,3,8,,,,
27,12120,2020-11-01 18:00:00,190,151,252,190,143,,,25,49,5,14,,,,
28,12151,2020-11-01 18:00:00,0,,,,,,,,,,,,,,
29,12152,2020-11-01 18:00:00,136,136,222,127,96,35,3415,41,81,17,49,18,56,50,99
30,12153,2020-11-01 18:00:00,121,121,191,107,80,11,1075,31,62,6,16,20,61,44,88
31,12154,2020-11-01 18:00:00,118,118,186,98,73,11,1066,28,55,3,9,20,61,41,82
32,12155,2020-11-01 18:00:00,132,113,175,132,100,13,1226,26,51,4,11,22,68,47,93
33,12492,2020-11-01 18:00:00,111,111,172,104,78,7,677,36,72,3,9,9,28,45,89
34,12493,2020-11-01 18:00:00,125,121,192,125,95,9,890,24,48,4,11,26,83,49,98
35,12494,2020-11-01 18:00:00,193,161,271,193,145,16,1504,23,45,6,18,20,61,32,64
36,12495,2020-11-01 18:00:00,96,96,142,84,62,9,874,25,50,2,5,16,49,35,70
37,12572,2020-11-01 18:00:00,115,115,179,110,83,11,1036,50,100,3,9,5,13,38,75
38,12573,2020-11-01 18:00:00,134,127,203,134,102,10,912,29,58,5,14,27,84,49,97
39,12574,2020-11-01 18:00:00,102,102,154,64,46,5,467,25,50,4,12,15,46,41,82
40,12575,2020-11-01 18:00:00,103,103,156,54,38,5,479,37,73,3,9,10,29,27,54
41,12576,2020-11-01 18:00:00,101,101,151,59,42,5,415,37,74,4,11,9,28,33,65
42,12577,2020-11-01 18:00:00,100,100,150,59,42,5,496,33,65,4,10,5,16,29,57
43,12578,2020-11-01 18:00:00,144,144,237,98,73,7,603,33,66,5,13,17,54,37,74
44,12579,2020-11-01 18:00:00,135,135,219,90,67,9,837,31,62,4,12,20,64,40,79
45,12672,2020-11-01 18:00:00,113,113,175,84,62,11,1092,50,100,3,8,10,32,40,80
46,12792,2020-11-01 18:00:00,117,117,183,89,66,8,706,49,98,4,11,6,17,40,80
47,13271,2020-11-01 18:00:00,119,117,183,119,90,14,1354,21,41,3,8,19,60,47,93
