,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-10-29 02:00:00,100,100,149,69,50,11,1088,34,67,6,18,2,5,3,6
1,2,2020-10-29 02:00:00,71,71,92,45,31,16,1547,36,72,6,16,2,5,3,6
2,3,2020-10-29 02:00:00,100,100,149,68,49,15,1478,36,72,6,18,2,4,3,5
3,4,2020-10-29 02:00:00,81,81,112,60,43,12,1199,34,67,6,16,2,4,3,5
4,5,2020-10-29 02:00:00,73,73,95,45,31,13,1206,38,75,7,20,2,6,12,24
5,6,2020-10-29 02:00:00,72,72,94,42,29,12,1110,40,80,6,16,2,4,3,5
6,7,2020-10-29 02:00:00,73,73,95,45,31,10,939,28,56,4,12,2,4,3,5
7,8,2020-10-29 02:00:00,77,77,104,53,37,9,832,30,59,3,8,1,3,2,4
8,362,2020-10-29 02:00:00,143,143,236,64,46,12,1178,28,56,7,21,1,3,2,4
9,363,2020-10-29 02:00:00,139,139,228,73,53,10,919,36,71,7,19,2,6,11,22
10,364,2020-10-29 02:00:00,70,70,89,43,30,10,981,22,44,6,18,11,33,23,45
11,365,2020-10-29 02:00:00,88,88,125,49,34,10,969,37,74,6,17,2,5,3,6
12,366,2020-10-29 02:00:00,114,114,177,65,47,11,1050,42,83,7,19,1,2,2,3
13,368,2020-10-29 02:00:00,78,78,106,54,38,12,1127,36,71,5,13,2,5,3,6
14,371,2020-10-29 02:00:00,70,70,90,36,25,13,1204,15,29,8,22,17,53,31,61
15,9929,2020-10-29 02:00:00,86,86,121,55,39,8,760,40,79,5,15,2,6,9,18
16,9930,2020-10-29 02:00:00,119,119,187,65,47,10,984,38,75,7,21,2,4,5,10
17,12110,2020-10-29 02:00:00,67,67,83,63,45,8,768,29,57,4,12,1,3,3,6
18,12111,2020-10-29 02:00:00,149,149,247,120,91,27,2688,17,33,12,36,1,1,3,5
19,12112,2020-10-29 02:00:00,97,97,144,63,45,8,748,42,83,4,12,1,3,2,4
