,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-17 14:00:00,81,81,112,73,53,8,704,30,59,3,8,11,33,9,18
1,2,2020-11-17 14:00:00,0,,,,,,,,,,,,,,
2,3,2020-11-17 14:00:00,57,57,64,53,37,10,994,30,59,2,6,11,35,14,28
3,4,2020-11-17 14:00:00,61,61,71,59,42,9,885,31,62,2,5,10,31,26,51
4,5,2020-11-17 14:00:00,53,41,41,53,37,11,1073,35,69,3,8,10,30,46,92
5,6,2020-11-17 14:00:00,60,60,70,45,31,11,1079,,,2,5,9,28,37,73
6,7,2020-11-17 14:00:00,87,87,123,82,60,8,739,39,77,3,8,5,16,7,14
7,8,2020-11-17 14:00:00,53,44,44,53,37,6,561,5,9,2,5,25,78,41,81
8,362,2020-11-17 14:00:00,64,62,74,64,46,10,919,35,70,3,7,8,23,7,14
9,363,2020-11-17 14:00:00,36,29,29,36,25,5,469,7,14,2,6,28,89,51,101
10,364,2020-11-17 14:00:00,52,38,38,52,36,8,749,11,22,2,6,24,75,49,97
11,365,2020-11-17 14:00:00,55,55,59,49,34,8,744,28,56,2,6,13,40,41,82
12,366,2020-11-17 14:00:00,60,56,61,60,43,9,816,39,78,3,7,,,27,54
13,368,2020-11-17 14:00:00,57,57,63,57,40,8,747,25,50,2,5,13,40,12,23
14,371,2020-11-17 14:00:00,25,6,6,2,1,5,420,8,15,1,3,25,78,47,94
15,9929,2020-11-17 14:00:00,0,,,,,,,,,,,,,,
16,9930,2020-11-17 14:00:00,70,63,76,70,51,14,1323,25,50,3,8,9,27,29,58
17,12110,2020-11-17 14:00:00,67,52,54,67,48,4,335,10,19,3,8,19,60,29,58
18,12111,2020-11-17 14:00:00,73,73,95,69,50,7,673,18,36,3,9,12,38,11,21
19,12112,2020-11-17 14:00:00,60,52,53,60,43,7,657,23,45,2,5,19,60,36,71
20,12113,2020-11-17 14:00:00,30,30,30,30,21,12,1122,9,18,3,8,21,65,39,78
21,12114,2020-11-17 14:00:00,75,57,64,75,55,6,571,16,32,3,7,16,51,29,58
22,12115,2020-11-17 14:00:00,74,74,98,40,28,8,798,8,16,3,7,20,63,37,74
23,12116,2020-11-17 14:00:00,53,53,55,45,31,10,928,24,48,21,61,10,31,24,48
24,12117,2020-11-17 14:00:00,43,29,29,43,30,6,557,5,9,2,5,23,72,39,77
25,12118,2020-11-17 14:00:00,34,34,34,32,22,,,10,19,2,4,,,,
26,12119,2020-11-17 14:00:00,89,89,127,84,62,,,14,28,3,9,,,,
27,12120,2020-11-17 14:00:00,0,,,,,,,,,,,,,,
28,12151,2020-11-17 14:00:00,0,,,,,,,,,,,,,,
29,12152,2020-11-17 14:00:00,23,17,17,18,12,10,930,10,20,3,8,23,72,43,86
30,12153,2020-11-17 14:00:00,72,53,55,72,52,8,777,13,26,2,4,17,52,36,72
31,12154,2020-11-17 14:00:00,67,55,59,67,48,10,925,13,26,1,3,17,52,35,69
32,12155,2020-11-17 14:00:00,52,52,53,39,27,8,795,17,33,3,7,16,51,32,64
33,12492,2020-11-17 14:00:00,100,86,122,100,75,10,952,30,60,3,7,9,27,6,11
34,12493,2020-11-17 14:00:00,0,,,,,,,,,,,,,,
35,12494,2020-11-17 14:00:00,210,156,261,210,160,20,1970,38,75,8,24,7,22,9,17
36,12495,2020-11-17 14:00:00,61,61,71,50,35,9,814,21,42,2,5,14,42,13,26
37,12572,2020-11-17 14:00:00,53,53,56,49,34,7,686,41,82,2,6,9,28,34,68
38,12573,2020-11-17 14:00:00,75,58,66,75,55,13,1231,30,60,3,7,14,42,37,73
39,12574,2020-11-17 14:00:00,139,93,135,139,106,23,2300,20,39,10,30,18,55,25,50
40,12575,2020-11-17 14:00:00,114,87,123,114,86,29,2868,,,9,25,20,64,32,63
41,12576,2020-11-17 14:00:00,138,,,138,105,13,1245,30,60,3,8,10,31,16,31
42,12577,2020-11-17 14:00:00,133,103,156,133,101,14,1376,27,54,3,8,9,28,15,30
43,12578,2020-11-17 14:00:00,62,56,62,62,44,10,923,17,34,3,8,19,58,32,64
44,12579,2020-11-17 14:00:00,55,50,50,55,39,8,709,16,32,3,8,22,70,38,76
45,12672,2020-11-17 14:00:00,42,34,34,42,29,5,493,8,15,1,3,25,80,41,81
46,12792,2020-11-17 14:00:00,50,50,50,50,35,12,1107,43,85,3,8,4,11,21,41
47,13271,2020-11-17 14:00:00,54,53,56,54,38,7,607,10,19,4,10,20,64,34,67
48,13272,2020-11-17 14:00:00,115,89,128,115,87,7,625,15,29,2,5,15,47,15,30
49,13273,2020-11-17 14:00:00,67,67,83,58,41,9,817,10,19,,,18,57,29,57
50,13274,2020-11-17 14:00:00,53,53,56,53,37,8,755,16,31,3,7,12,38,26,51
51,13275,2020-11-17 14:00:00,114,92,133,114,86,5,450,14,28,5,13,16,49,25,49
52,13276,2020-11-17 14:00:00,71,71,92,67,48,6,594,11,21,5,14,19,59,32,64
53,13277,2020-11-17 14:00:00,45,41,41,45,31,8,702,8,15,2,4,20,61,42,84
54,13278,2020-11-17 14:00:00,84,64,78,84,62,4,345,11,21,3,8,17,54,32,63
55,15040,2020-11-17 14:00:00,62,62,74,45,31,12,1135,29,57,3,8,12,38,12,24
56,15041,2020-11-17 14:00:00,53,53,55,48,33,7,606,23,45,2,6,17,53,21,42
57,15042,2020-11-17 14:00:00,74,74,97,70,51,7,691,22,44,2,5,13,41,9,17
58,15043,2020-11-17 14:00:00,63,63,76,48,33,13,1281,29,57,2,6,13,39,21,42
59,15044,2020-11-17 14:00:00,57,57,63,55,39,11,1081,36,72,2,5,9,27,40,79
60,15045,2020-11-17 14:00:00,54,48,48,54,38,7,640,23,46,2,6,15,46,12,23
61,15046,2020-11-17 14:00:00,45,45,45,42,29,8,767,28,56,2,6,13,40,13,25
62,15047,2020-11-17 14:00:00,56,56,61,45,31,7,637,29,58,2,5,,,26,52
63,15048,2020-11-17 14:00:00,53,51,51,53,37,5,486,28,56,3,7,11,34,21,42
64,15049,2020-11-17 14:00:00,59,59,68,57,40,7,650,30,60,3,7,13,41,37,74
65,15050,2020-11-17 14:00:00,55,55,59,53,37,10,950,35,69,3,8,10,31,40,80
66,15055,2020-11-17 14:00:00,22,,,,,20,1940,22,43,4,10,19,60,47,93
67,15056,2020-11-17 14:00:00,50,50,50,29,20,7,678,9,18,3,9,25,79,50,100
68,15057,2020-11-17 14:00:00,31,31,31,25,17,7,679,6,12,2,5,25,80,49,97
69,15058,2020-11-17 14:00:00,38,,,,,9,845,38,76,2,5,10,32,42,84
70,15059,2020-11-17 14:00:00,75,73,95,75,55,8,781,35,69,3,7,10,32,28,55
71,15060,2020-11-17 14:00:00,72,72,94,22,15,8,767,31,62,1,3,12,37,28,56
