,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-14 03:00:00,33,33,33,16,11,5,414,19,38,6,16,6,19,19,37
1,2,2020-12-14 03:00:00,27,27,27,16,11,3,239,10,19,4,12,14,42,22,43
2,3,2020-12-14 03:00:00,30,30,30,16,11,8,723,9,17,4,12,12,36,21,42
3,4,2020-12-14 03:00:00,28,28,28,18,12,7,632,16,32,4,10,12,36,23,46
4,5,2020-12-14 03:00:00,27,27,27,16,11,7,665,9,18,5,15,14,43,24,47
5,6,2020-12-14 03:00:00,29,29,29,13,9,7,609,9,17,4,11,13,40,22,43
6,7,2020-12-14 03:00:00,37,37,37,5,3,5,472,20,40,6,18,5,16,18,35
7,8,2020-12-14 03:00:00,40,40,40,12,8,7,670,16,31,5,15,7,20,18,35
8,362,2020-12-14 03:00:00,40,40,40,10,7,2,164,20,39,6,18,6,18,18,36
9,363,2020-12-14 03:00:00,20,20,20,6,4,4,308,8,15,3,8,14,42,23,46
10,364,2020-12-14 03:00:00,18,18,18,10,7,7,684,10,20,3,9,16,50,27,54
11,365,2020-12-14 03:00:00,22,22,22,6,4,4,346,12,24,4,11,14,43,23,46
12,366,2020-12-14 03:00:00,29,29,29,15,10,3,261,5,10,3,9,12,36,20,39
13,368,2020-12-14 03:00:00,46,46,46,18,12,3,237,10,19,3,9,13,41,22,43
14,371,2020-12-14 03:00:00,28,28,28,13,9,4,344,7,14,4,10,15,45,24,47
15,9929,2020-12-14 03:00:00,37,37,37,18,12,10,971,15,30,3,9,11,34,20,40
16,9930,2020-12-14 03:00:00,43,43,43,25,17,6,516,19,37,4,11,5,13,15,29
17,12110,2020-12-14 03:00:00,32,32,32,19,13,6,572,7,13,3,9,13,41,22,44
18,12111,2020-12-14 03:00:00,39,39,39,23,16,6,557,9,18,12,36,10,29,17,34
19,12112,2020-12-14 03:00:00,46,46,46,19,13,5,407,16,32,5,14,6,17,17,34
20,12113,2020-12-14 03:00:00,42,42,42,22,15,8,762,11,22,5,13,10,30,20,40
21,12114,2020-12-14 03:00:00,39,39,39,25,17,11,1039,20,39,6,17,8,25,21,42
22,12115,2020-12-14 03:00:00,80,80,109,23,16,10,965,17,34,8,23,7,20,20,40
23,12116,2020-12-14 03:00:00,39,39,39,23,16,15,1407,18,36,9,26,6,19,18,36
24,12117,2020-12-14 03:00:00,42,42,42,25,17,8,751,13,26,3,9,6,17,18,36
25,12118,2020-12-14 03:00:00,70,70,90,50,35,,,16,32,15,45,,,,
26,12119,2020-12-14 03:00:00,52,52,54,20,14,,,19,37,4,11,,,,
27,12120,2020-12-14 03:00:00,31,31,31,19,13,,,7,14,4,12,,,,
28,12151,2020-12-14 03:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-14 03:00:00,53,53,56,25,17,20,1980,20,39,12,34,8,23,19,37
30,12153,2020-12-14 03:00:00,41,41,41,28,19,5,479,13,25,3,7,10,32,22,44
31,12154,2020-12-14 03:00:00,27,27,27,12,8,2,188,11,21,2,6,10,31,22,44
32,12155,2020-12-14 03:00:00,27,27,27,23,16,8,755,10,20,3,9,10,31,22,44
33,12492,2020-12-14 03:00:00,38,38,38,22,15,4,367,25,49,8,22,2,5,8,15
34,12493,2020-12-14 03:00:00,24,24,24,12,8,1,84,10,20,4,10,14,44,25,49
35,12494,2020-12-14 03:00:00,40,40,40,23,16,6,569,7,14,6,16,10,30,9,18
36,12495,2020-12-14 03:00:00,24,24,24,16,11,4,333,8,16,4,11,12,38,20,40
37,12572,2020-12-14 03:00:00,23,23,23,10,7,3,219,9,17,3,8,15,46,24,48
