,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2021-01-02 12:00:00,113,109,167,113,85,12,1185,31,61,13,37,9,26,7,14
1,2,2021-01-02 12:00:00,106,106,162,100,75,14,1384,50,100,16,48,5,15,5,10
2,3,2021-01-02 12:00:00,109,105,160,109,82,16,1593,38,76,14,42,4,12,4,7
3,4,2021-01-02 12:00:00,0,,,,,,,,,,,,,,
4,5,2021-01-02 12:00:00,69,69,88,69,50,9,816,21,42,11,32,18,57,16,32
5,6,2021-01-02 12:00:00,66,66,81,53,37,12,1148,35,70,10,30,9,26,9,17
6,7,2021-01-02 12:00:00,79,79,107,67,48,9,860,24,48,10,28,11,35,6,12
7,8,2021-01-02 12:00:00,80,80,110,67,48,11,1043,14,27,8,24,20,63,15,30
8,362,2021-01-02 12:00:00,0,,,,,,,,,,,,,,
9,363,2021-01-02 12:00:00,67,67,84,57,40,7,693,19,37,8,22,19,60,21,42
10,364,2021-01-02 12:00:00,99,93,136,99,74,16,1575,54,108,13,38,5,16,26,52
11,365,2021-01-02 12:00:00,70,70,89,62,44,11,1042,36,72,8,24,9,27,16,31
12,366,2021-01-02 12:00:00,74,74,97,54,38,10,975,35,69,9,25,10,30,9,17
13,368,2021-01-02 12:00:00,117,117,183,102,76,15,1437,40,79,15,45,5,16,5,10
14,371,2021-01-02 12:00:00,68,68,85,65,47,14,1396,12,23,8,24,18,56,30,60
15,9929,2021-01-02 12:00:00,61,61,71,58,41,20,1960,16,31,8,22,24,74,17,33
16,9930,2021-01-02 12:00:00,67,67,83,65,47,18,1710,14,28,8,22,19,59,14,27
17,12110,2021-01-02 12:00:00,153,101,152,153,117,14,1394,18,35,14,41,16,51,8,16
18,12111,2021-01-02 12:00:00,113,89,127,113,85,14,1400,22,43,16,47,15,48,8,16
19,12112,2021-01-02 12:00:00,112,94,137,112,84,26,2525,38,75,31,91,17,53,11,22
20,12113,2021-01-02 12:00:00,69,66,82,69,50,13,1283,17,33,9,26,19,59,15,29
21,12114,2021-01-02 12:00:00,200,146,242,200,150,72,7169,47,94,31,92,6,19,5,9
22,12115,2021-01-02 12:00:00,79,79,107,74,54,18,1762,16,32,18,53,20,63,13,26
23,12116,2021-01-02 12:00:00,69,69,87,62,44,11,1043,21,42,4,10,21,65,18,36
24,12117,2021-01-02 12:00:00,103,83,116,103,77,42,4132,19,38,17,49,18,56,12,23
25,12118,2021-01-02 12:00:00,59,59,68,54,38,,,14,27,7,20,,,,
26,12119,2021-01-02 12:00:00,114,103,155,114,86,,,26,51,14,42,,,,
27,12120,2021-01-02 12:00:00,98,83,115,98,73,,,19,38,16,46,,,,
28,12151,2021-01-02 12:00:00,0,,,,,,,,,,,,,,
29,12152,2021-01-02 12:00:00,64,64,77,52,36,10,934,21,42,6,18,18,56,15,29
30,12153,2021-01-02 12:00:00,119,101,151,119,90,17,1652,25,49,15,43,13,39,7,13
31,12154,2021-01-02 12:00:00,134,112,174,134,102,21,2050,27,54,16,47,14,42,7,14
32,12155,2021-01-02 12:00:00,0,,,,,,,,,,,,,,
33,12492,2021-01-02 12:00:00,64,64,77,60,43,7,673,24,47,10,28,11,34,5,10
34,12493,2021-01-02 12:00:00,78,78,105,70,51,12,1118,38,76,9,27,8,25,21,41
35,12494,2021-01-02 12:00:00,183,130,209,183,138,22,2133,31,62,22,64,7,20,7,14
36,12495,2021-01-02 12:00:00,85,85,119,78,57,16,1522,44,87,13,38,5,14,14,28
37,12572,2021-01-02 12:00:00,80,80,110,58,41,14,1354,39,78,9,26,8,24,13,25
38,12573,2021-01-02 12:00:00,62,62,74,38,26,7,699,28,56,7,19,13,40,31,62
39,12574,2021-01-02 12:00:00,103,102,153,103,77,18,1739,26,51,17,49,13,39,8,16
40,12575,2021-01-02 12:00:00,79,79,108,70,51,13,1264,21,41,11,31,15,48,9,17
41,12576,2021-01-02 12:00:00,114,93,135,114,86,17,1608,30,60,16,48,12,37,7,13
42,12577,2021-01-02 12:00:00,113,71,91,113,85,20,1913,26,52,18,53,11,35,8,15
43,12578,2021-01-02 12:00:00,100,84,117,100,75,13,1226,22,44,11,31,17,53,11,21
44,12579,2021-01-02 12:00:00,90,83,116,90,67,15,1459,23,46,11,32,19,59,16,31
45,12672,2021-01-02 12:00:00,78,70,89,78,57,9,858,12,23,7,19,22,70,14,27
46,12792,2021-01-02 12:00:00,54,54,57,50,35,10,970,20,40,8,22,17,53,11,22
47,13271,2021-01-02 12:00:00,88,71,91,88,65,13,1253,16,32,15,44,21,65,16,32
48,13272,2021-01-02 12:00:00,185,118,185,185,139,24,2330,25,49,13,39,14,42,7,14
49,13273,2021-01-02 12:00:00,153,98,145,153,117,8,755,14,27,6,17,19,59,10,20
50,13274,2021-01-02 12:00:00,87,77,103,87,64,7,648,14,27,4,12,22,70,17,33
51,13275,2021-01-02 12:00:00,153,105,160,153,117,4,335,19,38,11,33,15,46,7,14
