,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-10-28 22:00:00,86,86,122,58,41,11,1079,38,75,7,19,2,6,11,21
1,2,2020-10-28 22:00:00,80,80,109,57,40,16,1537,43,86,7,19,2,5,13,26
2,3,2020-10-28 22:00:00,87,87,123,60,43,14,1355,39,77,6,16,2,4,14,28
3,4,2020-10-28 22:00:00,70,70,90,60,43,14,1360,40,79,5,15,2,4,7,14
4,5,2020-10-28 22:00:00,59,59,68,39,27,12,1154,25,49,6,18,11,34,22,43
5,6,2020-10-28 22:00:00,78,78,106,49,34,12,1147,44,88,6,16,2,4,13,25
6,7,2020-10-28 22:00:00,69,69,88,46,32,9,896,35,70,5,13,2,5,15,29
7,8,2020-10-28 22:00:00,80,80,110,42,29,9,808,,,,,2,4,17,34
8,362,2020-10-28 22:00:00,116,116,181,59,42,12,1178,36,72,7,20,2,4,13,25
9,363,2020-10-28 22:00:00,106,106,161,52,36,9,861,37,74,6,17,4,11,22,43
10,364,2020-10-28 22:00:00,57,57,63,30,21,10,996,18,35,6,16,16,50,27,54
11,365,2020-10-28 22:00:00,92,92,133,60,43,10,939,34,68,5,15,2,6,14,28
12,366,2020-10-28 22:00:00,140,140,229,64,46,11,1071,39,78,6,16,1,3,15,30
13,368,2020-10-28 22:00:00,80,80,109,63,45,14,1334,42,83,5,14,2,6,14,27
14,371,2020-10-28 22:00:00,66,66,82,40,28,12,1109,15,30,10,28,19,60,36,72
15,9929,2020-10-28 22:00:00,70,70,89,48,33,11,1039,45,90,4,12,3,8,20,40
16,9930,2020-10-28 22:00:00,73,73,95,53,37,11,1090,40,80,6,17,2,6,16,32
17,12110,2020-10-28 22:00:00,92,92,134,92,68,11,1098,28,55,5,15,3,7,13,26
18,12111,2020-10-28 22:00:00,112,112,174,89,66,20,1999,23,45,9,27,1,2,13,26
19,12112,2020-10-28 22:00:00,111,111,171,105,79,9,851,45,90,5,15,1,3,9,18
20,12113,2020-10-28 22:00:00,95,95,139,80,59,13,1287,33,66,5,14,2,5,18,35
21,12114,2020-10-28 22:00:00,122,122,194,82,60,13,1226,33,66,5,13,1,3,14,28
22,12115,2020-10-28 22:00:00,70,70,89,42,29,9,807,27,53,4,10,7,20,16,31
23,12116,2020-10-28 22:00:00,118,118,186,74,54,18,1751,29,58,4,10,1,3,11,22
24,12117,2020-10-28 22:00:00,64,64,77,50,35,9,854,32,64,6,16,4,12,27,53
25,12118,2020-10-28 22:00:00,69,69,87,42,29,,,17,34,3,8,,,,
26,12119,2020-10-28 22:00:00,123,123,196,84,62,,,39,77,5,15,,,,
27,12120,2020-10-28 22:00:00,81,81,111,59,42,,,37,73,5,15,,,,
28,12151,2020-10-28 22:00:00,0,,,,,,,,,,,,,,
29,12152,2020-10-28 22:00:00,73,73,95,39,27,10,911,31,62,5,13,5,16,20,40
30,12153,2020-10-28 22:00:00,89,89,128,64,46,10,966,34,68,5,14,2,5,14,27
31,12154,2020-10-28 22:00:00,82,82,114,63,45,11,1014,30,60,3,7,2,4,10,19
32,12155,2020-10-28 22:00:00,85,85,119,50,35,13,1214,37,73,4,11,,,22,44
33,12492,2020-10-28 22:00:00,68,68,85,40,28,7,656,37,74,4,10,2,4,13,26
34,12493,2020-10-28 22:00:00,54,54,57,38,26,9,863,22,43,4,11,8,23,21,42
35,12494,2020-10-28 22:00:00,81,81,112,67,48,13,1206,27,54,8,22,5,13,12,24
36,12495,2020-10-28 22:00:00,52,52,54,32,22,10,985,30,60,4,10,5,13,19,38
37,12572,2020-10-28 22:00:00,59,59,68,33,23,9,885,31,61,4,12,3,9,15,30
38,12573,2020-10-28 22:00:00,58,58,65,38,26,9,834,38,75,6,18,5,14,22,43
39,12574,2020-10-28 22:00:00,70,70,90,57,40,5,493,20,39,6,17,14,43,37,74
40,12575,2020-10-28 22:00:00,66,66,82,50,35,6,557,20,39,5,14,15,46,24,47
41,12576,2020-10-28 22:00:00,72,72,94,62,44,7,633,43,86,9,26,4,12,16,32
42,12577,2020-10-28 22:00:00,65,65,80,55,39,7,652,33,66,4,10,2,4,14,27
43,12578,2020-10-28 22:00:00,94,94,137,57,40,12,1132,43,85,5,15,1,2,19,37
44,12579,2020-10-28 22:00:00,83,83,116,55,39,13,1294,35,69,5,13,3,7,17,34
45,12672,2020-10-28 22:00:00,93,93,136,54,38,11,1019,38,76,3,9,1,3,11,22
46,12792,2020-10-28 22:00:00,82,82,114,54,38,8,706,41,81,5,15,2,5,15,30
47,13271,2020-10-28 22:00:00,62,62,73,35,24,9,849,17,33,2,5,10,32,29,58
48,13272,2020-10-28 22:00:00,94,94,138,70,51,13,1288,32,64,4,10,1,3,11,21
49,13273,2020-10-28 22:00:00,82,75,99,82,60,9,896,28,55,2,5,2,4,10,19
50,13274,2020-10-28 22:00:00,72,72,93,45,31,7,622,22,44,3,7,7,20,17,34
51,13275,2020-10-28 22:00:00,72,72,94,50,35,11,1007,28,56,6,16,2,6,13,26
52,13276,2020-10-28 22:00:00,86,86,121,29,20,10,981,21,42,5,13,9,28,19,38
53,13277,2020-10-28 22:00:00,65,65,79,52,36,10,922,37,74,4,11,1,2,25,50
54,13278,2020-10-28 22:00:00,93,93,135,73,53,8,781,36,72,4,12,2,6,17,33
55,15040,2020-10-28 22:00:00,76,76,102,57,40,19,1803,42,84,6,17,3,7,13,26
56,15041,2020-10-28 22:00:00,62,62,73,38,26,12,1110,41,81,6,16,2,6,20,40
57,15042,2020-10-28 22:00:00,78,78,106,59,42,14,1314,42,83,6,16,2,4,14,28
58,15043,2020-10-28 22:00:00,73,73,95,59,42,16,1552,39,77,5,15,4,10,17,34
59,15044,2020-10-28 22:00:00,0,,,,,,,,,,,,,,
60,15045,2020-10-28 22:00:00,73,73,95,53,37,14,1393,40,80,6,16,2,6,14,28
61,15046,2020-10-28 22:00:00,83,83,115,53,37,15,1423,39,78,5,15,3,8,15,29
62,15047,2020-10-28 22:00:00,73,73,96,42,29,14,1309,40,79,6,16,3,7,16,31
63,15048,2020-10-28 22:00:00,69,69,88,50,35,10,963,41,82,5,15,2,4,13,26
64,15049,2020-10-28 22:00:00,66,66,81,48,33,17,1687,39,78,6,17,2,5,16,31
65,15050,2020-10-28 22:00:00,64,64,78,48,33,14,1327,44,88,6,17,2,4,19,37
66,15055,2020-10-28 22:00:00,57,57,63,53,37,16,1526,21,41,7,21,12,37,32,64
67,15056,2020-10-28 22:00:00,81,81,112,57,40,7,641,18,35,3,9,8,24,24,48
68,15057,2020-10-28 22:00:00,68,68,85,54,38,18,1737,16,32,3,9,12,38,26,51
69,15058,2020-10-28 22:00:00,61,61,72,42,29,11,1055,38,76,6,17,6,18,20,40
70,15059,2020-10-28 22:00:00,69,69,88,49,34,15,1404,38,76,5,14,4,11,15,30
71,15060,2020-10-28 22:00:00,58,58,65,35,24,10,968,37,74,6,16,5,13,17,34
72,15061,2020-10-28 22:00:00,65,65,80,54,38,15,1474,44,88,5,15,2,4,14,27
73,15062,2020-10-28 22:00:00,66,66,82,55,39,15,1439,44,87,5,15,2,5,15,29
74,15063,2020-10-28 22:00:00,76,76,102,57,40,12,1197,42,84,8,22,4,10,17,33
75,15064,2020-10-28 22:00:00,73,73,96,50,35,13,1292,42,84,6,17,3,7,14,28
76,15065,2020-10-28 22:00:00,70,70,89,52,36,15,1427,22,43,5,14,5,16,17,33
77,15066,2020-10-28 22:00:00,59,59,67,38,26,7,700,22,43,4,12,15,46,26,52
78,15067,2020-10-28 22:00:00,63,63,75,48,33,13,1264,30,60,7,20,7,20,22,43
79,15068,2020-10-28 22:00:00,90,90,129,78,57,18,1704,43,85,6,17,3,7,14,27
80,15069,2020-10-28 22:00:00,61,61,72,36,25,12,1130,27,53,6,16,6,17,24,47
81,15070,2020-10-28 22:00:00,110,110,170,73,53,16,1509,34,67,6,16,2,5,7,14
82,15071,2020-10-28 22:00:00,120,120,189,87,64,16,1582,30,60,5,13,2,5,13,26
83,15072,2020-10-28 22:00:00,73,73,95,48,33,15,1404,42,83,6,17,2,4,14,27
84,15073,2020-10-28 22:00:00,69,69,87,42,29,14,1324,46,92,7,19,2,4,13,26
85,15074,2020-10-28 22:00:00,73,73,96,58,41,16,1596,42,83,5,14,2,4,14,27
86,15075,2020-10-28 22:00:00,97,97,144,58,41,16,1587,43,85,7,19,1,3,10,20
87,15076,2020-10-28 22:00:00,67,67,83,39,27,14,1376,39,77,6,16,2,5,14,27
88,15077,2020-10-28 22:00:00,66,66,82,54,38,14,1308,34,68,5,13,3,8,14,28
89,15078,2020-10-28 22:00:00,73,73,95,62,44,14,1396,48,95,6,16,3,9,18,35
90,15079,2020-10-28 22:00:00,72,72,94,65,47,14,1368,38,75,5,15,2,6,16,31
91,15080,2020-10-28 22:00:00,71,71,92,57,40,15,1479,43,85,5,15,1,2,15,30
92,15081,2020-10-28 22:00:00,79,79,108,59,42,9,873,39,77,5,14,2,5,15,30
93,15082,2020-10-28 22:00:00,85,85,119,58,41,13,1230,40,80,6,16,5,14,17,34
94,15083,2020-10-28 22:00:00,102,102,154,69,50,13,1232,39,77,5,13,2,5,11,22
95,15084,2020-10-28 22:00:00,70,70,90,40,28,9,854,47,94,6,16,3,8,17,34
96,15085,2020-10-28 22:00:00,72,72,93,53,37,14,1376,46,91,7,20,2,5,11,22
97,15086,2020-10-28 22:00:00,71,71,91,53,37,13,1272,43,85,6,18,3,7,16,31
98,15087,2020-10-28 22:00:00,73,73,96,50,35,15,1467,38,76,7,20,3,9,17,33
99,15088,2020-10-28 22:00:00,67,67,84,49,34,14,1330,30,59,4,10,2,6,17,33
100,15089,2020-10-28 22:00:00,66,66,82,59,42,16,1545,47,93,7,21,2,5,15,29
101,15090,2020-10-28 22:00:00,76,76,101,46,32,12,1200,44,88,5,13,3,8,16,32
102,15091,2020-10-28 22:00:00,86,86,122,58,41,11,1079,38,75,7,19,2,6,11,21
103,15095,2020-10-28 22:00:00,81,81,111,50,35,13,1263,43,86,5,14,3,9,15,30
104,15096,2020-10-28 22:00:00,116,116,181,59,42,12,1178,36,72,7,20,2,4,13,25
105,15097,2020-10-28 22:00:00,93,93,136,54,38,17,1611,38,76,4,12,3,9,17,33
106,15098,2020-10-28 22:00:00,77,77,104,38,26,11,1023,38,76,6,16,2,4,11,22
107,15099,2020-10-28 22:00:00,93,93,136,53,37,6,556,40,79,3,8,4,11,10,19
108,15100,2020-10-28 22:00:00,75,75,100,54,38,16,1570,40,80,6,17,2,5,16,32
109,15101,2020-10-28 22:00:00,83,83,116,62,44,17,1668,48,95,6,16,3,7,14,28
110,15102,2020-10-28 22:00:00,109,109,167,65,47,11,1091,43,86,6,17,2,6,13,25
111,15103,2020-10-28 22:00:00,94,94,138,59,42,12,1138,38,76,6,18,2,5,13,26
112,15104,2020-10-28 22:00:00,87,87,123,65,47,12,1137,34,68,6,18,2,4,12,24
113,15105,2020-10-28 22:00:00,71,71,92,54,38,16,1510,35,69,5,15,2,5,18,36
114,15106,2020-10-28 22:00:00,104,104,158,72,52,14,1369,39,77,6,16,2,5,14,27
115,15107,2020-10-28 22:00:00,85,85,119,59,42,13,1221,41,81,7,19,3,7,15,30
116,15108,2020-10-28 22:00:00,89,89,128,85,63,12,1175,33,66,5,15,2,6,18,35
117,15109,2020-10-28 22:00:00,104,104,157,79,58,9,811,45,89,5,13,3,7,12,24
118,15110,2020-10-28 22:00:00,66,66,81,53,37,8,784,22,44,4,10,9,27,21,42
119,15111,2020-10-28 22:00:00,116,116,182,77,56,3,218,33,66,4,10,2,5,15,29
120,15112,2020-10-28 22:00:00,65,65,80,39,27,6,517,23,46,2,5,5,15,13,25
121,15113,2020-10-28 22:00:00,80,80,109,39,27,7,622,23,46,1,1,2,5,11,22
122,15114,2020-10-28 22:00:00,77,77,104,43,30,6,508,16,32,2,6,9,28,20,39
123,15115,2020-10-28 22:00:00,75,75,100,65,47,6,586,35,70,5,15,3,9,17,34
124,15116,2020-10-28 22:00:00,82,82,114,64,46,7,651,21,41,5,13,6,17,14,27
125,15117,2020-10-28 22:00:00,71,71,92,50,35,11,1048,39,78,6,16,3,8,19,37
126,15118,2020-10-28 22:00:00,85,85,120,69,50,12,1191,41,82,7,19,4,10,15,30
127,15119,2020-10-28 22:00:00,63,63,76,58,41,13,1292,38,75,5,14,2,4,16,32
128,15120,2020-10-28 22:00:00,67,67,84,60,43,11,1032,30,60,5,14,4,11,17,34
129,15121,2020-10-28 22:00:00,79,79,108,62,44,14,1348,27,54,7,20,8,23,13,25
130,15122,2020-10-28 22:00:00,132,132,214,77,56,24,2396,32,64,6,17,4,12,19,38
131,15129,2020-10-28 22:00:00,85,85,119,55,39,13,1221,34,68,6,16,1,1,16,31
132,15130,2020-10-28 22:00:00,78,78,105,58,41,12,1102,40,80,9,26,9,27,21,42
133,15131,2020-10-28 22:00:00,86,86,121,59,42,13,1288,42,83,6,17,2,5,13,26
134,15132,2020-10-28 22:00:00,62,62,74,46,32,12,1131,32,63,9,27,20,64,37,73
135,15133,2020-10-28 22:00:00,90,90,130,63,45,10,951,28,56,5,15,3,9,15,30
136,15134,2020-10-28 22:00:00,84,84,118,80,59,14,1376,18,36,5,13,8,25,25,50
137,15135,2020-10-28 22:00:00,75,75,100,55,39,11,1096,35,70,5,15,2,6,12,24
138,15136,2020-10-28 22:00:00,86,86,121,67,48,14,1374,39,77,10,28,3,9,19,38
139,15137,2020-10-28 22:00:00,74,73,96,74,54,10,928,31,61,4,10,2,6,21,42
140,15138,2020-10-28 22:00:00,78,78,105,70,51,13,1230,22,43,4,11,4,12,21,42
141,15139,2020-10-28 22:00:00,81,81,111,70,51,11,1030,27,53,6,16,2,6,18,36
142,15140,2020-10-28 22:00:00,66,66,81,50,35,17,1657,29,57,4,12,1,2,10,20
143,15141,2020-10-28 22:00:00,60,60,69,39,27,9,847,26,52,4,11,2,4,12,24
144,15142,2020-10-28 22:00:00,64,64,77,52,36,13,1225,20,39,4,10,5,15,11,21
