,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-10-29 22:00:00,107,106,161,107,80,19,1891,41,82,9,26,,,4,8
1,2,2020-10-29 22:00:00,130,130,209,119,90,31,3005,47,94,8,24,2,5,3,6
2,3,2020-10-29 22:00:00,114,104,158,114,86,24,2365,43,86,7,20,2,5,3,6
3,4,2020-10-29 22:00:00,122,106,161,122,92,26,2561,42,84,7,21,2,4,3,6
4,5,2020-10-29 22:00:00,75,75,100,64,46,18,1769,45,89,5,15,2,6,4,7
5,6,2020-10-29 22:00:00,120,120,190,113,85,22,2116,43,86,4,12,2,4,3,6
6,7,2020-10-29 22:00:00,94,94,137,85,63,19,1807,33,66,4,12,2,5,3,6
7,8,2020-10-29 22:00:00,111,111,172,94,70,17,1688,38,76,5,15,2,4,3,6
8,362,2020-10-29 22:00:00,116,116,182,105,79,23,2287,38,75,8,24,1,3,4,7
9,363,2020-10-29 22:00:00,89,89,128,67,48,12,1111,39,77,4,11,1,3,3,5
10,364,2020-10-29 22:00:00,69,69,87,60,43,11,1079,36,71,4,10,3,8,3,6
11,365,2020-10-29 22:00:00,105,105,160,105,79,18,1729,34,68,5,15,2,6,4,7
12,366,2020-10-29 22:00:00,129,129,207,94,70,17,1633,40,79,6,16,1,3,2,4
13,368,2020-10-29 22:00:00,123,112,173,123,93,25,2466,40,80,5,14,2,5,4,7
14,371,2020-10-29 22:00:00,70,70,90,59,42,11,1097,11,21,6,17,24,76,44,87
15,9929,2020-10-29 22:00:00,108,108,166,107,80,25,2404,49,97,7,20,2,6,5,9
16,9930,2020-10-29 22:00:00,92,91,132,92,68,21,2083,36,71,6,17,2,4,3,5
17,12110,2020-10-29 22:00:00,87,78,106,87,64,13,1271,35,70,6,18,2,6,13,26
18,12111,2020-10-29 22:00:00,137,130,210,137,104,25,2472,39,77,11,31,1,1,7,13
19,12112,2020-10-29 22:00:00,109,109,168,93,69,21,2006,55,110,5,15,1,1,8,15
20,12113,2020-10-29 22:00:00,93,93,136,79,58,18,1706,36,72,4,12,1,2,10,20
21,12114,2020-10-29 22:00:00,100,100,150,92,68,18,1701,50,99,6,17,1,3,10,19
22,12115,2020-10-29 22:00:00,66,66,81,57,40,8,708,16,32,3,9,17,53,25,50
23,12116,2020-10-29 22:00:00,112,112,173,87,64,17,1615,39,78,4,12,1,2,10,20
24,12117,2020-10-29 22:00:00,68,68,85,67,48,12,1195,31,61,5,14,4,11,9,18
25,12118,2020-10-29 22:00:00,60,60,69,46,32,,,13,25,3,9,,,,
26,12119,2020-10-29 22:00:00,102,102,153,90,67,,,44,87,5,13,,,,
27,12120,2020-10-29 22:00:00,81,81,111,79,58,,,39,78,8,24,,,,
28,12151,2020-10-29 22:00:00,0,,,,,,,,,,,,,,
29,12152,2020-10-29 22:00:00,59,59,68,45,31,9,811,17,34,4,12,20,62,37,74
30,12153,2020-10-29 22:00:00,99,97,143,99,74,15,1444,42,84,6,16,2,5,12,24
31,12154,2020-10-29 22:00:00,103,98,145,103,77,16,1548,39,78,2,6,2,4,13,25
32,12155,2020-10-29 22:00:00,99,89,127,99,74,15,1495,41,81,4,11,,,12,23
33,12492,2020-10-29 22:00:00,103,97,143,103,77,18,1733,44,88,5,14,2,4,5,10
34,12493,2020-10-29 22:00:00,75,67,84,75,55,12,1167,32,63,3,7,1,3,2,4
35,12494,2020-10-29 22:00:00,89,82,114,89,66,21,2099,28,56,3,8,4,10,10,19
36,12495,2020-10-29 22:00:00,86,86,121,85,63,19,1867,42,83,2,6,1,3,2,3
37,12572,2020-10-29 22:00:00,78,78,105,73,53,14,1302,32,63,4,10,3,8,5,10
38,12573,2020-10-29 22:00:00,73,73,96,57,40,13,1207,45,90,5,13,2,5,3,6
39,12574,2020-10-29 22:00:00,135,102,153,135,103,22,2162,43,85,22,64,4,10,5,10
40,12575,2020-10-29 22:00:00,95,89,128,95,71,22,2128,44,88,14,42,4,11,6,12
41,12576,2020-10-29 22:00:00,109,92,133,109,82,16,1544,44,88,5,14,4,11,9,18
42,12577,2020-10-29 22:00:00,100,81,112,100,75,18,1797,37,73,2,6,1,2,7,14
43,12578,2020-10-29 22:00:00,94,94,138,87,64,15,1489,43,86,7,19,1,2,4,8
44,12579,2020-10-29 22:00:00,94,94,137,74,54,17,1630,38,76,6,17,3,7,6,12
45,12672,2020-10-29 22:00:00,94,94,137,73,53,16,1508,33,66,3,8,1,1,2,4
46,12792,2020-10-29 22:00:00,108,108,165,104,78,16,1544,39,77,6,16,2,5,4,7
47,13271,2020-10-29 22:00:00,70,70,89,70,51,18,1705,31,61,2,6,,,12,24
