,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-11 05:00:00,228,152,254,228,178,23,2280,24,47,7,21,3,8,4,8
1,2,2020-12-11 05:00:00,208,141,232,208,158,12,1186,29,58,4,11,2,5,3,5
2,3,2020-12-11 05:00:00,226,144,237,226,176,26,2507,26,52,4,12,2,4,2,4
3,4,2020-12-11 05:00:00,220,130,209,220,170,18,1790,25,49,9,25,2,6,4,7
4,5,2020-12-11 05:00:00,190,115,180,190,143,14,1315,19,37,4,11,9,27,10,19
5,6,2020-12-11 05:00:00,209,127,204,209,159,16,1563,29,57,3,7,2,4,3,5
6,7,2020-12-11 05:00:00,190,135,219,190,143,17,1670,22,44,5,13,2,5,3,5
7,8,2020-12-11 05:00:00,200,128,206,200,150,12,1146,21,41,3,9,2,6,5,9
8,362,2020-12-11 05:00:00,205,145,239,205,155,21,2023,28,56,10,28,1,3,2,3
9,363,2020-12-11 05:00:00,178,119,188,178,134,12,1115,16,31,3,7,7,22,9,17
10,364,2020-12-11 05:00:00,189,113,175,189,142,13,1266,14,28,3,7,10,32,11,21
11,365,2020-12-11 05:00:00,193,124,198,193,145,14,1371,31,61,3,9,2,6,3,6
12,366,2020-12-11 05:00:00,196,126,201,196,147,15,1495,34,67,3,9,1,2,1,2
13,368,2020-12-11 05:00:00,186,125,199,186,140,11,1047,26,51,2,6,2,6,3,6
14,371,2020-12-11 05:00:00,0,,,,,,,,,,,,,,
15,9929,2020-12-11 05:00:00,216,146,241,216,166,15,1480,26,52,2,5,2,6,3,6
16,9930,2020-12-11 05:00:00,172,141,231,172,130,13,1247,20,39,4,12,1,1,1,1
17,12110,2020-12-11 05:00:00,224,131,212,224,174,17,1671,19,37,6,16,2,5,3,6
18,12111,2020-12-11 05:00:00,240,178,305,240,190,19,1843,19,37,4,12,1,1,2,4
19,12112,2020-12-11 05:00:00,225,152,254,225,175,15,1475,41,81,3,9,1,2,1,2
20,12113,2020-12-11 05:00:00,198,147,243,198,148,8,703,15,29,5,14,2,5,3,5
21,12114,2020-12-11 05:00:00,236,161,271,236,186,21,2054,24,47,7,20,2,6,4,8
22,12115,2020-12-11 05:00:00,209,150,250,209,159,18,1726,20,39,4,10,3,8,4,8
23,12116,2020-12-11 05:00:00,216,160,270,216,166,28,2722,18,35,7,21,2,4,2,4
24,12117,2020-12-11 05:00:00,188,118,186,188,141,14,1361,17,34,2,6,1,3,3,5
25,12118,2020-12-11 05:00:00,214,135,219,214,164,,,29,57,5,15,,,,
26,12119,2020-12-11 05:00:00,255,169,287,255,205,,,30,59,7,19,,,,
27,12120,2020-12-11 05:00:00,222,132,213,222,172,,,22,43,10,29,,,,
28,12151,2020-12-11 05:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-11 05:00:00,206,151,252,206,156,24,2339,31,61,8,22,3,7,4,8
30,12153,2020-12-11 05:00:00,225,149,248,225,175,18,1708,24,47,4,11,2,5,3,5
31,12154,2020-12-11 05:00:00,232,157,263,232,182,15,1445,19,38,4,10,1,2,2,3
32,12155,2020-12-11 05:00:00,249,157,263,249,199,16,1516,26,51,4,10,1,1,1,2
33,12492,2020-12-11 05:00:00,160,131,212,160,122,19,1812,29,58,7,20,2,4,2,4
34,12493,2020-12-11 05:00:00,182,116,181,182,137,10,991,23,46,2,6,3,9,5,10
35,12494,2020-12-11 05:00:00,228,153,256,228,178,29,2889,14,28,3,8,4,11,7,13
36,12495,2020-12-11 05:00:00,169,121,192,169,128,12,1149,19,38,2,5,3,8,6,12
37,12572,2020-12-11 05:00:00,182,112,173,182,137,11,1073,21,41,2,5,5,14,8,15
38,12573,2020-12-11 05:00:00,207,139,227,207,157,22,2128,38,76,4,12,4,11,5,10
39,12574,2020-12-11 05:00:00,260,156,261,260,210,40,3989,37,74,9,27,2,4,3,6
40,12575,2020-12-11 05:00:00,235,145,239,235,185,42,4149,34,67,9,25,1,2,1,2
41,12576,2020-12-11 05:00:00,223,156,261,223,173,17,1613,28,55,7,20,1,2,2,3
42,12577,2020-12-11 05:00:00,148,106,162,148,113,19,1899,25,50,3,8,1,1,1,2
43,12578,2020-12-11 05:00:00,193,131,211,193,145,26,2546,26,51,5,15,1,2,1,2
44,12579,2020-12-11 05:00:00,198,134,217,198,148,22,2192,29,57,5,15,3,9,5,9
45,12672,2020-12-11 05:00:00,153,114,178,153,117,11,1012,21,41,2,6,1,2,1,2
