,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-02 19:00:00,68,68,85,23,16,3,269,29,58,3,8,5,14,21,42
1,2,2020-11-02 19:00:00,64,64,78,23,16,9,832,34,67,2,6,3,9,21,41
2,3,2020-11-02 19:00:00,64,64,78,28,19,7,698,31,62,3,7,4,10,20,40
3,4,2020-11-02 19:00:00,61,61,71,20,14,6,549,27,53,2,6,5,16,22,43
4,5,2020-11-02 19:00:00,54,54,58,23,16,6,554,32,63,3,9,5,16,22,44
5,6,2020-11-02 19:00:00,61,61,72,20,14,6,535,33,65,2,6,4,12,20,39
6,7,2020-11-02 19:00:00,62,62,74,25,17,5,473,30,59,3,7,3,7,21,42
7,8,2020-11-02 19:00:00,64,64,78,13,9,4,337,30,60,3,9,4,11,25,50
8,362,2020-11-02 19:00:00,79,79,107,26,18,7,657,29,58,3,8,5,14,21,42
9,363,2020-11-02 19:00:00,61,61,72,23,16,4,337,24,47,3,8,9,26,23,45
10,364,2020-11-02 19:00:00,55,55,59,13,9,7,632,27,54,2,6,6,19,22,44
11,365,2020-11-02 19:00:00,58,58,66,23,16,5,421,32,64,3,7,6,17,23,46
12,366,2020-11-02 19:00:00,66,66,81,16,11,4,361,33,65,3,8,5,16,21,41
13,368,2020-11-02 19:00:00,64,64,78,26,18,5,469,27,54,2,6,4,11,20,40
14,371,2020-11-02 19:00:00,61,61,71,16,11,5,498,14,28,2,6,16,49,30,60
15,9929,2020-11-02 19:00:00,79,79,107,36,25,9,870,32,63,3,8,4,12,25,49
16,9930,2020-11-02 19:00:00,67,67,83,28,19,7,647,19,37,4,10,8,25,21,41
17,12110,2020-11-02 19:00:00,73,73,95,39,27,4,398,14,27,4,11,,,27,54
18,12111,2020-11-02 19:00:00,90,90,130,63,45,13,1253,26,51,7,21,5,15,24,47
19,12112,2020-11-02 19:00:00,84,84,117,42,29,7,648,31,61,3,9,3,7,24,48
20,12113,2020-11-02 19:00:00,104,104,157,28,19,9,833,21,41,3,9,6,18,29,58
21,12114,2020-11-02 19:00:00,80,80,109,49,34,9,832,30,59,4,10,9,27,27,53
22,12115,2020-11-02 19:00:00,106,106,161,32,22,6,574,27,53,3,8,5,14,27,54
23,12116,2020-11-02 19:00:00,85,85,120,36,25,12,1175,31,62,3,8,2,6,19,38
24,12117,2020-11-02 19:00:00,55,55,59,16,11,4,315,12,23,4,11,15,46,31,61
25,12118,2020-11-02 19:00:00,97,97,143,33,23,,,22,44,21,62,,,,
26,12119,2020-11-02 19:00:00,78,78,106,29,20,,,18,35,3,8,,,,
27,12120,2020-11-02 19:00:00,70,70,89,20,14,,,15,30,4,11,,,,
28,12151,2020-11-02 19:00:00,0,,,,,,,,,,,,,,
29,12152,2020-11-02 19:00:00,73,73,95,18,12,11,1037,21,41,12,36,16,49,34,68
30,12153,2020-11-02 19:00:00,65,65,79,25,17,4,350,21,42,4,11,12,37,29,57
31,12154,2020-11-02 19:00:00,71,71,91,23,16,4,321,23,45,1,3,10,29,27,54
32,12155,2020-11-02 19:00:00,79,79,107,26,18,6,519,21,42,2,6,8,24,27,54
33,12492,2020-11-02 19:00:00,66,66,81,22,15,4,379,32,64,3,8,2,6,22,43
34,12493,2020-11-02 19:00:00,56,56,61,26,18,6,529,25,49,2,6,5,16,23,45
35,12494,2020-11-02 19:00:00,69,69,88,23,16,5,493,12,24,3,8,11,34,19,38
36,12495,2020-11-02 19:00:00,52,52,53,19,13,5,486,30,59,2,5,5,14,19,37
37,12572,2020-11-02 19:00:00,66,66,81,28,19,6,561,33,65,2,6,5,15,21,41
38,12573,2020-11-02 19:00:00,62,62,74,13,9,3,281,30,60,3,7,9,26,22,44
39,12574,2020-11-02 19:00:00,75,75,99,42,29,3,208,21,41,3,9,10,30,26,52
40,12575,2020-11-02 19:00:00,77,77,103,25,17,5,450,31,62,2,6,4,12,24,47
41,12576,2020-11-02 19:00:00,70,70,89,26,18,1,99,20,40,3,7,12,36,27,53
42,12577,2020-11-02 19:00:00,55,55,60,16,11,4,341,21,42,2,5,7,22,21,42
43,12578,2020-11-02 19:00:00,69,69,88,16,11,4,318,22,43,3,9,12,38,27,54
44,12579,2020-11-02 19:00:00,62,62,73,12,8,7,692,23,46,3,8,13,40,30,60
45,12672,2020-11-02 19:00:00,67,67,83,13,9,6,557,33,66,2,5,3,9,23,46
46,12792,2020-11-02 19:00:00,73,73,95,25,17,4,356,33,65,2,6,3,7,24,48
47,13271,2020-11-02 19:00:00,58,58,66,16,11,3,263,11,22,1,2,10,29,26,51
48,13272,2020-11-02 19:00:00,81,81,111,29,20,6,534,21,41,1,2,6,17,25,49
49,13273,2020-11-02 19:00:00,58,58,65,12,8,5,419,19,38,1,2,7,22,30,59
50,13274,2020-11-02 19:00:00,72,72,94,18,12,4,317,18,36,2,6,12,36,28,56
51,13275,2020-11-02 19:00:00,66,66,82,22,15,6,547,23,46,2,5,7,21,27,54
52,13276,2020-11-02 19:00:00,77,77,103,8,5,4,400,17,33,,,11,35,24,48
53,13277,2020-11-02 19:00:00,0,,,,,,,,,,,,,34,68
54,13278,2020-11-02 19:00:00,70,70,90,13,9,3,275,18,36,5,15,10,30,29,57
55,15040,2020-11-02 19:00:00,60,60,70,22,15,7,694,32,63,3,7,5,13,20,39
56,15041,2020-11-02 19:00:00,64,64,77,18,12,7,667,32,64,3,7,5,15,21,41
57,15042,2020-11-02 19:00:00,69,69,87,28,19,6,510,35,69,2,6,3,8,19,37
58,15043,2020-11-02 19:00:00,60,60,70,29,20,8,756,28,55,3,7,7,22,23,46
59,15044,2020-11-02 19:00:00,67,67,83,26,18,5,417,32,64,2,5,6,17,20,40
60,15045,2020-11-02 19:00:00,59,59,67,28,19,5,433,35,69,2,6,4,11,21,41
61,15046,2020-11-02 19:00:00,66,66,81,19,13,4,394,28,55,3,8,5,16,21,42
62,15047,2020-11-02 19:00:00,69,69,88,12,8,5,474,25,49,,,9,26,22,43
63,15048,2020-11-02 19:00:00,61,61,72,26,18,3,220,30,59,3,7,5,16,21,41
64,15049,2020-11-02 19:00:00,57,57,63,18,12,7,692,32,63,2,6,6,19,23,46
65,15050,2020-11-02 19:00:00,55,55,60,26,18,7,648,34,67,3,9,6,18,23,45
66,15055,2020-11-02 19:00:00,54,54,58,26,18,11,1053,33,66,4,12,8,23,26,51
67,15056,2020-11-02 19:00:00,58,58,65,20,14,8,773,11,21,3,8,12,36,31,61
68,15057,2020-11-02 19:00:00,72,72,93,46,32,16,1565,20,40,2,4,8,24,26,51
69,15058,2020-11-02 19:00:00,63,63,76,25,17,6,534,38,75,2,6,4,12,24,47
70,15059,2020-11-02 19:00:00,66,66,81,25,17,7,698,37,74,3,8,4,12,22,44
71,15060,2020-11-02 19:00:00,58,58,66,22,15,5,444,36,72,2,5,4,11,20,39
72,15061,2020-11-02 19:00:00,59,59,68,28,19,5,499,37,73,2,5,3,8,21,41
73,15062,2020-11-02 19:00:00,56,56,62,20,14,7,677,32,64,2,5,5,13,19,37
74,15063,2020-11-02 19:00:00,63,63,76,19,13,3,300,32,64,1,3,5,14,22,43
75,15064,2020-11-02 19:00:00,64,64,77,30,21,5,491,36,71,3,7,4,10,20,40
76,15065,2020-11-02 19:00:00,75,75,100,49,34,13,1260,29,58,4,10,4,12,18,36
77,15066,2020-11-02 19:00:00,60,60,69,19,13,2,191,24,47,2,4,10,31,24,48
78,15067,2020-11-02 19:00:00,56,56,61,20,14,8,741,30,60,4,11,6,17,23,46
79,15068,2020-11-02 19:00:00,63,63,76,18,12,8,785,31,61,4,11,7,21,22,44
80,15069,2020-11-02 19:00:00,58,58,65,13,9,7,656,24,47,4,11,8,24,27,53
81,15070,2020-11-02 19:00:00,83,83,116,32,22,11,1035,35,70,5,14,2,6,15,30
82,15071,2020-11-02 19:00:00,78,78,106,29,20,9,836,46,91,3,9,3,9,17,34
83,15072,2020-11-02 19:00:00,63,63,76,18,12,4,378,32,63,3,7,5,13,20,40
84,15073,2020-11-02 19:00:00,58,58,65,16,11,5,417,36,72,2,6,4,10,20,40
85,15074,2020-11-02 19:00:00,65,65,79,28,19,7,639,31,61,3,7,4,11,20,40
86,15075,2020-11-02 19:00:00,59,59,67,26,18,5,434,33,66,2,6,4,11,19,37
87,15076,2020-11-02 19:00:00,61,61,71,19,13,4,372,29,58,2,5,5,16,19,38
88,15077,2020-11-02 19:00:00,54,54,58,22,15,5,461,28,55,2,6,7,20,22,44
89,15078,2020-11-02 19:00:00,58,58,65,15,10,5,401,33,65,2,6,7,20,22,43
90,15079,2020-11-02 19:00:00,61,61,71,20,14,8,711,32,64,4,10,5,14,22,44
91,15080,2020-11-02 19:00:00,60,60,69,20,14,8,734,31,62,4,11,4,11,20,40
92,15081,2020-11-02 19:00:00,66,66,81,45,31,7,659,34,67,4,10,3,7,24,47
93,15082,2020-11-02 19:00:00,63,63,75,28,19,9,825,34,68,4,10,5,16,26,51
94,15083,2020-11-02 19:00:00,70,70,89,28,19,8,722,35,69,3,8,2,6,21,42
95,15084,2020-11-02 19:00:00,56,56,62,23,16,12,1171,37,74,3,9,4,12,23,46
96,15085,2020-11-02 19:00:00,56,56,61,25,17,11,1030,33,66,3,9,2,5,20,40
97,15086,2020-11-02 19:00:00,59,59,68,22,15,10,909,31,62,2,6,4,10,17,33
98,15087,2020-11-02 19:00:00,65,65,80,36,25,6,517,25,49,5,14,6,19,20,39
99,15088,2020-11-02 19:00:00,56,56,61,20,14,12,1139,18,36,3,8,8,24,21,42
100,15089,2020-11-02 19:00:00,62,62,73,40,28,13,1229,31,61,2,6,5,14,19,38
101,15090,2020-11-02 19:00:00,56,56,62,16,11,5,460,32,64,2,4,5,16,20,40
102,15091,2020-11-02 19:00:00,68,68,85,23,16,3,269,29,58,3,8,5,14,21,42
103,15095,2020-11-02 19:00:00,57,57,63,35,24,9,899,29,58,3,9,6,18,22,44
104,15096,2020-11-02 19:00:00,79,79,107,26,18,7,657,29,58,3,8,5,14,21,42
105,15097,2020-11-02 19:00:00,62,62,73,18,12,10,938,31,61,1,3,5,14,22,44
106,15098,2020-11-02 19:00:00,58,58,65,26,18,8,781,27,54,3,9,1,3,20,40
107,15099,2020-11-02 19:00:00,86,86,122,46,32,10,956,32,64,2,5,5,13,20,39
108,15100,2020-11-02 19:00:00,56,56,62,22,15,9,868,27,54,3,9,5,16,21,42
109,15101,2020-11-02 19:00:00,63,63,76,26,18,10,966,39,77,3,8,4,10,22,43
110,15102,2020-11-02 19:00:00,63,63,75,19,13,6,578,32,63,3,8,5,15,22,43
