,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-17 10:00:00,96,96,142,83,61,10,940,45,89,5,13,4,11,24,48
1,2,2020-11-17 10:00:00,0,,,,,,,,,,,,,,
2,3,2020-11-17 10:00:00,94,94,138,77,56,12,1167,44,87,3,9,5,15,25,49
3,4,2020-11-17 10:00:00,83,83,116,70,51,11,1019,40,79,3,9,7,20,35,69
4,5,2020-11-17 10:00:00,49,48,48,49,34,8,754,10,19,4,10,34,108,54,104
5,6,2020-11-17 10:00:00,54,54,57,39,27,6,564,12,23,2,6,32,101,46,91
6,7,2020-11-17 10:00:00,91,91,131,69,50,10,926,45,90,4,12,3,7,23,46
7,8,2020-11-17 10:00:00,59,56,61,59,42,5,472,8,15,2,6,27,86,37,74
8,362,2020-11-17 10:00:00,108,108,166,73,53,12,1184,40,79,5,13,2,6,23,45
9,363,2020-11-17 10:00:00,43,43,43,32,22,5,402,7,13,3,8,35,111,53,103
10,364,2020-11-17 10:00:00,40,40,40,33,23,7,606,7,13,3,7,37,116,56,107
11,365,2020-11-17 10:00:00,45,45,45,32,22,5,467,14,27,2,6,31,99,49,98
12,366,2020-11-17 10:00:00,73,73,95,65,47,8,797,,,,,11,33,36,71
13,368,2020-11-17 10:00:00,96,96,142,83,61,12,1197,42,84,3,9,3,9,24,48
14,371,2020-11-17 10:00:00,30,18,18,16,11,3,209,6,11,2,4,30,94,51,101
15,9929,2020-11-17 10:00:00,60,60,69,45,31,8,713,22,43,3,7,26,82,17,33
16,9930,2020-11-17 10:00:00,56,56,62,40,28,11,1008,11,22,4,10,25,78,27,53
17,12110,2020-11-17 10:00:00,100,87,123,100,75,9,818,16,31,6,18,21,67,24,48
18,12111,2020-11-17 10:00:00,178,129,207,178,134,16,1513,31,62,11,33,8,25,6,11
19,12112,2020-11-17 10:00:00,59,59,67,50,35,9,818,20,40,4,10,26,83,31,61
20,12113,2020-11-17 10:00:00,0,,,,,,,,,,,,,26,52
21,12114,2020-11-17 10:00:00,63,63,76,62,44,7,602,,,,,24,76,30,59
22,12115,2020-11-17 10:00:00,82,82,114,72,52,11,1093,12,23,3,8,26,83,39,77
23,12116,2020-11-17 10:00:00,70,64,78,70,51,16,1538,24,47,20,58,18,57,33,66
24,12117,2020-11-17 10:00:00,48,48,48,45,31,5,430,6,12,2,6,30,94,35,70
25,12118,2020-11-17 10:00:00,60,60,69,53,37,,,8,15,2,4,,,,
26,12119,2020-11-17 10:00:00,70,70,90,57,40,,,9,18,3,8,,,,
27,12120,2020-11-17 10:00:00,76,76,101,74,54,,,19,38,6,16,,,,
28,12151,2020-11-17 10:00:00,0,,,,,,,,,,,,,,
29,12152,2020-11-17 10:00:00,54,54,58,32,22,7,660,8,15,3,9,34,106,54,104
30,12153,2020-11-17 10:00:00,69,69,88,62,44,10,994,14,27,3,9,27,85,39,78
