,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-17 13:00:00,93,93,136,85,63,10,901,39,77,4,11,7,22,12,23
1,2,2020-11-17 13:00:00,0,,,,,,,,,,,,,,
2,3,2020-11-17 13:00:00,77,77,104,70,51,8,779,23,46,2,6,16,51,16,31
3,4,2020-11-17 13:00:00,52,46,46,52,36,7,663,14,28,2,6,21,66,29,57
4,5,2020-11-17 13:00:00,44,44,44,35,24,9,813,12,24,3,8,26,81,51,101
5,6,2020-11-17 13:00:00,45,45,45,30,21,8,789,,,2,5,14,44,41,82
6,7,2020-11-17 13:00:00,109,109,168,92,68,11,1092,41,82,4,10,2,5,11,21
7,8,2020-11-17 13:00:00,55,51,51,55,39,6,509,5,9,2,5,26,81,40,80
8,362,2020-11-17 13:00:00,59,59,67,53,37,8,702,27,54,3,8,13,40,10,20
9,363,2020-11-17 13:00:00,32,29,29,32,22,5,441,8,16,3,7,28,88,54,104
10,364,2020-11-17 13:00:00,35,35,35,33,23,8,705,12,24,2,6,23,73,52,102
11,365,2020-11-17 13:00:00,48,48,48,38,26,6,548,25,49,2,5,17,52,46,91
12,366,2020-11-17 13:00:00,60,56,61,60,43,9,816,39,78,3,7,,,30,60
13,368,2020-11-17 13:00:00,64,64,77,49,34,8,789,26,51,2,6,14,43,14,27
14,371,2020-11-17 13:00:00,28,15,15,13,9,3,289,6,12,2,4,28,88,50,99
15,9929,2020-11-17 13:00:00,85,78,106,85,63,9,866,33,65,2,5,14,43,22,44
16,9930,2020-11-17 13:00:00,55,55,59,53,37,13,1234,18,35,3,9,15,48,30,59
17,12110,2020-11-17 13:00:00,68,57,64,68,49,7,634,15,29,4,10,19,59,30,59
18,12111,2020-11-17 13:00:00,118,81,112,118,89,11,1031,27,54,5,13,9,27,9,17
19,12112,2020-11-17 13:00:00,61,61,72,48,33,6,539,21,41,2,5,21,65,36,71
20,12113,2020-11-17 13:00:00,45,45,45,43,30,12,1132,9,17,3,8,23,73,39,77
21,12114,2020-11-17 13:00:00,75,57,64,75,55,6,571,16,32,3,7,16,51,28,56
22,12115,2020-11-17 13:00:00,64,64,77,49,34,8,794,11,21,3,7,20,61,38,76
23,12116,2020-11-17 13:00:00,54,49,49,54,38,12,1113,24,47,21,61,12,36,26,52
24,12117,2020-11-17 13:00:00,50,37,37,50,35,6,507,5,10,2,5,25,77,38,75
25,12118,2020-11-17 13:00:00,54,54,57,39,27,,,10,20,2,4,,,,
26,12119,2020-11-17 13:00:00,85,82,114,85,63,,,13,26,3,9,,,,
27,12120,2020-11-17 13:00:00,77,58,65,77,56,,,16,32,3,9,,,,
28,12151,2020-11-17 13:00:00,0,,,,,,,,,,,,,,
29,12152,2020-11-17 13:00:00,36,36,36,32,22,,,,,3,8,24,74,45,90
30,12153,2020-11-17 13:00:00,72,60,69,72,52,8,714,12,24,3,7,20,61,38,75
31,12154,2020-11-17 13:00:00,63,63,75,58,41,9,872,11,22,1,3,18,56,36,72
32,12155,2020-11-17 13:00:00,59,58,66,59,42,8,740,16,31,3,7,18,57,33,66
33,12492,2020-11-17 13:00:00,107,95,139,107,80,10,998,32,64,3,8,8,23,4,8
34,12493,2020-11-17 13:00:00,0,,,,,,,,,,,,,,
35,12494,2020-11-17 13:00:00,220,167,283,220,170,26,2564,47,94,17,51,5,16,8,15
36,12495,2020-11-17 13:00:00,64,64,78,50,35,11,1044,30,59,2,5,7,21,16,31
37,12572,2020-11-17 13:00:00,42,34,34,42,29,6,579,27,53,2,6,18,57,39,77
38,12573,2020-11-17 13:00:00,59,54,57,59,42,7,695,38,76,3,7,11,33,40,80
39,12574,2020-11-17 13:00:00,153,107,163,153,117,22,2105,23,45,9,25,14,43,24,48
40,12575,2020-11-17 13:00:00,127,101,151,127,96,17,1681,,,5,14,16,49,30,60
41,12576,2020-11-17 13:00:00,134,129,207,134,102,,,,,3,9,9,26,16,32
42,12577,2020-11-17 13:00:00,124,94,138,124,94,14,1356,23,46,3,8,10,32,15,30
43,12578,2020-11-17 13:00:00,63,56,61,63,45,9,888,16,31,3,8,20,62,32,64
44,12579,2020-11-17 13:00:00,62,54,57,62,44,8,755,16,31,3,9,23,71,39,78
45,12672,2020-11-17 13:00:00,48,46,46,48,33,5,439,8,16,1,3,,,40,80
46,12792,2020-11-17 13:00:00,69,68,86,69,50,6,565,17,33,2,6,21,65,24,47
47,13271,2020-11-17 13:00:00,55,52,54,55,39,6,588,11,21,3,9,21,66,32,63
48,13272,2020-11-17 13:00:00,147,114,177,147,112,7,614,13,26,2,6,18,56,14,27
49,13273,2020-11-17 13:00:00,82,74,97,82,60,9,849,9,18,1,1,20,61,28,56
50,13274,2020-11-17 13:00:00,69,62,74,69,50,8,732,14,27,3,7,14,43,27,53
51,13275,2020-11-17 13:00:00,114,94,138,114,86,8,792,20,39,5,13,15,47,23,46
52,13276,2020-11-17 13:00:00,79,69,87,79,58,10,936,15,29,6,16,18,56,33,65
53,13277,2020-11-17 13:00:00,49,49,49,42,29,,,7,14,2,4,22,70,44,88
54,13278,2020-11-17 13:00:00,83,76,101,83,61,4,370,10,20,3,8,20,63,31,62
55,15040,2020-11-17 13:00:00,76,76,101,57,40,10,993,23,45,3,9,16,51,16,31
56,15041,2020-11-17 13:00:00,59,59,67,46,32,7,696,30,60,2,6,14,42,25,49
57,15042,2020-11-17 13:00:00,94,94,137,88,65,10,903,34,68,2,6,8,25,10,19
58,15043,2020-11-17 13:00:00,78,78,106,60,43,12,1180,18,35,3,7,20,62,24,47
59,15044,2020-11-17 13:00:00,50,50,50,50,35,8,760,37,74,2,5,9,27,45,90
60,15045,2020-11-17 13:00:00,94,84,117,94,70,6,585,22,43,3,7,17,53,14,28
61,15046,2020-11-17 13:00:00,83,83,115,75,55,6,579,17,34,3,7,20,62,15,29
62,15047,2020-11-17 13:00:00,57,57,63,46,32,,,18,36,2,5,24,74,28,56
63,15048,2020-11-17 13:00:00,57,57,63,53,37,4,374,17,33,3,7,20,61,25,49
64,15049,2020-11-17 13:00:00,53,53,56,40,28,9,886,45,89,3,7,7,22,41,81
65,15050,2020-11-17 13:00:00,43,43,43,43,30,9,843,26,52,3,9,16,51,44,88
66,15055,2020-11-17 13:00:00,52,51,51,52,36,,,,,,,,,50,99
67,15056,2020-11-17 13:00:00,48,48,48,35,24,8,726,7,14,3,8,27,85,53,103
68,15057,2020-11-17 13:00:00,38,30,30,38,26,7,676,5,10,2,5,29,91,50,100
69,15058,2020-11-17 13:00:00,54,54,57,39,27,6,555,22,44,2,5,23,71,47,94
70,15059,2020-11-17 13:00:00,77,77,103,75,55,10,910,43,85,3,8,9,27,32,63
71,15060,2020-11-17 13:00:00,76,76,101,52,36,11,1005,42,83,1,3,8,25,31,62
72,15061,2020-11-17 13:00:00,80,80,109,78,57,10,933,45,90,2,5,6,17,26,52
73,15062,2020-11-17 13:00:00,82,82,114,75,55,9,815,41,81,2,5,,,21,41
74,15063,2020-11-17 13:00:00,89,89,127,54,38,9,855,38,75,3,9,10,31,15,29
75,15064,2020-11-17 13:00:00,95,95,139,88,65,9,847,42,83,3,8,7,21,11,21
76,15065,2020-11-17 13:00:00,55,55,60,46,32,12,1143,14,27,4,10,20,63,35,70
77,15066,2020-11-17 13:00:00,61,61,71,40,28,4,388,32,63,1,3,10,31,46,92
78,15067,2020-11-17 13:00:00,43,40,40,43,30,10,989,14,27,4,11,23,72,44,87
79,15068,2020-11-17 13:00:00,47,47,47,45,31,10,1000,23,46,4,10,18,56,35,69
80,15069,2020-11-17 13:00:00,35,35,35,20,14,9,812,10,19,4,10,27,84,51,101
81,15070,2020-11-17 13:00:00,57,49,49,57,40,12,1130,20,39,4,11,16,50,39,77
82,15071,2020-11-17 13:00:00,45,45,45,40,28,9,896,20,39,3,8,18,55,33,65
83,15072,2020-11-17 13:00:00,64,64,78,59,42,11,1097,42,84,3,7,5,15,24,48
84,15073,2020-11-17 13:00:00,80,77,104,80,59,9,833,46,92,2,6,6,18,23,46
85,15074,2020-11-17 13:00:00,81,81,111,74,54,13,1258,42,83,3,8,8,24,25,50
86,15075,2020-11-17 13:00:00,79,73,96,79,58,10,942,47,93,3,7,5,13,11,22
87,15076,2020-11-17 13:00:00,67,67,84,53,37,12,1124,46,91,3,8,4,10,21,42
88,15077,2020-11-17 13:00:00,53,53,56,49,34,8,790,18,36,2,6,20,64,26,51
89,15078,2020-11-17 13:00:00,74,74,98,68,49,11,1004,48,96,4,10,6,19,27,54
90,15079,2020-11-17 13:00:00,53,53,56,46,32,10,931,13,25,3,9,24,75,43,85
91,15080,2020-11-17 13:00:00,75,75,100,72,52,13,1282,46,91,4,10,3,9,14,28
92,15081,2020-11-17 13:00:00,88,80,110,88,65,13,1228,32,63,4,11,10,29,5,10
93,15082,2020-11-17 13:00:00,99,95,139,99,74,19,1854,49,97,4,11,5,15,13,25
