,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-22 01:00:00,130,93,136,130,99,5,477,13,25,7,19,23,71,26,51
1,2,2020-12-22 01:00:00,109,88,126,109,82,7,664,12,24,6,16,26,82,31,62
2,3,2020-12-22 01:00:00,140,91,132,140,107,12,1104,10,19,6,16,26,83,25,49
3,4,2020-12-22 01:00:00,0,,,,,,,,,,,,,,
4,5,2020-12-22 01:00:00,124,86,122,124,94,12,1168,14,28,7,21,26,81,36,72
5,6,2020-12-22 01:00:00,117,83,116,117,88,10,984,10,20,6,16,27,84,28,55
6,7,2020-12-22 01:00:00,112,90,129,112,84,9,829,15,30,7,19,20,61,19,38
7,8,2020-12-22 01:00:00,130,95,139,130,99,8,785,13,26,7,19,21,65,28,56
8,362,2020-12-22 01:00:00,0,,,,,,,,,,,,,,
9,363,2020-12-22 01:00:00,123,88,126,123,93,8,720,11,21,5,15,24,75,33,66
10,364,2020-12-22 01:00:00,109,82,114,109,82,12,1170,10,19,5,15,23,72,32,63
11,365,2020-12-22 01:00:00,108,80,110,108,81,8,777,15,29,6,16,26,81,35,70
12,366,2020-12-22 01:00:00,109,82,114,109,82,8,761,17,34,5,13,25,77,21,42
13,368,2020-12-22 01:00:00,132,92,133,132,100,9,812,14,27,5,15,22,70,22,43
14,371,2020-12-22 01:00:00,87,80,109,87,64,8,750,9,17,4,12,20,64,33,66
15,9929,2020-12-22 01:00:00,125,91,132,125,95,12,1150,15,30,5,14,22,70,30,59
16,9930,2020-12-22 01:00:00,124,91,131,124,94,9,864,13,25,7,20,18,57,26,52
17,12110,2020-12-22 01:00:00,228,134,218,228,178,20,1965,32,63,10,29,2,4,4,8
18,12111,2020-12-22 01:00:00,249,171,292,249,199,36,3504,36,71,13,39,2,4,8,16
19,12112,2020-12-22 01:00:00,180,122,194,180,136,15,1474,48,96,6,18,2,4,5,10
20,12113,2020-12-22 01:00:00,145,107,163,145,111,18,1752,23,45,5,14,5,13,8,15
21,12114,2020-12-22 01:00:00,198,127,204,198,148,21,2038,33,66,18,54,2,4,5,9
22,12115,2020-12-22 01:00:00,163,117,184,163,124,23,2284,40,80,20,60,5,14,7,13
23,12116,2020-12-22 01:00:00,179,134,217,179,135,20,1901,31,62,11,31,2,4,2,4
24,12117,2020-12-22 01:00:00,166,97,144,166,126,14,1399,15,30,5,14,8,23,16,31
25,12118,2020-12-22 01:00:00,143,98,145,143,109,,,28,56,10,30,,,,
26,12119,2020-12-22 01:00:00,150,104,158,150,115,,,34,67,8,23,,,,
27,12120,2020-12-22 01:00:00,188,121,191,188,141,,,33,65,11,31,,,,
28,12151,2020-12-22 01:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-22 01:00:00,127,95,140,127,96,14,1344,31,62,13,37,9,28,14,27
30,12153,2020-12-22 01:00:00,159,110,169,159,121,15,1419,35,69,9,27,2,4,4,7
31,12154,2020-12-22 01:00:00,165,117,184,165,125,15,1444,24,48,5,15,1,3,2,4
32,12155,2020-12-22 01:00:00,0,,,,,,,,,,,,,,
33,12492,2020-12-22 01:00:00,129,90,129,129,98,8,720,25,50,8,22,11,35,8,15
34,12493,2020-12-22 01:00:00,120,83,115,120,91,5,483,13,25,5,15,27,85,36,72
35,12494,2020-12-22 01:00:00,104,78,106,104,78,9,867,8,16,6,16,21,67,29,57
36,12495,2020-12-22 01:00:00,125,85,119,125,95,8,780,10,19,4,12,21,67,27,53
37,12572,2020-12-22 01:00:00,123,83,116,123,93,8,701,12,24,5,14,27,84,24,48
38,12573,2020-12-22 01:00:00,102,81,112,102,76,8,776,17,33,6,17,28,87,37,74
39,12574,2020-12-22 01:00:00,162,92,134,162,123,15,1438,45,89,20,58,3,9,7,14
40,12575,2020-12-22 01:00:00,138,97,144,138,105,13,1285,45,89,16,46,1,3,7,14
41,12576,2020-12-22 01:00:00,169,112,173,169,128,10,955,44,88,14,42,4,12,9,17
42,12577,2020-12-22 01:00:00,170,114,177,170,129,10,942,40,79,13,38,2,6,4,8
43,12578,2020-12-22 01:00:00,183,109,168,183,138,25,2428,37,74,19,57,4,12,7,13
44,12579,2020-12-22 01:00:00,173,112,173,173,131,15,1413,31,62,12,34,11,34,15,30
45,12672,2020-12-22 01:00:00,127,89,128,127,96,8,797,19,37,5,15,17,52,22,44
46,12792,2020-12-22 01:00:00,130,98,145,130,99,10,940,22,44,7,20,18,55,18,35
47,13271,2020-12-22 01:00:00,128,87,123,128,97,12,1167,22,43,3,9,6,18,11,22
48,13272,2020-12-22 01:00:00,204,144,237,204,154,17,1643,36,72,7,21,2,4,3,6
49,13273,2020-12-22 01:00:00,190,106,162,190,143,17,1694,26,51,3,8,2,5,4,7
50,13274,2020-12-22 01:00:00,168,115,179,168,127,16,1564,31,61,3,8,3,7,5,9
51,13275,2020-12-22 01:00:00,274,176,302,274,224,19,1874,23,46,6,16,2,4,4,8
52,13276,2020-12-22 01:00:00,160,101,152,160,122,12,1122,37,74,9,27,5,14,12,24
53,13277,2020-12-22 01:00:00,135,79,107,135,103,12,1195,28,56,11,32,8,25,15,29
54,13278,2020-12-22 01:00:00,230,147,243,230,180,14,1366,29,57,6,18,2,6,6,11
55,15040,2020-12-22 01:00:00,139,90,130,139,106,11,1006,14,27,7,19,22,69,23,45
56,15041,2020-12-22 01:00:00,119,88,126,119,90,10,906,16,32,6,17,26,81,36,71
57,15042,2020-12-22 01:00:00,129,90,129,129,98,9,813,15,30,7,21,21,65,21,41
58,15043,2020-12-22 01:00:00,132,88,125,132,100,9,874,12,24,6,17,27,86,34,67
59,15044,2020-12-22 01:00:00,122,94,137,122,92,8,740,9,17,5,13,28,88,34,67
60,15045,2020-12-22 01:00:00,129,82,114,129,98,9,806,13,25,6,18,24,74,24,48
61,15046,2020-12-22 01:00:00,108,81,112,108,81,8,736,10,20,7,21,25,77,24,48
62,15047,2020-12-22 01:00:00,120,87,123,120,91,6,535,13,26,5,15,25,80,35,70
63,15048,2020-12-22 01:00:00,119,89,128,119,90,7,686,14,28,6,18,26,82,34,68
64,15049,2020-12-22 01:00:00,122,85,120,122,92,11,1037,20,40,6,18,24,76,28,55
65,15050,2020-12-22 01:00:00,134,85,120,134,102,9,872,18,35,7,21,24,75,30,59
66,15055,2020-12-22 01:00:00,124,80,109,124,94,16,1545,19,38,11,32,9,27,13,26
67,15056,2020-12-22 01:00:00,144,81,111,144,110,11,1084,13,25,13,39,12,36,12,24
68,15057,2020-12-22 01:00:00,138,82,114,138,105,16,1580,22,44,13,37,13,39,19,38
69,15058,2020-12-22 01:00:00,128,94,137,128,97,8,785,19,37,6,17,22,70,30,59
70,15059,2020-12-22 01:00:00,132,92,134,132,100,7,647,19,37,8,22,23,72,30,59
71,15060,2020-12-22 01:00:00,133,90,130,133,101,9,820,14,28,6,16,22,68,24,48
72,15061,2020-12-22 01:00:00,129,85,119,129,98,8,780,19,38,6,16,21,66,22,44
73,15062,2020-12-22 01:00:00,129,88,125,129,98,6,586,19,38,7,19,21,67,22,43
74,15063,2020-12-22 01:00:00,130,91,131,130,99,9,851,16,32,6,18,21,65,22,43
75,15064,2020-12-22 01:00:00,124,88,125,124,94,9,884,21,42,6,16,20,61,21,42
76,15065,2020-12-22 01:00:00,142,94,137,142,108,11,1033,14,28,7,21,19,60,21,42
77,15066,2020-12-22 01:00:00,138,90,130,138,105,6,579,12,24,6,16,25,80,36,72
78,15067,2020-12-22 01:00:00,144,94,137,144,110,9,853,12,23,8,22,22,70,29,57
79,15068,2020-12-22 01:00:00,143,95,139,143,109,13,1231,17,33,8,23,17,54,23,46
80,15069,2020-12-22 01:00:00,128,88,125,128,97,10,988,10,19,7,20,25,79,33,66
81,15070,2020-12-22 01:00:00,133,87,123,133,101,13,1248,20,40,7,21,15,48,20,40
82,15071,2020-12-22 01:00:00,142,93,136,142,108,11,1012,15,30,7,21,16,49,21,41
83,15072,2020-12-22 01:00:00,125,92,133,125,95,8,758,17,33,8,23,22,68,23,46
84,15073,2020-12-22 01:00:00,113,91,132,113,85,9,818,18,36,6,17,23,71,25,49
85,15074,2020-12-22 01:00:00,130,97,144,130,99,9,824,13,25,6,17,22,70,25,50
86,15075,2020-12-22 01:00:00,133,88,126,133,101,10,902,21,42,7,20,21,66,22,44
87,15076,2020-12-22 01:00:00,124,89,127,124,94,8,788,18,35,7,21,21,66,25,49
88,15077,2020-12-22 01:00:00,127,86,121,127,96,10,973,13,26,8,22,21,66,25,50
89,15078,2020-12-22 01:00:00,133,90,129,133,101,9,891,21,42,8,24,22,70,22,43
90,15079,2020-12-22 01:00:00,142,94,138,142,108,11,1024,17,34,7,21,19,60,23,45
91,15080,2020-12-22 01:00:00,140,90,130,140,107,11,1080,20,40,7,21,15,48,15,29
92,15081,2020-12-22 01:00:00,147,96,141,147,112,10,920,31,62,7,21,8,25,5,10
93,15082,2020-12-22 01:00:00,130,92,133,130,99,12,1122,15,29,6,18,20,62,20,39
94,15083,2020-12-22 01:00:00,149,104,157,149,114,10,941,27,54,7,20,13,40,15,29
95,15084,2020-12-22 01:00:00,109,85,120,109,82,10,973,14,27,6,17,22,70,24,48
96,15085,2020-12-22 01:00:00,110,89,128,110,83,14,1307,16,31,7,19,20,61,20,40
97,15086,2020-12-22 01:00:00,122,85,119,122,92,13,1288,17,34,6,18,20,64,19,37
98,15087,2020-12-22 01:00:00,118,87,124,118,89,10,906,20,39,6,16,19,59,19,38
99,15088,2020-12-22 01:00:00,123,83,116,123,93,14,1393,13,26,5,14,20,62,17,34
100,15089,2020-12-22 01:00:00,122,84,118,122,92,17,1656,16,32,7,20,21,65,24,48
101,15090,2020-12-22 01:00:00,127,94,138,127,96,8,744,17,34,6,16,20,62,22,44
102,15091,2020-12-22 01:00:00,135,91,132,135,103,5,482,13,26,7,19,22,70,24,48
103,15095,2020-12-22 01:00:00,123,84,118,123,93,11,1094,15,29,6,17,21,66,22,43
104,15096,2020-12-22 01:00:00,0,,,,,,,,,,,,,,
105,15097,2020-12-22 01:00:00,135,93,136,135,103,10,929,17,33,7,19,19,60,21,41
106,15098,2020-12-22 01:00:00,123,10,10,123,93,100,9910,17,34,7,21,17,54,14,27
107,15099,2020-12-22 01:00:00,130,96,141,130,99,16,1540,48,95,7,20,4,12,7,13
108,15100,2020-12-22 01:00:00,122,87,123,122,92,11,1098,11,22,6,18,26,81,28,55
109,15101,2020-12-22 01:00:00,135,90,130,135,103,11,1083,17,33,6,16,25,79,23,45
110,15102,2020-12-22 01:00:00,137,95,140,137,104,11,1040,15,30,10,29,22,68,19,38
111,15103,2020-12-22 01:00:00,137,95,140,137,104,10,931,14,28,9,25,21,65,16,32
112,15104,2020-12-22 01:00:00,166,115,179,166,126,30,2928,44,88,45,133,2,6,5,10
113,15105,2020-12-22 01:00:00,122,82,114,122,92,12,1131,13,26,5,14,23,72,23,45
114,15106,2020-12-22 01:00:00,129,97,143,129,98,13,1276,38,76,10,30,4,11,5,9
115,15107,2020-12-22 01:00:00,133,91,131,133,101,11,1034,31,61,8,22,10,31,14,28
116,15108,2020-12-22 01:00:00,173,109,167,173,131,13,1221,35,70,8,24,6,17,10,20
117,15109,2020-12-22 01:00:00,148,97,143,148,113,6,525,22,43,5,14,17,54,20,40
118,15110,2020-12-22 01:00:00,135,94,138,135,103,7,647,15,30,5,14,20,61,29,57
119,15111,2020-12-22 01:00:00,152,103,156,152,116,6,596,19,37,7,21,12,37,12,24
120,15112,2020-12-22 01:00:00,123,98,145,123,93,7,700,14,28,4,12,18,57,24,48
121,15113,2020-12-22 01:00:00,137,102,154,137,104,8,758,17,34,9,25,13,39,20,39
122,15114,2020-12-22 01:00:00,165,112,173,165,125,9,825,23,45,14,40,13,40,15,29
123,15115,2020-12-22 01:00:00,143,93,136,143,109,7,621,26,52,5,15,10,31,13,26
124,15116,2020-12-22 01:00:00,139,93,135,139,106,9,864,33,66,6,17,5,14,11,21
125,15117,2020-12-22 01:00:00,124,91,132,124,94,13,1280,33,66,7,19,7,22,19,38
126,15118,2020-12-22 01:00:00,145,96,141,145,111,13,1208,24,47,8,23,15,46,16,32
127,15119,2020-12-22 01:00:00,119,96,142,119,90,12,1164,29,57,10,28,6,19,6,12
128,15120,2020-12-22 01:00:00,102,82,114,102,76,10,908,20,39,5,15,13,41,11,21
129,15121,2020-12-22 01:00:00,134,91,132,134,102,11,1031,26,52,8,23,10,31,14,28
130,15122,2020-12-22 01:00:00,130,95,139,130,99,10,957,20,40,7,21,20,63,29,58
131,15129,2020-12-22 01:00:00,113,88,126,113,85,11,1073,22,44,6,16,10,30,12,23
132,15130,2020-12-22 01:00:00,120,83,115,120,91,10,977,18,36,7,19,20,64,28,55
133,15131,2020-12-22 01:00:00,150,106,161,150,115,14,1323,31,62,8,22,2,6,4,7
134,15132,2020-12-22 01:00:00,119,85,120,119,90,11,1048,13,26,7,20,23,71,31,61
135,15133,2020-12-22 01:00:00,109,80,109,109,82,11,1033,18,36,13,37,15,48,13,26
136,15134,2020-12-22 01:00:00,100,76,102,100,75,11,1088,13,26,5,15,15,45,21,42
137,15135,2020-12-22 01:00:00,120,89,127,120,91,12,1162,30,59,7,19,4,11,6,11
138,15136,2020-12-22 01:00:00,142,94,138,142,108,11,1075,27,53,8,22,11,35,10,19
139,15137,2020-12-22 01:00:00,149,110,170,149,114,15,1401,33,66,14,40,2,4,4,8
140,15138,2020-12-22 01:00:00,128,103,156,128,97,19,1872,43,86,15,44,3,8,5,10
141,15139,2020-12-22 01:00:00,134,114,178,134,102,19,1845,27,54,8,24,4,11,4,7
142,15140,2020-12-22 01:00:00,186,133,216,186,140,14,1350,32,64,12,36,7,20,5,10
143,15141,2020-12-22 01:00:00,182,122,193,182,137,13,1226,41,82,10,28,2,6,11,21
144,15142,2020-12-22 01:00:00,139,104,158,139,106,8,753,20,39,7,20,19,59,29,58
