,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-28 05:00:00,324,213,359,324,274,27,2674,40,80,15,44,3,9,4,8
1,2,2020-12-28 05:00:00,176,116,181,176,133,19,1871,41,81,6,17,2,5,3,5
2,3,2020-12-28 05:00:00,278,178,306,278,228,29,2863,37,74,9,26,2,5,3,5
3,4,2020-12-28 05:00:00,0,,,,,,,,,,,,,,
4,5,2020-12-28 05:00:00,160,97,144,160,122,18,1784,34,67,8,23,12,36,26,51
5,6,2020-12-28 05:00:00,144,92,133,144,110,18,1775,41,81,4,10,2,5,13,26
6,7,2020-12-28 05:00:00,273,181,311,273,223,31,3021,43,86,13,39,2,6,3,6
7,8,2020-12-28 05:00:00,173,114,177,173,131,11,1080,31,62,5,13,10,30,9,17
8,362,2020-12-28 05:00:00,0,,,,,,,,,,,,,,
9,363,2020-12-28 05:00:00,160,105,160,160,122,10,922,12,24,3,8,23,72,33,66
10,364,2020-12-28 05:00:00,144,91,132,144,110,7,665,11,22,3,8,28,89,47,93
11,365,2020-12-28 05:00:00,139,94,137,139,106,9,896,19,37,5,13,23,71,27,54
12,366,2020-12-28 05:00:00,142,93,136,142,108,11,1097,39,78,4,10,6,17,9,17
13,368,2020-12-28 05:00:00,271,177,304,271,221,28,2760,38,75,9,25,2,6,3,6
14,371,2020-12-28 05:00:00,104,81,112,104,78,9,844,12,24,4,11,28,88,47,94
15,9929,2020-12-28 05:00:00,166,109,167,166,126,14,1309,34,68,2,6,5,16,15,30
16,9930,2020-12-28 05:00:00,173,114,178,173,131,13,1287,29,58,6,16,10,30,7,14
17,12110,2020-12-28 05:00:00,189,114,178,189,142,10,996,30,59,6,16,1,3,3,5
18,12111,2020-12-28 05:00:00,252,176,302,252,202,31,3044,37,73,15,43,2,4,3,5
19,12112,2020-12-28 05:00:00,193,133,216,193,145,17,1632,47,94,8,22,4,12,5,9
20,12113,2020-12-28 05:00:00,179,124,197,179,135,23,2212,26,52,6,17,5,16,8,15
21,12114,2020-12-28 05:00:00,221,149,248,221,171,22,2186,38,75,14,41,2,4,2,4
22,12115,2020-12-28 05:00:00,192,133,216,192,144,16,1546,32,64,9,25,3,9,7,14
23,12116,2020-12-28 05:00:00,218,147,243,218,168,23,2254,35,69,2,6,2,4,2,4
24,12117,2020-12-28 05:00:00,163,104,158,163,124,16,1571,29,57,3,8,2,4,3,5
25,12118,2020-12-28 05:00:00,135,97,143,135,103,,,21,42,5,13,,,,
26,12119,2020-12-28 05:00:00,207,146,241,207,157,,,39,78,9,27,,,,
27,12120,2020-12-28 05:00:00,180,113,175,180,136,,,29,57,5,15,,,,
28,12151,2020-12-28 05:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-28 05:00:00,128,97,143,128,97,11,1006,19,38,3,9,15,45,23,45
30,12153,2020-12-28 05:00:00,183,111,171,183,138,19,1859,34,67,8,22,1,3,2,3
31,12154,2020-12-28 05:00:00,196,122,193,196,147,16,1542,25,49,8,22,1,3,2,3
32,12155,2020-12-28 05:00:00,0,,,,,,,,,,,,,,
33,12492,2020-12-28 05:00:00,329,236,375,329,279,32,3116,53,106,12,35,2,4,3,5
34,12493,2020-12-28 05:00:00,140,91,131,140,107,8,758,15,30,3,7,21,67,32,64
35,12494,2020-12-28 05:00:00,397,390,492,397,347,39,3853,31,62,10,29,4,12,7,13
36,12495,2020-12-28 05:00:00,172,107,163,172,130,12,1150,24,48,2,6,9,26,15,29
37,12572,2020-12-28 05:00:00,137,86,122,137,104,9,856,20,39,2,5,15,48,27,54
38,12573,2020-12-28 05:00:00,119,86,122,119,90,9,855,21,42,5,13,27,84,43,86
39,12574,2020-12-28 05:00:00,243,159,267,243,193,24,2374,30,59,6,16,2,6,3,5
40,12575,2020-12-28 05:00:00,275,185,320,275,225,20,1941,24,48,5,14,2,6,3,5
41,12576,2020-12-28 05:00:00,236,171,291,236,186,20,1913,19,37,5,15,9,27,7,13
42,12577,2020-12-28 05:00:00,262,147,244,262,212,21,2077,17,34,3,8,5,14,4,7
43,12578,2020-12-28 05:00:00,222,134,217,222,172,10,902,26,52,9,25,14,44,23,46
44,12579,2020-12-28 05:00:00,212,138,226,212,162,19,1890,35,69,9,26,10,31,24,47
45,12672,2020-12-28 05:00:00,178,116,181,178,134,12,1180,37,73,3,9,1,3,2,3
46,12792,2020-12-28 05:00:00,246,160,270,246,196,28,2758,51,101,16,46,4,10,5,9
47,13271,2020-12-28 05:00:00,153,103,156,153,117,14,1362,18,35,4,10,9,27,16,32
48,13272,2020-12-28 05:00:00,249,153,255,249,199,18,1784,31,61,4,11,1,3,2,4
49,13273,2020-12-28 05:00:00,165,105,159,165,125,17,1648,28,55,4,11,2,4,3,6
50,13274,2020-12-28 05:00:00,137,95,139,137,104,10,925,25,49,3,9,11,33,12,24
51,13275,2020-12-28 05:00:00,203,137,223,203,153,12,1177,31,62,4,10,1,1,1,2
52,13276,2020-12-28 05:00:00,196,119,187,196,147,13,1250,22,43,8,24,16,49,27,54
53,13277,2020-12-28 05:00:00,170,98,145,170,129,18,1777,33,65,6,16,2,5,3,6
54,13278,2020-12-28 05:00:00,176,105,160,176,133,11,1032,32,63,3,9,4,11,3,6
55,15040,2020-12-28 05:00:00,273,164,277,273,223,29,2846,39,78,10,29,2,5,3,5
56,15041,2020-12-28 05:00:00,150,103,156,150,115,13,1225,39,77,4,12,6,18,17,34
57,15042,2020-12-28 05:00:00,294,178,305,294,244,30,2920,44,87,10,30,2,4,2,4
58,15043,2020-12-28 05:00:00,215,128,206,215,165,22,2165,40,79,5,13,3,9,5,10
59,15044,2020-12-28 05:00:00,140,100,150,140,107,11,1005,30,60,2,5,9,26,21,41
60,15045,2020-12-28 05:00:00,288,174,297,288,238,27,2624,41,82,12,36,1,1,1,1
61,15046,2020-12-28 05:00:00,259,170,289,259,209,27,2621,42,84,11,33,3,8,4,8
62,15047,2020-12-28 05:00:00,152,98,146,152,116,18,1744,36,72,6,16,4,11,7,13
63,15048,2020-12-28 05:00:00,153,101,151,153,117,17,1626,40,80,5,15,3,8,6,12
64,15049,2020-12-28 05:00:00,137,100,150,137,104,16,1503,43,86,6,16,6,17,10,20
65,15050,2020-12-28 05:00:00,153,95,139,153,117,13,1263,36,72,5,14,7,21,14,28
66,15055,2020-12-28 05:00:00,142,90,130,142,108,16,1569,20,40,6,16,10,32,18,36
67,15056,2020-12-28 05:00:00,134,86,121,134,102,13,1279,13,25,11,32,18,55,24,47
68,15057,2020-12-28 05:00:00,148,93,136,148,113,24,2330,16,32,7,20,15,47,16,32
69,15058,2020-12-28 05:00:00,182,116,182,182,137,12,1162,33,66,6,17,12,37,12,24
70,15059,2020-12-28 05:00:00,179,106,162,179,135,19,1849,41,82,7,21,5,15,10,20
71,15060,2020-12-28 05:00:00,182,102,153,182,137,18,1776,38,76,4,12,4,12,8,16
72,15061,2020-12-28 05:00:00,204,114,177,204,154,23,2274,46,91,7,19,2,5,2,4
73,15062,2020-12-28 05:00:00,229,137,223,229,179,24,2332,46,91,12,34,3,7,3,6
74,15063,2020-12-28 05:00:00,275,166,281,275,225,27,2602,42,84,11,33,4,10,5,10
75,15064,2020-12-28 05:00:00,257,164,278,257,207,30,2956,47,93,14,40,3,8,4,7
76,15065,2020-12-28 05:00:00,222,135,219,222,172,38,3795,34,68,6,16,3,9,3,6
77,15066,2020-12-28 05:00:00,173,100,149,173,131,9,812,20,39,3,9,21,67,39,77
78,15067,2020-12-28 05:00:00,188,115,179,188,141,14,1314,27,53,10,29,11,33,15,29
79,15068,2020-12-28 05:00:00,233,147,244,233,183,20,1976,40,79,11,32,3,8,4,8
80,15069,2020-12-28 05:00:00,160,105,159,160,122,17,1647,37,73,6,16,9,26,17,34
81,15070,2020-12-28 05:00:00,189,113,176,189,142,14,1352,17,33,7,21,12,38,12,24
82,15071,2020-12-28 05:00:00,218,141,232,218,168,16,1577,24,48,7,19,7,21,6,12
83,15072,2020-12-28 05:00:00,215,133,216,215,165,32,3104,43,86,12,34,1,3,1,2
84,15073,2020-12-28 05:00:00,260,183,316,260,210,29,2892,46,92,15,44,2,4,2,4
85,15074,2020-12-28 05:00:00,234,148,245,234,184,27,2676,45,90,10,29,2,4,2,4
86,15075,2020-12-28 05:00:00,238,137,223,238,188,33,3270,50,99,13,37,1,2,1,2
87,15076,2020-12-28 05:00:00,231,137,223,231,181,29,2879,40,80,13,38,2,5,3,5
88,15077,2020-12-28 05:00:00,220,126,202,220,170,35,3449,41,81,16,47,2,6,5,9
89,15078,2020-12-28 05:00:00,241,150,250,241,191,28,2731,48,96,15,45,3,9,5,10
90,15079,2020-12-28 05:00:00,232,136,222,232,182,20,1948,48,96,6,16,2,4,2,4
91,15080,2020-12-28 05:00:00,265,162,273,265,215,36,3567,54,107,16,46,1,2,1,2
92,15081,2020-12-28 05:00:00,373,288,411,373,323,34,3353,55,109,16,48,2,4,2,4
93,15082,2020-12-28 05:00:00,338,218,362,338,288,33,3232,50,99,12,34,4,11,5,10
94,15083,2020-12-28 05:00:00,219,132,213,219,169,31,3039,52,104,12,34,2,5,5,10
95,15084,2020-12-28 05:00:00,251,165,280,251,201,22,2186,53,105,15,45,3,9,5,9
96,15085,2020-12-28 05:00:00,250,174,297,250,200,28,2720,43,86,17,49,3,7,4,8
97,15086,2020-12-28 05:00:00,268,172,293,268,218,30,2992,51,101,15,43,3,9,5,9
98,15087,2020-12-28 05:00:00,275,182,313,275,225,33,3201,51,102,17,50,4,10,6,11
99,15088,2020-12-28 05:00:00,293,163,276,293,243,43,4249,44,87,13,39,2,6,4,7
100,15089,2020-12-28 05:00:00,288,174,298,288,238,43,4265,49,98,17,50,2,6,3,6
101,15090,2020-12-28 05:00:00,287,208,355,287,237,30,2975,49,97,10,28,3,7,4,7
102,15091,2020-12-28 05:00:00,324,213,359,324,274,27,2674,40,80,15,44,3,9,4,8
103,15095,2020-12-28 05:00:00,295,187,323,295,245,32,3111,55,109,17,51,5,14,7,13
104,15096,2020-12-28 05:00:00,0,,,,,,,,,,,,,,
105,15097,2020-12-28 05:00:00,295,248,383,295,245,33,3299,50,100,16,48,4,11,5,10
106,15098,2020-12-28 05:00:00,308,220,364,308,258,33,3292,51,102,23,68,3,8,5,10
107,15099,2020-12-28 05:00:00,350,296,417,350,300,27,2606,56,112,22,65,5,13,8,15
108,15100,2020-12-28 05:00:00,210,131,212,210,160,25,2449,41,81,7,20,2,5,3,5
109,15101,2020-12-28 05:00:00,253,159,267,253,203,29,2822,46,92,8,23,3,7,4,7
110,15102,2020-12-28 05:00:00,306,260,392,306,256,40,3902,52,104,12,35,3,7,4,7
111,15103,2020-12-28 05:00:00,350,259,391,350,300,41,4079,49,98,20,58,2,5,3,5
112,15104,2020-12-28 05:00:00,350,305,424,350,300,44,4358,56,111,25,74,2,6,4,7
113,15105,2020-12-28 05:00:00,159,104,157,159,121,14,1308,29,58,4,11,8,25,18,36
