,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2021-01-02 07:00:00,88,76,101,88,65,24,2310,26,52,12,36,3,9,4,8
1,2,2021-01-02 07:00:00,53,53,55,46,32,9,878,32,63,5,14,2,6,3,6
2,3,2021-01-02 07:00:00,85,85,120,83,61,24,2364,27,53,7,20,2,5,2,4
3,4,2021-01-02 07:00:00,0,,,,,,,,,,,,,,
4,5,2021-01-02 07:00:00,34,34,34,30,21,7,680,23,45,8,24,10,30,12,24
5,6,2021-01-02 07:00:00,40,40,40,30,21,8,792,31,61,5,13,3,9,5,10
6,7,2021-01-02 07:00:00,67,67,83,64,46,16,1501,29,57,10,30,2,5,3,5
7,8,2021-01-02 07:00:00,58,58,66,53,37,9,807,27,53,5,14,5,13,10,20
8,362,2021-01-02 07:00:00,0,,,,,,,,,,,,,,
9,363,2021-01-02 07:00:00,46,46,46,29,20,4,367,12,24,4,10,15,48,15,29
10,364,2021-01-02 07:00:00,32,32,32,18,12,5,417,5,10,4,10,24,74,35,70
11,365,2021-01-02 07:00:00,40,40,40,26,18,6,550,24,47,4,11,8,23,9,18
12,366,2021-01-02 07:00:00,65,65,79,48,33,7,693,30,59,6,16,5,13,5,10
13,368,2021-01-02 07:00:00,60,60,70,46,32,11,1079,29,58,5,15,3,7,3,6
14,371,2021-01-02 07:00:00,49,49,49,16,11,6,567,5,10,5,14,19,60,33,65
15,9929,2021-01-02 07:00:00,53,53,55,43,30,12,1118,29,58,3,8,3,8,6,11
16,9930,2021-01-02 07:00:00,62,62,73,57,40,19,1801,33,65,4,12,2,6,3,6
17,12110,2021-01-02 07:00:00,115,79,107,115,87,13,1225,21,41,7,19,2,4,2,3
18,12111,2021-01-02 07:00:00,233,182,313,233,183,38,3790,26,52,18,53,2,6,3,5
19,12112,2021-01-02 07:00:00,128,104,157,128,97,24,2366,40,79,6,17,3,8,4,7
20,12113,2021-01-02 07:00:00,186,116,181,186,140,27,2618,19,37,7,19,5,16,7,14
21,12114,2021-01-02 07:00:00,192,124,198,192,144,27,2616,30,59,20,60,2,6,2,4
22,12115,2021-01-02 07:00:00,148,96,142,148,113,23,2284,23,45,11,33,4,11,5,9
23,12116,2021-01-02 07:00:00,173,116,182,173,131,25,2461,32,63,16,48,,,2,4
24,12117,2021-01-02 07:00:00,99,72,94,99,74,17,1677,18,36,3,9,2,5,2,4
25,12118,2021-01-02 07:00:00,83,71,91,83,61,,,22,43,6,17,,,,
26,12119,2021-01-02 07:00:00,182,148,246,182,137,,,29,57,9,26,,,,
27,12120,2021-01-02 07:00:00,97,78,105,97,72,,,21,41,4,12,,,,
28,12151,2021-01-02 07:00:00,0,,,,,,,,,,,,,,
29,12152,2021-01-02 07:00:00,70,70,89,69,50,10,967,19,37,4,12,8,23,8,16
30,12153,2021-01-02 07:00:00,118,78,106,118,89,17,1674,24,48,6,16,2,4,2,3
31,12154,2021-01-02 07:00:00,119,95,139,119,90,17,1646,15,30,4,10,2,4,2,4
32,12155,2021-01-02 07:00:00,0,,,,,,,,,,,,,,
33,12492,2021-01-02 07:00:00,105,90,129,105,79,17,1605,35,69,17,50,2,4,2,4
34,12493,2021-01-02 07:00:00,32,29,29,32,22,5,448,12,23,3,8,14,42,24,48
35,12494,2021-01-02 07:00:00,122,119,188,122,92,25,2405,21,42,27,79,4,12,5,10
36,12495,2021-01-02 07:00:00,35,35,35,25,17,5,428,14,28,3,7,10,32,16,31
37,12572,2021-01-02 07:00:00,31,31,31,22,15,6,545,26,51,2,6,5,15,20,40
38,12573,2021-01-02 07:00:00,40,40,40,19,13,5,475,14,28,4,12,20,62,25,50
39,12574,2021-01-02 07:00:00,103,102,153,103,77,22,2172,31,62,19,55,3,7,3,6
40,12575,2021-01-02 07:00:00,89,83,116,89,66,20,1954,30,59,13,39,2,5,2,4
41,12576,2021-01-02 07:00:00,159,112,174,159,121,21,2021,38,75,33,98,2,4,2,4
42,12577,2021-01-02 07:00:00,142,96,142,142,108,19,1867,30,59,29,85,2,6,3,6
43,12578,2021-01-02 07:00:00,100,88,126,100,75,17,1613,31,62,9,25,2,6,4,8
44,12579,2021-01-02 07:00:00,94,89,127,94,70,17,1655,30,60,10,28,5,15,8,16
45,12672,2021-01-02 07:00:00,59,59,68,57,40,8,714,25,50,4,10,2,4,3,6
46,12792,2021-01-02 07:00:00,82,82,113,60,43,12,1155,27,54,16,47,3,7,4,7
47,13271,2021-01-02 07:00:00,63,58,65,63,45,13,1261,16,31,3,8,5,15,7,13
48,13272,2021-01-02 07:00:00,120,92,134,120,91,18,1762,24,47,2,5,1,3,2,3
49,13273,2021-01-02 07:00:00,100,67,84,100,75,20,1914,22,43,12,34,2,6,2,4
50,13274,2021-01-02 07:00:00,83,77,104,83,61,14,1322,23,45,5,14,5,14,7,13
51,13275,2021-01-02 07:00:00,117,96,142,117,88,15,1422,24,48,8,23,1,3,1,2
52,13276,2021-01-02 07:00:00,87,66,82,87,64,32,3109,32,64,8,22,5,13,8,15
53,13277,2021-01-02 07:00:00,74,59,67,74,54,18,1738,22,44,6,16,2,4,2,3
54,13278,2021-01-02 07:00:00,73,66,82,73,53,12,1124,24,48,2,6,1,3,1,2
55,15040,2021-01-02 07:00:00,54,54,57,53,37,15,1456,29,58,5,14,2,6,3,5
56,15041,2021-01-02 07:00:00,43,43,43,29,20,7,611,20,39,3,9,11,34,18,36
