,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-02 13:00:00,86,86,121,52,36,4,321,13,26,4,12,16,50,19,37
1,2,2020-11-02 13:00:00,93,93,136,59,42,9,882,18,35,4,12,16,49,18,36
2,3,2020-11-02 13:00:00,89,89,128,55,39,8,734,18,35,4,11,15,48,17,34
3,4,2020-11-02 13:00:00,79,79,107,26,18,7,644,12,23,4,10,17,52,18,36
4,5,2020-11-02 13:00:00,87,87,124,75,55,9,824,20,40,,,15,48,27,53
5,6,2020-11-02 13:00:00,92,92,134,57,40,7,680,20,40,5,13,15,46,19,38
6,7,2020-11-02 13:00:00,86,86,121,53,37,5,409,14,28,4,12,16,50,17,33
7,8,2020-11-02 13:00:00,102,102,154,72,52,6,591,14,28,6,18,18,57,21,42
8,362,2020-11-02 13:00:00,91,91,131,8,5,7,610,15,29,4,10,15,47,17,33
9,363,2020-11-02 13:00:00,69,69,87,23,16,6,550,19,38,5,14,15,46,21,41
10,364,2020-11-02 13:00:00,75,75,100,33,23,8,725,19,38,5,13,16,50,28,56
11,365,2020-11-02 13:00:00,77,77,104,19,13,6,582,22,44,5,14,15,47,28,55
12,366,2020-11-02 13:00:00,94,94,138,18,12,6,594,24,47,6,17,15,47,20,40
13,368,2020-11-02 13:00:00,73,73,95,25,17,6,508,16,32,4,10,15,47,17,33
14,371,2020-11-02 13:00:00,64,64,78,30,21,7,625,12,24,4,11,23,72,36,71
15,9929,2020-11-02 13:00:00,89,89,127,40,28,9,897,21,42,6,16,18,57,25,49
16,9930,2020-11-02 13:00:00,89,89,127,36,25,9,857,18,36,6,17,14,43,19,38
17,12110,2020-11-02 13:00:00,79,79,108,39,27,4,337,9,17,5,13,25,78,21,42
18,12111,2020-11-02 13:00:00,76,76,102,32,22,8,769,10,19,3,9,22,69,17,34
19,12112,2020-11-02 13:00:00,98,98,146,50,35,6,543,15,30,4,11,26,81,19,38
20,12113,2020-11-02 13:00:00,76,76,101,38,26,8,757,,,4,11,27,84,22,44
21,12114,2020-11-02 13:00:00,99,99,148,50,35,,,21,41,5,14,,,10,20
22,12115,2020-11-02 13:00:00,157,157,263,38,26,6,554,10,19,3,9,25,79,20,40
23,12116,2020-11-02 13:00:00,110,110,170,50,35,,,17,33,4,10,,,15,29
24,12117,2020-11-02 13:00:00,91,91,131,67,48,7,620,18,35,8,23,25,78,19,38
