,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-05 16:00:00,122,89,127,122,92,9,845,24,48,6,17,22,70,30,60
1,2,2020-12-05 16:00:00,108,86,121,108,81,6,577,16,32,6,16,26,81,39,77
2,3,2020-12-05 16:00:00,125,89,128,125,95,11,1010,20,39,5,15,25,80,35,70
3,4,2020-12-05 16:00:00,135,92,133,135,103,11,1052,21,42,8,23,24,76,36,72
4,5,2020-12-05 16:00:00,124,82,114,124,94,11,1073,19,38,6,17,28,87,41,82
5,6,2020-12-05 16:00:00,105,80,110,105,79,9,894,25,50,5,14,24,75,39,78
6,7,2020-12-05 16:00:00,114,92,133,114,86,8,708,22,43,6,16,21,66,31,61
7,8,2020-12-05 16:00:00,120,92,133,120,91,10,952,23,46,6,16,22,70,37,73
8,362,2020-12-05 16:00:00,118,91,132,118,89,6,589,25,50,6,16,20,64,33,66
9,363,2020-12-05 16:00:00,124,85,120,124,94,7,670,11,22,4,12,28,88,40,80
10,364,2020-12-05 16:00:00,114,81,111,114,86,10,907,25,50,5,13,24,76,42,84
11,365,2020-12-05 16:00:00,108,78,105,108,81,8,714,20,40,4,12,24,75,40,80
12,366,2020-12-05 16:00:00,114,87,124,114,86,10,950,37,73,5,13,15,47,34,68
13,368,2020-12-05 16:00:00,124,92,134,124,94,7,695,21,42,5,15,21,66,34,67
14,371,2020-12-05 16:00:00,118,91,132,118,89,6,540,12,24,5,14,24,75,33,66
15,9929,2020-12-05 16:00:00,120,84,118,120,91,11,1057,20,39,5,14,24,74,35,70
16,9930,2020-12-05 16:00:00,120,88,126,120,91,8,730,17,34,7,20,22,69,34,68
17,12110,2020-12-05 16:00:00,170,110,169,170,129,10,946,21,42,9,26,19,60,29,58
18,12111,2020-12-05 16:00:00,192,112,174,192,144,11,1097,19,37,10,29,19,59,20,40
19,12112,2020-12-05 16:00:00,160,116,182,160,122,9,893,33,66,7,20,17,53,26,52
20,12113,2020-12-05 16:00:00,148,105,159,148,113,17,1637,22,44,10,28,19,60,27,53
21,12114,2020-12-05 16:00:00,163,115,179,163,124,13,1297,30,59,10,30,16,50,25,50
22,12115,2020-12-05 16:00:00,139,125,200,139,106,12,1126,29,57,7,20,19,58,27,53
23,12116,2020-12-05 16:00:00,140,111,172,140,107,15,1456,26,52,13,39,21,65,29,58
24,12117,2020-12-05 16:00:00,144,94,138,144,110,9,849,13,26,7,19,25,79,31,61
25,12118,2020-12-05 16:00:00,117,90,129,117,88,,,6,11,9,26,,,,
26,12119,2020-12-05 16:00:00,165,126,202,165,125,,,27,53,8,22,,,,
27,12120,2020-12-05 16:00:00,138,102,153,138,105,,,19,38,6,18,,,,
28,12151,2020-12-05 16:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-05 16:00:00,112,95,139,112,84,10,915,20,39,9,25,24,75,34,67
30,12153,2020-12-05 16:00:00,118,84,117,118,89,9,879,18,36,5,15,20,64,33,66
31,12154,2020-12-05 16:00:00,132,86,122,132,100,7,631,21,41,6,16,20,61,26,52
32,12155,2020-12-05 16:00:00,149,80,110,149,114,9,862,18,35,5,15,20,63,26,52
33,12492,2020-12-05 16:00:00,132,91,132,132,100,8,769,24,48,6,18,17,53,29,58
34,12493,2020-12-05 16:00:00,133,84,118,133,101,5,423,,,5,13,24,74,41,81
35,12494,2020-12-05 16:00:00,175,114,177,175,132,12,1101,28,56,15,44,10,32,28,55
36,12495,2020-12-05 16:00:00,122,86,121,122,92,7,680,13,26,3,9,19,59,33,65
37,12572,2020-12-05 16:00:00,105,80,109,105,79,8,736,22,43,4,12,24,76,39,77
38,12573,2020-12-05 16:00:00,98,74,98,98,73,10,942,23,46,5,14,26,81,40,80
39,12574,2020-12-05 16:00:00,148,103,155,148,113,12,1116,18,35,6,17,21,66,24,48
40,12575,2020-12-05 16:00:00,135,99,147,135,103,10,963,19,37,5,14,24,75,28,55
41,12576,2020-12-05 16:00:00,168,118,185,168,127,8,742,22,44,6,18,14,44,18,35
42,12577,2020-12-05 16:00:00,173,120,189,173,131,11,1049,27,54,5,14,9,27,16,32
43,12578,2020-12-05 16:00:00,117,89,127,117,88,11,1061,29,58,6,18,19,58,25,50
44,12579,2020-12-05 16:00:00,108,89,128,108,81,11,1076,26,52,6,17,21,67,28,55
45,12672,2020-12-05 16:00:00,124,91,132,124,94,8,721,16,32,4,11,25,79,36,71
46,12792,2020-12-05 16:00:00,110,89,127,110,83,7,690,23,45,6,17,25,77,34,67
47,13271,2020-12-05 16:00:00,130,93,136,130,99,14,1361,17,34,10,29,25,78,32,64
48,13272,2020-12-05 16:00:00,173,108,166,173,131,8,735,25,49,8,22,18,55,22,44
49,13273,2020-12-05 16:00:00,143,103,155,143,109,8,711,26,52,5,15,13,40,20,39
50,13274,2020-12-05 16:00:00,129,94,138,129,98,6,596,16,31,10,30,25,77,29,58
51,13275,2020-12-05 16:00:00,137,101,151,137,104,6,531,21,41,8,22,20,61,26,52
52,13276,2020-12-05 16:00:00,144,97,144,144,110,10,901,21,42,5,15,21,66,27,54
53,13277,2020-12-05 16:00:00,152,90,129,152,116,12,1166,33,65,15,44,13,39,28,55
54,13278,2020-12-05 16:00:00,142,100,149,142,108,7,685,20,39,8,22,22,68,29,57
55,15040,2020-12-05 16:00:00,140,88,125,140,107,12,1136,20,40,6,17,22,70,33,66
56,15041,2020-12-05 16:00:00,109,81,111,109,82,10,968,22,44,6,16,26,82,38,75
57,15042,2020-12-05 16:00:00,122,86,122,122,92,8,716,24,48,5,15,20,64,33,66
58,15043,2020-12-05 16:00:00,135,87,124,135,103,8,768,19,37,6,16,26,82,40,80
59,15044,2020-12-05 16:00:00,123,90,129,123,93,7,689,21,41,5,14,22,70,36,72
60,15045,2020-12-05 16:00:00,129,84,117,129,98,8,761,19,38,6,16,23,73,36,72
61,15046,2020-12-05 16:00:00,100,77,104,100,75,8,716,19,38,5,15,24,74,37,74
62,15047,2020-12-05 16:00:00,114,83,115,114,86,7,668,22,43,5,14,23,72,36,72
63,15048,2020-12-05 16:00:00,112,80,110,112,84,6,598,22,44,6,16,25,80,39,78
64,15049,2020-12-05 16:00:00,99,83,116,99,74,11,1047,29,58,7,19,25,78,38,75
65,15050,2020-12-05 16:00:00,122,84,118,122,92,8,760,27,53,8,22,23,73,36,71
66,15055,2020-12-05 16:00:00,97,75,99,97,72,12,1121,43,85,16,46,21,66,34,68
67,15056,2020-12-05 16:00:00,78,63,76,78,57,9,835,13,25,4,12,39,124,56,107
68,15057,2020-12-05 16:00:00,120,88,125,120,91,9,804,22,44,6,16,22,70,30,59
69,15058,2020-12-05 16:00:00,123,94,138,123,93,7,673,23,45,5,14,25,80,37,74
70,15059,2020-12-05 16:00:00,138,91,132,138,105,10,981,23,46,6,18,24,76,37,73
71,15060,2020-12-05 16:00:00,118,,,118,89,8,720,26,52,5,14,18,56,30,60
72,15061,2020-12-05 16:00:00,120,90,130,120,91,8,750,27,53,5,14,22,68,34,67
73,15062,2020-12-05 16:00:00,117,84,118,117,88,9,875,28,56,6,16,20,64,31,61
74,15063,2020-12-05 16:00:00,112,87,123,112,84,7,646,21,41,4,10,22,70,34,67
75,15064,2020-12-05 16:00:00,115,88,125,115,87,6,575,28,56,5,13,19,60,32,64
76,15065,2020-12-05 16:00:00,139,104,158,139,106,13,1294,27,53,8,22,15,48,29,57
77,15066,2020-12-05 16:00:00,120,84,117,120,91,4,329,23,46,5,14,24,74,38,75
78,15067,2020-12-05 16:00:00,139,91,132,139,106,9,892,19,38,6,18,23,72,34,67
79,15068,2020-12-05 16:00:00,138,88,126,138,105,10,971,18,36,7,20,23,71,32,63
80,15069,2020-12-05 16:00:00,139,95,140,139,106,10,958,24,48,6,16,21,67,36,72
81,15070,2020-12-05 16:00:00,129,88,126,129,98,11,1015,23,46,8,22,18,56,28,55
82,15071,2020-12-05 16:00:00,142,93,135,142,108,10,948,30,60,6,18,15,47,25,49
83,15072,2020-12-05 16:00:00,113,92,133,113,85,8,729,25,50,8,22,20,64,31,62
84,15073,2020-12-05 16:00:00,104,91,132,104,78,8,748,28,56,7,21,22,70,32,64
85,15074,2020-12-05 16:00:00,125,95,139,125,95,12,1113,20,40,6,17,24,74,35,70
86,15075,2020-12-05 16:00:00,120,84,117,120,91,8,783,30,59,6,18,21,65,32,63
87,15076,2020-12-05 16:00:00,112,83,116,112,84,8,720,26,51,7,20,21,65,31,61
88,15077,2020-12-05 16:00:00,114,81,111,114,86,9,850,26,52,8,23,22,68,33,66
89,15078,2020-12-05 16:00:00,118,89,127,118,89,8,775,34,68,7,21,19,59,28,55
90,15079,2020-12-05 16:00:00,137,91,132,137,104,11,1036,18,36,6,16,24,74,33,65
91,15080,2020-12-05 16:00:00,140,96,142,140,107,10,913,24,48,6,17,18,57,25,49
92,15081,2020-12-05 16:00:00,152,96,142,152,116,12,1102,25,50,16,48,16,51,27,54
