,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-26 22:00:00,162,115,179,162,123,13,1228,44,87,17,51,6,17,17,34
1,2,2020-12-26 22:00:00,138,104,158,138,105,17,1627,53,106,8,23,3,7,14,28
2,3,2020-12-26 22:00:00,186,125,199,186,140,22,2177,46,91,7,21,2,5,15,30
3,4,2020-12-26 22:00:00,0,,,,,,,,,,,,,,
4,5,2020-12-26 22:00:00,115,84,117,115,87,12,1196,20,39,9,27,24,76,37,74
5,6,2020-12-26 22:00:00,115,87,123,115,87,16,1552,52,103,6,16,2,6,17,33
6,7,2020-12-26 22:00:00,139,108,166,139,106,15,1426,47,94,14,40,3,9,15,29
7,8,2020-12-26 22:00:00,109,93,136,109,82,9,849,24,48,6,17,16,50,32,64
8,362,2020-12-26 22:00:00,0,,,,,,,,,,,,,,
9,363,2020-12-26 22:00:00,94,82,114,94,70,8,796,14,28,8,22,24,76,39,77
10,364,2020-12-26 22:00:00,97,76,101,97,72,7,661,18,35,6,17,24,76,44,88
11,365,2020-12-26 22:00:00,104,75,100,104,78,10,928,25,50,5,15,17,52,25,50
12,366,2020-12-26 22:00:00,128,99,147,128,97,13,1207,50,100,9,26,5,14,16,32
13,368,2020-12-26 22:00:00,118,98,145,118,89,15,1463,43,85,8,22,2,6,14,27
14,371,2020-12-26 22:00:00,72,69,87,72,52,8,787,15,29,6,16,22,70,37,73
15,9929,2020-12-26 22:00:00,120,94,137,120,91,14,1382,35,69,6,17,12,37,29,58
16,9930,2020-12-26 22:00:00,125,99,147,125,95,11,1082,23,45,9,27,16,49,26,51
17,12110,2020-12-26 22:00:00,226,137,223,226,176,12,1163,30,60,11,32,5,16,15,30
18,12111,2020-12-26 22:00:00,190,133,215,190,143,20,1913,42,84,18,53,4,11,21,42
19,12112,2020-12-26 22:00:00,188,137,224,188,141,17,1643,53,106,9,26,2,5,14,27
20,12113,2020-12-26 22:00:00,193,122,193,193,145,20,1946,28,56,11,31,5,16,16,32
21,12114,2020-12-26 22:00:00,234,169,287,234,184,19,1869,46,91,25,73,2,4,12,23
22,12115,2020-12-26 22:00:00,125,102,154,125,95,15,1427,39,77,11,32,4,11,18,35
23,12116,2020-12-26 22:00:00,200,144,238,200,150,19,1895,42,84,34,100,2,6,4,8
24,12117,2020-12-26 22:00:00,163,108,165,163,124,18,1728,27,53,7,21,6,18,22,44
25,12118,2020-12-26 22:00:00,112,96,142,112,84,,,34,68,7,20,,,,
26,12119,2020-12-26 22:00:00,142,116,181,142,108,,,48,95,12,35,,,,
27,12120,2020-12-26 22:00:00,220,151,252,220,170,,,44,87,14,40,,,,
28,12151,2020-12-26 22:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-26 22:00:00,99,90,129,99,74,12,1171,33,66,7,20,8,24,21,42
30,12153,2020-12-26 22:00:00,140,111,171,140,107,14,1389,39,77,11,32,2,4,10,20
31,12154,2020-12-26 22:00:00,153,133,215,153,117,15,1499,27,54,8,24,2,4,9,18
32,12155,2020-12-26 22:00:00,0,,,,,,,,,,,,,,
33,12492,2020-12-26 22:00:00,156,118,186,156,119,15,1445,56,111,32,96,2,5,11,22
34,12493,2020-12-26 22:00:00,97,73,95,97,72,8,757,24,47,5,14,18,55,29,58
35,12494,2020-12-26 22:00:00,190,128,205,190,143,18,1735,27,53,18,52,10,29,21,42
36,12495,2020-12-26 22:00:00,117,84,118,117,88,10,970,19,37,4,11,14,44,23,46
37,12572,2020-12-26 22:00:00,110,80,110,110,83,11,1065,39,77,4,10,5,15,18,36
38,12573,2020-12-26 22:00:00,98,77,104,98,73,10,918,23,45,6,17,22,68,35,69
39,12574,2020-12-26 22:00:00,227,141,232,227,177,17,1689,31,61,17,49,15,47,22,44
40,12575,2020-12-26 22:00:00,213,191,331,213,163,13,1269,30,59,30,88,13,40,19,37
41,12576,2020-12-26 22:00:00,222,133,216,222,172,11,1063,35,69,10,29,7,22,15,29
42,12577,2020-12-26 22:00:00,222,133,215,222,172,17,1653,44,87,18,54,3,7,11,21
43,12578,2020-12-26 22:00:00,160,110,170,160,122,14,1332,44,88,10,30,4,12,18,35
44,12579,2020-12-26 22:00:00,152,116,182,152,116,19,1827,40,80,13,37,9,28,23,45
45,12672,2020-12-26 22:00:00,120,95,140,120,91,10,948,36,71,7,19,9,27,28,56
46,12792,2020-12-26 22:00:00,162,131,212,162,123,17,1603,55,110,34,100,4,10,20,39
47,13271,2020-12-26 22:00:00,112,97,143,112,84,13,1204,25,50,4,12,7,20,19,38
48,13272,2020-12-26 22:00:00,237,161,271,237,187,19,1879,48,95,16,47,3,7,16,32
49,13273,2020-12-26 22:00:00,144,104,157,144,110,15,1416,35,70,8,23,2,6,11,22
50,13274,2020-12-26 22:00:00,142,109,167,142,108,10,934,33,66,7,21,6,19,18,35
51,13275,2020-12-26 22:00:00,312,248,383,312,262,27,2616,39,77,18,52,2,5,14,28
52,13276,2020-12-26 22:00:00,179,108,166,179,135,9,860,26,52,10,30,15,47,27,53
53,13277,2020-12-26 22:00:00,114,80,110,114,86,9,889,29,57,17,51,12,37,20,40
54,13278,2020-12-26 22:00:00,253,159,267,253,203,17,1615,39,78,10,29,2,5,13,25
55,15040,2020-12-26 22:00:00,159,108,165,159,121,20,1941,50,99,10,28,2,6,13,25
56,15041,2020-12-26 22:00:00,113,90,129,113,85,11,1007,29,57,7,21,18,56,30,59
57,15042,2020-12-26 22:00:00,155,105,160,155,118,19,1864,52,104,11,31,1,3,13,25
58,15043,2020-12-26 22:00:00,140,99,148,140,107,20,1953,54,107,7,20,4,10,17,34
59,15044,2020-12-26 22:00:00,112,88,126,112,84,9,874,19,37,5,15,20,64,29,58
60,15045,2020-12-26 22:00:00,165,106,162,165,125,20,1957,53,106,10,30,1,2,13,26
61,15046,2020-12-26 22:00:00,199,134,217,199,149,33,3279,58,116,15,45,3,9,15,30
62,15047,2020-12-26 22:00:00,129,97,144,129,98,20,1997,48,96,8,24,3,8,15,30
63,15048,2020-12-26 22:00:00,123,92,134,123,93,19,1888,54,108,7,20,3,8,16,32
64,15049,2020-12-26 22:00:00,113,89,127,113,85,14,1337,52,103,8,23,4,10,15,29
65,15050,2020-12-26 22:00:00,120,86,122,120,91,14,1397,49,98,15,44,8,23,17,34
66,15055,2020-12-26 22:00:00,173,109,167,173,131,27,2619,47,94,36,106,4,11,22,43
67,15056,2020-12-26 22:00:00,163,99,148,163,124,17,1614,26,52,28,83,9,26,24,48
68,15057,2020-12-26 22:00:00,138,94,138,138,105,22,2138,34,67,27,80,7,20,21,42
69,15058,2020-12-26 22:00:00,119,93,136,119,90,9,875,30,59,9,27,18,57,31,62
70,15059,2020-12-26 22:00:00,139,103,156,139,106,11,1065,43,86,9,26,8,24,19,37
71,15060,2020-12-26 22:00:00,119,91,132,119,90,11,1094,40,80,7,21,7,22,16,31
72,15061,2020-12-26 22:00:00,149,103,155,149,114,17,1633,55,110,17,49,2,6,15,30
73,15062,2020-12-26 22:00:00,148,95,140,148,113,12,1176,47,94,11,32,6,18,14,28
74,15063,2020-12-26 22:00:00,135,112,173,135,103,9,858,46,92,14,41,5,16,16,32
75,15064,2020-12-26 22:00:00,135,101,151,135,103,19,1801,53,105,9,27,3,7,14,28
76,15065,2020-12-26 22:00:00,140,101,152,140,107,28,2733,36,72,11,33,5,15,19,38
77,15066,2020-12-26 22:00:00,112,83,116,112,84,8,749,20,40,7,19,23,72,39,77
78,15067,2020-12-26 22:00:00,137,97,144,137,104,11,1007,24,47,12,35,17,54,28,55
79,15068,2020-12-26 22:00:00,175,119,188,175,132,14,1372,39,78,16,46,9,27,19,37
80,15069,2020-12-26 22:00:00,117,88,126,117,88,16,1551,23,45,10,29,17,54,24,48
81,15070,2020-12-26 22:00:00,169,119,188,169,128,15,1432,38,75,16,47,5,16,14,28
82,15071,2020-12-26 22:00:00,195,136,222,195,146,17,1686,47,93,25,73,3,8,12,23
83,15072,2020-12-26 22:00:00,150,106,162,150,115,16,1586,52,104,22,66,3,7,13,26
84,15073,2020-12-26 22:00:00,139,115,179,139,106,20,1920,56,111,15,43,2,5,14,28
85,15074,2020-12-26 22:00:00,138,104,158,138,105,15,1467,48,95,15,43,4,11,16,32
86,15075,2020-12-26 22:00:00,134,101,151,134,102,16,1564,57,114,21,63,2,4,11,21
87,15076,2020-12-26 22:00:00,138,103,155,138,105,13,1219,50,100,19,57,4,10,16,32
88,15077,2020-12-26 22:00:00,147,102,153,147,112,15,1486,47,94,25,74,3,8,15,30
89,15078,2020-12-26 22:00:00,144,107,164,144,110,17,1651,57,114,22,64,4,11,11,22
90,15079,2020-12-26 22:00:00,160,110,170,160,122,14,1362,48,96,10,29,6,17,21,42
91,15080,2020-12-26 22:00:00,165,116,181,165,125,16,1548,53,106,14,41,2,5,10,20
92,15081,2020-12-26 22:00:00,198,125,199,198,148,18,1771,59,117,44,132,2,4,11,21
93,15082,2020-12-26 22:00:00,155,112,174,155,118,14,1362,50,99,10,28,3,7,17,34
94,15083,2020-12-26 22:00:00,175,129,208,175,132,15,1460,54,107,14,40,2,5,15,30
95,15084,2020-12-26 22:00:00,137,106,161,137,104,18,1773,58,116,10,28,3,7,15,30
96,15085,2020-12-26 22:00:00,156,127,204,156,119,18,1782,53,106,18,52,3,7,13,26
