,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-06 02:00:00,112,86,122,112,84,8,720,19,38,6,17,17,53,22,44
1,2,2020-12-06 02:00:00,105,83,115,105,79,5,473,12,24,6,16,20,61,30,59
2,3,2020-12-06 02:00:00,114,85,119,114,86,10,948,16,31,5,15,19,58,23,45
3,4,2020-12-06 02:00:00,112,83,115,112,84,10,953,21,41,6,18,16,50,19,37
4,5,2020-12-06 02:00:00,108,79,107,108,81,11,1013,20,39,6,17,18,56,34,68
5,6,2020-12-06 02:00:00,108,77,103,108,81,9,817,20,40,5,14,19,58,25,49
6,7,2020-12-06 02:00:00,103,87,123,103,77,7,639,21,42,6,17,15,45,16,32
7,8,2020-12-06 02:00:00,123,94,138,123,93,10,920,22,43,7,19,,,23,45
8,362,2020-12-06 02:00:00,89,73,96,89,66,5,478,21,41,5,15,16,49,18,36
9,363,2020-12-06 02:00:00,100,73,96,100,75,7,635,11,21,5,13,19,58,33,65
10,364,2020-12-06 02:00:00,98,71,92,98,73,9,842,17,34,5,14,20,64,36,72
11,365,2020-12-06 02:00:00,89,67,84,89,66,7,622,17,33,5,14,19,60,28,55
12,366,2020-12-06 02:00:00,89,80,110,89,66,10,964,32,64,4,12,11,35,15,30
13,368,2020-12-06 02:00:00,97,79,107,97,72,7,606,16,31,5,13,17,53,21,42
14,371,2020-12-06 02:00:00,73,69,87,73,53,4,371,11,22,5,14,16,51,29,58
15,9929,2020-12-06 02:00:00,140,100,149,140,107,13,1206,19,38,6,18,16,50,30,59
16,9930,2020-12-06 02:00:00,142,105,159,142,108,9,896,17,33,9,25,15,46,27,53
17,12110,2020-12-06 02:00:00,231,144,237,231,181,15,1456,31,61,11,31,2,5,5,9
18,12111,2020-12-06 02:00:00,198,121,191,198,148,15,1425,27,53,12,34,5,16,7,14
19,12112,2020-12-06 02:00:00,199,140,230,199,149,19,1872,41,81,12,35,1,3,2,3
20,12113,2020-12-06 02:00:00,178,123,195,178,134,21,2015,25,50,5,14,3,9,4,8
21,12114,2020-12-06 02:00:00,232,175,299,232,182,26,2583,34,68,15,44,2,6,4,7
22,12115,2020-12-06 02:00:00,192,148,245,192,144,38,3765,35,69,17,50,3,9,5,9
23,12116,2020-12-06 02:00:00,200,132,214,200,150,29,2821,37,73,15,44,2,4,3,5
24,12117,2020-12-06 02:00:00,169,103,156,169,128,15,1456,16,31,6,18,7,21,15,29
25,12118,2020-12-06 02:00:00,143,97,143,143,109,,,30,60,9,26,,,,
26,12119,2020-12-06 02:00:00,188,125,200,188,141,,,38,76,7,19,,,,
27,12120,2020-12-06 02:00:00,226,151,252,226,176,,,33,65,12,35,,,,
28,12151,2020-12-06 02:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-06 02:00:00,149,110,169,149,114,13,1215,32,64,10,30,9,28,12,24
30,12153,2020-12-06 02:00:00,203,129,207,203,153,14,1357,28,55,6,16,2,5,4,7
31,12154,2020-12-06 02:00:00,199,139,228,199,149,12,1160,28,55,4,12,1,2,2,3
32,12155,2020-12-06 02:00:00,218,129,207,218,168,15,1442,33,65,7,21,1,1,1,2
33,12492,2020-12-06 02:00:00,115,83,116,115,87,8,725,27,54,6,17,8,24,6,12
34,12493,2020-12-06 02:00:00,95,69,88,95,71,7,625,15,30,5,14,20,61,28,56
35,12494,2020-12-06 02:00:00,149,98,145,149,114,9,822,10,19,6,17,16,49,19,38
36,12495,2020-12-06 02:00:00,108,74,98,108,81,7,645,12,24,4,10,16,49,25,49
37,12572,2020-12-06 02:00:00,105,75,100,105,79,7,625,17,34,4,11,19,58,20,40
38,12573,2020-12-06 02:00:00,102,76,101,102,76,9,885,21,41,5,13,21,67,34,67
39,12574,2020-12-06 02:00:00,168,106,162,168,127,13,1276,35,70,9,25,2,5,6,12
40,12575,2020-12-06 02:00:00,122,98,146,122,92,11,1044,38,76,8,22,4,10,6,11
41,12576,2020-12-06 02:00:00,166,117,184,166,126,9,847,43,86,10,28,2,4,2,4
42,12577,2020-12-06 02:00:00,178,117,184,178,134,14,1324,38,76,7,20,1,1,1,2
43,12578,2020-12-06 02:00:00,137,100,150,137,104,12,1184,32,63,7,21,4,12,9,17
44,12579,2020-12-06 02:00:00,134,103,155,134,102,12,1200,33,66,8,22,6,17,12,23
45,12672,2020-12-06 02:00:00,105,76,101,105,79,7,661,20,39,4,12,13,41,20,40
46,12792,2020-12-06 02:00:00,117,93,135,117,88,7,644,24,48,6,16,13,40,12,24
47,13271,2020-12-06 02:00:00,134,103,155,134,102,13,1249,10,20,3,8,6,17,10,20
48,13272,2020-12-06 02:00:00,249,175,300,249,199,18,1783,31,61,8,23,1,2,2,3
49,13273,2020-12-06 02:00:00,150,106,162,150,115,14,1368,22,43,2,4,1,3,2,3
50,13274,2020-12-06 02:00:00,163,117,184,163,124,14,1352,24,47,6,18,1,1,2,4
51,13275,2020-12-06 02:00:00,280,162,273,280,230,15,1413,24,48,6,16,1,3,3,5
52,13276,2020-12-06 02:00:00,183,115,180,183,138,14,1365,37,73,16,46,2,6,12,24
53,13277,2020-12-06 02:00:00,162,92,133,162,123,11,1054,20,39,9,26,13,40,13,26
54,13278,2020-12-06 02:00:00,213,129,207,213,163,13,1263,28,56,7,20,2,4,3,5
55,15040,2020-12-06 02:00:00,124,85,120,124,94,11,1012,16,32,6,17,17,52,27,53
56,15041,2020-12-06 02:00:00,90,78,106,90,67,9,897,20,39,6,16,19,59,34,68
57,15042,2020-12-06 02:00:00,115,85,120,115,87,7,627,17,34,6,16,16,51,19,37
58,15043,2020-12-06 02:00:00,124,84,118,124,94,7,683,15,29,6,16,20,63,32,63
59,15044,2020-12-06 02:00:00,104,81,112,104,78,7,604,15,30,4,12,17,54,32,64
60,15045,2020-12-06 02:00:00,118,78,105,118,89,7,674,16,31,6,17,17,53,27,53
61,15046,2020-12-06 02:00:00,98,76,101,98,73,7,629,14,27,5,15,19,59,28,55
62,15047,2020-12-06 02:00:00,100,81,112,100,75,6,586,15,30,5,14,19,60,27,54
63,15048,2020-12-06 02:00:00,114,76,101,114,86,6,526,17,34,6,16,20,62,29,58
64,15049,2020-12-06 02:00:00,109,83,115,109,82,10,934,25,50,7,19,18,55,28,55
65,15050,2020-12-06 02:00:00,114,81,112,114,86,7,657,22,43,6,18,17,54,26,52
66,15055,2020-12-06 02:00:00,132,89,128,132,100,10,989,32,64,10,29,12,38,19,37
67,15056,2020-12-06 02:00:00,148,77,103,148,113,8,798,15,30,10,29,21,65,31,62
68,15057,2020-12-06 02:00:00,95,77,103,95,71,8,753,15,29,5,14,17,53,22,43
69,15058,2020-12-06 02:00:00,108,91,132,108,81,6,573,23,46,5,15,17,53,25,50
70,15059,2020-12-06 02:00:00,117,85,120,117,88,10,930,21,42,7,19,17,52,24,47
71,15060,2020-12-06 02:00:00,104,78,105,104,78,7,625,16,31,4,11,16,51,23,45
72,15061,2020-12-06 02:00:00,112,88,125,112,84,7,661,24,47,5,15,16,50,21,42
73,15062,2020-12-06 02:00:00,112,78,105,112,84,8,793,22,44,6,16,16,51,22,43
74,15063,2020-12-06 02:00:00,99,82,113,99,74,7,638,17,33,4,12,17,52,21,42
75,15064,2020-12-06 02:00:00,107,84,117,107,80,5,417,19,38,5,13,17,52,17,34
76,15065,2020-12-06 02:00:00,125,89,127,125,95,12,1144,17,34,7,20,13,41,18,36
77,15066,2020-12-06 02:00:00,102,80,109,102,76,2,156,15,30,5,13,19,60,34,68
