,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-28 14:00:00,333,246,382,333,283,20,1938,23,46,4,12,5,15,6,11
1,2,2020-12-28 14:00:00,287,248,383,287,237,25,2436,31,62,5,14,4,10,4,8
2,3,2020-12-28 14:00:00,0,,,,,,,,,,,,,,
3,4,2020-12-28 14:00:00,0,,,,,,,,,,,,,,
4,5,2020-12-28 14:00:00,394,283,408,394,344,31,3042,35,70,6,18,8,23,9,17
5,6,2020-12-28 14:00:00,333,189,328,333,283,27,2688,31,61,4,12,3,9,4,7
6,7,2020-12-28 14:00:00,298,196,341,298,248,20,1932,25,49,6,17,4,12,4,8
7,8,2020-12-28 14:00:00,288,173,295,288,238,21,2067,24,48,6,17,7,21,8,15
8,362,2020-12-28 14:00:00,0,,,,,,,,,,,,,,
9,363,2020-12-28 14:00:00,321,197,343,321,271,33,3245,39,78,5,14,7,22,9,17
10,364,2020-12-28 14:00:00,269,158,266,269,219,24,2314,32,64,6,16,6,19,8,15
11,365,2020-12-28 14:00:00,269,172,293,269,219,24,2366,33,66,5,15,5,14,6,11
12,366,2020-12-28 14:00:00,267,182,313,267,217,27,2649,34,68,5,13,4,10,3,6
13,368,2020-12-28 14:00:00,290,199,348,290,240,23,2256,25,50,4,12,4,10,4,8
14,371,2020-12-28 14:00:00,169,116,182,169,128,16,1513,24,48,7,21,24,75,44,88
15,9929,2020-12-28 14:00:00,331,218,362,331,281,31,3006,41,81,4,12,6,18,7,13
16,9930,2020-12-28 14:00:00,356,320,436,356,306,48,4770,42,83,10,28,4,12,5,9
17,12110,2020-12-28 14:00:00,292,183,315,292,242,22,2176,36,72,20,58,15,46,11,21
18,12111,2020-12-28 14:00:00,238,154,257,238,188,29,2842,37,74,24,71,19,60,10,20
19,12112,2020-12-28 14:00:00,215,147,243,215,165,21,2020,46,91,23,68,23,73,17,33
20,12113,2020-12-28 14:00:00,206,131,211,206,156,26,2584,35,69,15,44,24,75,23,45
21,12114,2020-12-28 14:00:00,261,168,286,261,211,28,2721,56,111,24,70,8,25,6,12
22,12115,2020-12-28 14:00:00,255,188,325,255,205,24,2302,53,105,30,88,14,44,11,22
23,12116,2020-12-28 14:00:00,247,156,262,247,197,24,2323,52,104,29,85,13,41,11,21
24,12117,2020-12-28 14:00:00,373,269,398,373,323,43,4211,51,102,8,22,7,21,14,28
25,12118,2020-12-28 14:00:00,199,130,210,199,149,,,25,50,9,25,,,,
26,12119,2020-12-28 14:00:00,216,145,239,216,166,,,40,80,13,37,,,,
27,12120,2020-12-28 14:00:00,213,140,229,213,163,,,29,57,31,91,,,,
28,12151,2020-12-28 14:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-28 14:00:00,176,126,201,176,133,12,1125,24,48,8,23,29,91,21,42
30,12153,2020-12-28 14:00:00,39,,,,,18,1702,39,77,13,39,,,6,12
31,12154,2020-12-28 14:00:00,207,148,246,207,157,18,1782,36,71,10,29,16,51,10,19
32,12155,2020-12-28 14:00:00,0,,,,,,,,,,,,,,
33,12492,2020-12-28 14:00:00,253,174,297,253,203,17,1682,25,49,5,14,2,6,4,8
34,12493,2020-12-28 14:00:00,279,165,280,279,229,24,2395,32,64,6,17,7,20,8,15
35,12494,2020-12-28 14:00:00,342,226,368,342,292,39,3813,22,44,12,36,8,23,7,14
36,12495,2020-12-28 14:00:00,348,248,383,348,298,26,2539,28,56,3,9,5,13,5,10
37,12572,2020-12-28 14:00:00,296,183,316,296,246,25,2495,31,61,5,15,6,18,8,15
38,12573,2020-12-28 14:00:00,283,179,308,283,233,29,2887,39,78,6,18,5,14,7,14
39,12574,2020-12-28 14:00:00,133,117,183,133,101,14,1325,19,37,7,21,7,22,11,22
40,12575,2020-12-28 14:00:00,158,114,178,158,120,9,850,16,32,5,14,6,18,11,22
41,12576,2020-12-28 14:00:00,109,97,143,109,82,5,478,14,27,4,10,10,29,13,25
42,12577,2020-12-28 14:00:00,105,91,131,105,79,11,1085,10,20,3,7,7,21,9,17
43,12578,2020-12-28 14:00:00,290,172,294,290,240,20,2000,28,56,4,12,5,13,6,11
44,12579,2020-12-28 14:00:00,265,165,280,265,215,24,2330,30,59,5,15,6,18,5,10
45,12672,2020-12-28 14:00:00,262,164,278,262,212,23,2248,28,55,3,9,6,17,5,10
46,12792,2020-12-28 14:00:00,250,165,279,250,200,19,1815,32,63,5,15,5,13,6,11
47,13271,2020-12-28 14:00:00,204,128,206,204,154,21,2057,45,89,12,36,22,68,24,48
48,13272,2020-12-28 14:00:00,250,151,252,250,200,11,1028,30,60,23,69,25,78,15,30
49,13273,2020-12-28 14:00:00,218,124,197,218,168,21,2057,33,66,13,39,19,60,15,30
50,13274,2020-12-28 14:00:00,193,122,193,193,145,12,1111,25,50,7,20,31,99,31,62
