,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2021-01-01 09:00:00,59,59,68,52,36,8,709,12,24,8,22,14,42,23,46
1,2,2021-01-01 09:00:00,52,52,53,29,20,6,529,19,38,5,14,13,39,25,50
2,3,2021-01-01 09:00:00,55,55,60,46,32,12,1200,17,33,9,25,11,33,22,44
3,4,2021-01-01 09:00:00,0,,,,,,,,,,,,,,
4,5,2021-01-01 09:00:00,46,46,46,35,24,6,544,13,26,6,18,15,48,28,55
5,6,2021-01-01 09:00:00,47,47,47,28,19,9,848,23,46,4,12,10,30,25,50
6,7,2021-01-01 09:00:00,55,55,60,39,27,8,743,16,31,7,19,12,37,19,38
7,8,2021-01-01 09:00:00,59,59,67,48,33,7,692,10,20,4,12,14,44,22,44
8,362,2021-01-01 09:00:00,0,,,,,,,,,,,,,,
9,363,2021-01-01 09:00:00,43,43,43,38,26,5,428,10,19,5,13,18,55,28,55
10,364,2021-01-01 09:00:00,34,34,34,33,23,6,533,10,20,4,11,20,63,32,64
11,365,2021-01-01 09:00:00,31,31,31,26,18,6,575,12,23,4,12,18,56,28,55
12,366,2021-01-01 09:00:00,50,50,50,33,23,7,667,21,41,5,15,11,34,23,46
13,368,2021-01-01 09:00:00,64,64,77,46,32,7,605,18,36,6,18,11,34,20,39
14,371,2021-01-01 09:00:00,31,31,31,20,14,8,705,5,9,4,10,16,51,21,42
15,9929,2021-01-01 09:00:00,58,58,65,53,37,16,1564,15,30,6,17,17,53,26,52
16,9930,2021-01-01 09:00:00,63,63,76,55,39,15,1419,13,25,7,20,15,45,20,40
17,12110,2021-01-01 09:00:00,160,100,149,160,122,17,1665,21,41,21,61,6,19,4,8
18,12111,2021-01-01 09:00:00,212,148,246,212,162,32,3171,31,62,27,79,4,11,3,6
19,12112,2021-01-01 09:00:00,149,115,179,149,114,27,2694,35,70,18,53,7,22,5,10
20,12113,2021-01-01 09:00:00,213,134,217,213,163,34,3382,24,47,15,43,7,20,8,15
21,12114,2021-01-01 09:00:00,186,134,217,186,140,28,2734,32,63,25,74,3,8,3,5
22,12115,2021-01-01 09:00:00,83,83,116,72,52,,,20,39,23,68,5,16,7,14
23,12116,2021-01-01 09:00:00,119,97,144,119,90,17,1630,28,55,41,121,,,,
24,12117,2021-01-01 09:00:00,98,73,95,98,73,24,2386,13,26,14,42,10,30,7,14
25,12118,2021-01-01 09:00:00,68,68,86,67,48,,,17,34,7,21,,,,
26,12119,2021-01-01 09:00:00,176,144,238,176,133,,,37,73,4,10,,,,
27,12120,2021-01-01 09:00:00,155,109,168,155,118,,,24,48,22,66,,,,
28,12151,2021-01-01 09:00:00,0,,,,,,,,,,,,,,
29,12152,2021-01-01 09:00:00,58,58,66,49,34,9,803,22,43,6,18,10,32,12,23
30,12153,2021-01-01 09:00:00,105,94,138,105,79,23,2288,25,50,9,26,4,12,3,5
31,12154,2021-01-01 09:00:00,111,111,171,103,77,24,2371,21,42,8,24,4,11,3,5
32,12155,2021-01-01 09:00:00,0,,,,,,,,,,,,,,
33,12492,2021-01-01 09:00:00,61,61,71,52,36,5,423,14,28,10,28,11,35,12,23
34,12493,2021-01-01 09:00:00,32,32,32,28,19,5,458,8,16,4,11,20,61,29,57
35,12494,2021-01-01 09:00:00,42,42,42,32,22,8,785,5,9,6,16,17,52,25,50
36,12495,2021-01-01 09:00:00,34,34,34,28,19,6,529,13,25,5,14,13,39,23,46
37,12572,2021-01-01 09:00:00,37,37,37,20,14,8,714,18,36,3,8,13,41,23,46
38,12573,2021-01-01 09:00:00,28,28,28,20,14,6,550,11,22,4,12,20,63,29,57
39,12574,2021-01-01 09:00:00,93,93,135,83,61,13,1246,28,56,11,32,5,14,6,12
40,12575,2021-01-01 09:00:00,67,67,83,57,40,7,612,23,45,6,18,7,20,4,8
41,12576,2021-01-01 09:00:00,81,81,111,70,51,8,761,20,40,9,26,8,25,5,10
42,12577,2021-01-01 09:00:00,70,66,82,70,51,10,955,18,35,9,25,7,20,4,8
43,12578,2021-01-01 09:00:00,85,75,99,85,63,9,818,20,39,8,24,8,23,4,7
44,12579,2021-01-01 09:00:00,82,77,103,82,60,11,1028,20,39,8,24,10,29,7,13
45,12672,2021-01-01 09:00:00,56,56,61,49,34,6,534,9,18,4,11,15,47,20,39
46,12792,2021-01-01 09:00:00,69,59,68,69,50,7,636,14,28,6,16,14,43,16,32
47,13271,2021-01-01 09:00:00,64,64,77,64,46,17,1662,16,31,10,28,9,27,8,16
48,13272,2021-01-01 09:00:00,134,92,133,134,102,21,2082,25,50,9,27,4,12,3,5
49,13273,2021-01-01 09:00:00,142,89,128,142,108,29,2877,24,48,11,31,4,12,3,6
50,13274,2021-01-01 09:00:00,65,65,80,58,41,7,673,20,40,4,12,11,33,8,16
