,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-10-28 01:00:00,77,77,103,46,32,6,536,28,55,10,28,2,5,4,8
1,2,2020-10-28 01:00:00,70,70,89,39,27,11,1056,30,60,7,20,2,4,4,7
2,3,2020-10-28 01:00:00,74,74,97,39,27,8,743,25,50,7,19,2,4,3,6
3,4,2020-10-28 01:00:00,77,77,104,50,35,8,701,30,60,8,22,1,3,4,8
4,5,2020-10-28 01:00:00,65,65,80,40,28,9,863,30,60,6,17,2,5,5,9
5,6,2020-10-28 01:00:00,80,80,110,42,29,9,817,32,64,5,14,2,4,3,6
6,7,2020-10-28 01:00:00,63,63,76,22,15,4,356,26,52,4,12,2,4,5,10
7,8,2020-10-28 01:00:00,73,73,95,35,24,8,739,33,65,5,14,2,4,6,12
8,362,2020-10-28 01:00:00,86,86,122,40,28,8,760,27,53,9,25,1,2,4,8
9,363,2020-10-28 01:00:00,83,83,115,48,33,8,762,33,66,5,13,1,3,3,5
10,364,2020-10-28 01:00:00,72,72,94,40,28,7,670,33,65,5,14,2,4,4,7
11,365,2020-10-28 01:00:00,78,78,105,45,31,8,710,29,58,6,18,2,5,3,6
12,366,2020-10-28 01:00:00,90,90,129,54,38,7,650,32,63,5,15,1,2,2,3
13,368,2020-10-28 01:00:00,78,78,106,53,37,9,801,33,65,7,19,2,5,5,9
14,371,2020-10-28 01:00:00,63,63,76,,,9,873,13,25,6,18,22,68,34,67
15,9929,2020-10-28 01:00:00,82,82,114,43,30,10,927,37,73,11,32,3,7,6,11
16,9930,2020-10-28 01:00:00,72,72,94,30,21,10,975,31,61,13,39,4,10,6,11
17,12110,2020-10-28 01:00:00,72,72,94,45,31,2,123,26,51,10,29,5,13,15,29
18,12111,2020-10-28 01:00:00,82,82,114,50,35,13,1283,24,47,11,33,3,9,5,9
19,12112,2020-10-28 01:00:00,83,83,116,43,30,6,561,30,59,6,18,5,14,12,24
20,12113,2020-10-28 01:00:00,69,69,88,32,22,14,1333,19,38,7,19,10,30,16,32
21,12114,2020-10-28 01:00:00,67,67,83,38,26,8,707,25,49,6,18,9,26,9,18
