,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-11 04:00:00,230,152,254,230,180,18,1790,25,49,6,16,3,8,4,8
1,2,2020-12-11 04:00:00,211,138,226,211,161,12,1176,31,62,5,13,2,5,3,5
2,3,2020-12-11 04:00:00,224,137,223,224,174,21,2052,27,54,4,12,1,3,2,4
3,4,2020-12-11 04:00:00,220,130,210,220,170,24,2360,25,49,12,34,2,6,4,7
4,5,2020-12-11 04:00:00,199,115,180,199,149,15,1474,21,41,5,14,7,22,9,17
5,6,2020-12-11 04:00:00,207,127,204,207,157,17,1604,30,60,3,8,2,4,3,5
6,7,2020-12-11 04:00:00,201,149,248,201,151,24,2396,23,46,6,17,2,5,3,5
7,8,2020-12-11 04:00:00,202,130,210,202,152,12,1128,20,39,4,10,4,12,5,9
8,362,2020-12-11 04:00:00,214,152,253,214,164,18,1726,29,57,9,25,2,4,2,3
9,363,2020-12-11 04:00:00,186,120,189,186,140,11,1090,15,30,3,7,8,24,8,16
10,364,2020-12-11 04:00:00,183,111,172,183,138,14,1304,19,37,3,7,8,23,9,18
11,365,2020-12-11 04:00:00,204,124,197,204,154,14,1318,31,62,3,9,2,6,3,6
12,366,2020-12-11 04:00:00,196,126,201,196,147,15,1495,34,67,3,9,1,2,1,2
13,368,2020-12-11 04:00:00,195,128,206,195,146,11,1077,27,53,3,7,3,7,3,6
14,371,2020-12-11 04:00:00,0,,,,,,,,,,,,,,
15,9929,2020-12-11 04:00:00,229,144,237,229,179,15,1432,26,52,2,5,3,7,3,6
16,9930,2020-12-11 04:00:00,179,138,225,179,135,13,1232,23,45,5,13,1,1,1,1
17,12110,2020-12-11 04:00:00,221,131,211,221,171,16,1531,23,46,6,17,2,5,3,6
18,12111,2020-12-11 04:00:00,255,172,293,255,205,16,1532,19,37,4,10,1,2,3,5
19,12112,2020-12-11 04:00:00,223,152,253,223,173,15,1415,44,88,4,10,1,2,1,2
20,12113,2020-12-11 04:00:00,206,148,245,206,156,7,628,18,36,5,15,2,4,3,5
21,12114,2020-12-11 04:00:00,237,180,309,237,187,26,2501,26,52,8,23,2,6,4,8
22,12115,2020-12-11 04:00:00,214,178,306,214,164,18,1746,24,48,4,10,3,8,4,8
23,12116,2020-12-11 04:00:00,212,155,260,212,162,28,2733,20,40,8,23,2,4,2,4
24,12117,2020-12-11 04:00:00,182,116,181,182,137,14,1380,16,31,2,6,1,3,3,5
25,12118,2020-12-11 04:00:00,211,132,213,211,161,,,30,59,5,14,,,,
26,12119,2020-12-11 04:00:00,271,185,320,271,221,,,33,65,7,20,,,,
27,12120,2020-12-11 04:00:00,217,128,206,217,167,,,21,42,5,14,,,,
28,12151,2020-12-11 04:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-11 04:00:00,225,152,254,225,175,21,2089,27,54,7,19,3,7,4,8
30,12153,2020-12-11 04:00:00,219,143,235,219,169,17,1674,26,52,4,12,2,5,3,5
31,12154,2020-12-11 04:00:00,212,140,229,212,162,15,1435,20,39,4,10,1,3,2,3
32,12155,2020-12-11 04:00:00,264,151,251,264,214,15,1491,27,53,4,10,1,1,1,2
33,12492,2020-12-11 04:00:00,178,133,215,178,134,19,1827,32,63,8,23,2,4,2,4
34,12493,2020-12-11 04:00:00,190,113,176,190,143,10,935,23,45,2,6,4,10,5,9
35,12494,2020-12-11 04:00:00,225,157,264,225,175,21,2038,15,29,3,8,5,14,7,14
36,12495,2020-12-11 04:00:00,183,123,195,183,138,10,986,14,28,2,6,6,17,6,12
37,12572,2020-12-11 04:00:00,192,116,182,192,144,11,1063,20,40,2,5,5,16,8,15
38,12573,2020-12-11 04:00:00,201,129,208,201,151,18,1779,39,78,4,11,3,8,5,10
39,12574,2020-12-11 04:00:00,256,157,264,256,206,36,3590,39,78,9,27,2,5,4,7
40,12575,2020-12-11 04:00:00,219,149,247,219,169,26,2518,36,71,8,22,1,2,1,2
41,12576,2020-12-11 04:00:00,235,161,271,235,185,17,1692,32,64,9,26,1,2,2,3
42,12577,2020-12-11 04:00:00,223,145,239,223,173,20,1939,29,58,4,11,1,1,1,2
43,12578,2020-12-11 04:00:00,185,127,204,185,139,22,2163,26,51,5,14,1,3,1,2
44,12579,2020-12-11 04:00:00,182,138,226,182,137,28,2737,30,60,8,22,3,9,5,9
45,12672,2020-12-11 04:00:00,153,114,178,153,117,11,1012,21,41,2,6,1,2,1,2
46,12792,2020-12-11 04:00:00,200,131,211,200,150,15,1489,29,58,7,20,2,6,4,8
47,13271,2020-12-11 04:00:00,173,117,183,173,131,10,937,8,16,3,7,2,6,5,9
48,13272,2020-12-11 04:00:00,273,172,293,273,223,17,1642,26,51,3,8,1,2,1,2
49,13273,2020-12-11 04:00:00,221,122,193,221,171,18,1752,19,38,2,4,1,3,2,3
50,13274,2020-12-11 04:00:00,207,143,236,207,157,17,1652,23,45,5,13,2,5,3,6
51,13275,2020-12-11 04:00:00,237,160,270,237,187,15,1437,19,37,3,7,1,3,2,4
52,13276,2020-12-11 04:00:00,203,125,200,203,153,11,1062,21,42,4,12,3,9,6,12
53,13277,2020-12-11 04:00:00,205,103,155,205,155,18,1758,29,57,6,18,1,1,2,4
54,13278,2020-12-11 04:00:00,214,139,227,214,164,10,962,20,39,3,8,1,3,2,4
55,15040,2020-12-11 04:00:00,233,139,227,233,183,19,1804,30,59,5,13,2,5,3,6
56,15041,2020-12-11 04:00:00,198,121,192,198,148,12,1184,25,49,3,8,7,21,9,17
57,15042,2020-12-11 04:00:00,223,132,214,223,173,16,1513,27,54,3,8,1,3,2,3
58,15043,2020-12-11 04:00:00,245,143,235,245,195,15,1484,32,63,4,12,4,10,5,10
59,15044,2020-12-11 04:00:00,203,140,230,203,153,21,2010,26,51,4,10,2,5,3,5
60,15045,2020-12-11 04:00:00,227,132,214,227,177,14,1390,31,61,4,12,4,11,6,11
61,15046,2020-12-11 04:00:00,203,128,205,203,153,14,1389,29,58,4,10,3,9,4,8
62,15047,2020-12-11 04:00:00,218,138,225,218,168,14,1342,34,67,4,12,3,7,4,8
63,15048,2020-12-11 04:00:00,219,130,210,219,169,12,1191,34,67,4,11,3,7,4,8
64,15049,2020-12-11 04:00:00,173,115,179,173,131,8,733,30,59,4,10,5,15,5,10
65,15050,2020-12-11 04:00:00,206,118,186,206,156,10,973,26,51,4,11,6,18,6,12
66,15055,2020-12-11 04:00:00,127,97,143,127,96,12,1197,9,17,3,9,6,18,6,11
67,15056,2020-12-11 04:00:00,156,95,139,156,119,17,1641,9,18,3,9,2,6,5,9
68,15057,2020-12-11 04:00:00,162,106,161,162,123,15,1472,12,24,5,14,5,15,6,11
69,15058,2020-12-11 04:00:00,212,133,216,212,162,9,890,25,50,3,9,8,24,8,15
70,15059,2020-12-11 04:00:00,212,127,203,212,162,14,1382,27,53,5,13,4,12,6,11
71,15060,2020-12-11 04:00:00,183,122,193,183,138,11,1008,18,36,3,7,4,12,4,7
72,15061,2020-12-11 04:00:00,210,129,208,210,160,14,1383,36,71,3,9,2,4,2,4
73,15062,2020-12-11 04:00:00,226,131,212,226,176,16,1501,28,56,4,10,2,6,3,6
74,15063,2020-12-11 04:00:00,214,136,222,214,164,12,1151,27,54,4,11,3,8,4,8
75,15064,2020-12-11 04:00:00,201,125,199,201,151,10,903,26,52,3,7,3,7,3,6
