,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-27 21:00:00,271,175,300,271,221,21,2092,54,108,16,46,3,9,13,26
1,2,2020-12-27 21:00:00,222,149,248,222,172,19,1864,54,107,7,21,2,5,9,18
2,3,2020-12-27 21:00:00,266,176,301,266,216,25,2432,56,112,12,34,2,6,11,21
3,4,2020-12-27 21:00:00,0,,,,,,,,,,,,,,
4,5,2020-12-27 21:00:00,218,139,227,218,168,24,2343,57,113,10,28,4,12,13,26
5,6,2020-12-27 21:00:00,215,141,232,215,165,20,1995,54,108,5,14,2,5,11,22
6,7,2020-12-27 21:00:00,240,175,300,240,190,24,2357,60,120,17,50,2,6,15,29
7,8,2020-12-27 21:00:00,234,164,278,234,184,16,1501,49,98,7,21,3,9,19,38
8,362,2020-12-27 21:00:00,0,,,,,,,,,,,,,,
9,363,2020-12-27 21:00:00,207,132,214,207,157,14,1339,36,71,5,14,10,32,14,27
10,364,2020-12-27 21:00:00,183,114,177,183,138,11,1004,29,57,5,15,16,49,19,38
11,365,2020-12-27 21:00:00,212,139,227,212,162,17,1622,43,86,6,17,5,15,12,23
12,366,2020-12-27 21:00:00,226,147,243,226,176,19,1832,56,111,7,20,1,2,12,24
13,368,2020-12-27 21:00:00,229,157,263,229,179,20,1940,47,93,6,18,2,6,11,21
14,371,2020-12-27 21:00:00,104,89,127,104,78,10,964,15,30,7,19,31,99,48,95
15,9929,2020-12-27 21:00:00,196,127,204,196,147,21,2001,46,91,8,22,7,22,26,52
16,9930,2020-12-27 21:00:00,207,147,243,207,157,25,2436,50,99,8,23,2,6,19,38
17,12110,2020-12-27 21:00:00,266,157,264,266,216,16,1518,45,90,17,51,3,9,29,58
18,12111,2020-12-27 21:00:00,273,161,272,273,223,18,1786,34,68,19,55,5,15,23,45
19,12112,2020-12-27 21:00:00,267,178,306,267,217,22,2177,62,123,15,44,3,7,25,50
20,12113,2020-12-27 21:00:00,282,186,321,282,232,28,2719,33,66,13,37,5,15,27,54
21,12114,2020-12-27 21:00:00,227,156,261,227,177,17,1665,46,92,27,80,2,6,22,43
22,12115,2020-12-27 21:00:00,247,181,311,247,197,22,2127,43,86,12,36,3,9,16,31
23,12116,2020-12-27 21:00:00,263,170,290,263,213,22,2119,43,86,34,100,2,4,16,32
24,12117,2020-12-27 21:00:00,188,107,164,188,141,17,1700,36,71,7,20,3,9,33,65
25,12118,2020-12-27 21:00:00,147,108,166,147,112,,,38,75,8,24,,,,
26,12119,2020-12-27 21:00:00,280,225,367,280,230,,,60,119,22,64,,,,
27,12120,2020-12-27 21:00:00,180,114,178,180,136,,,42,83,9,26,,,,
28,12151,2020-12-27 21:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-27 21:00:00,162,115,180,162,123,14,1357,38,76,10,28,9,26,31,61
30,12153,2020-12-27 21:00:00,224,150,250,224,174,32,3158,50,100,20,58,2,4,19,38
31,12154,2020-12-27 21:00:00,187,187,324,,,26,2564,34,68,11,32,2,4,18,35
32,12155,2020-12-27 21:00:00,0,,,,,,,,,,,,,,
33,12492,2020-12-27 21:00:00,268,169,288,268,218,21,2017,59,118,20,59,2,5,11,21
34,12493,2020-12-27 21:00:00,207,123,195,207,157,13,1282,41,81,4,10,5,15,12,24
35,12494,2020-12-27 21:00:00,331,283,408,331,281,35,3492,47,93,36,107,5,14,15,29
36,12495,2020-12-27 21:00:00,219,139,227,219,169,17,1620,41,82,3,7,5,14,11,22
37,12572,2020-12-27 21:00:00,212,125,200,212,162,14,1385,44,87,4,12,4,12,12,24
38,12573,2020-12-27 21:00:00,185,127,204,185,139,20,1957,30,60,8,22,20,63,28,56
39,12574,2020-12-27 21:00:00,372,269,398,372,322,24,2344,44,87,15,44,9,26,17,33
40,12575,2020-12-27 21:00:00,346,260,392,346,296,20,1927,44,87,17,49,5,14,16,32
41,12576,2020-12-27 21:00:00,388,300,420,388,338,21,2047,59,117,13,37,1,3,11,21
42,12577,2020-12-27 21:00:00,376,203,352,376,326,21,2077,50,99,10,28,2,6,7,14
43,12578,2020-12-27 21:00:00,254,163,276,254,204,15,1466,45,90,9,27,9,27,37,74
44,12579,2020-12-27 21:00:00,237,155,260,237,187,22,2173,38,76,12,35,17,52,38,75
45,12672,2020-12-27 21:00:00,222,143,236,222,172,15,1469,43,86,6,18,1,3,19,38
46,12792,2020-12-27 21:00:00,260,184,318,260,210,28,2797,68,135,67,268,5,13,19,37
47,13271,2020-12-27 21:00:00,119,93,136,119,90,16,1577,21,41,4,12,11,34,31,62
48,13272,2020-12-27 21:00:00,294,192,334,294,244,24,2398,50,99,24,71,3,8,21,41
49,13273,2020-12-27 21:00:00,204,136,222,204,154,23,2212,38,75,8,24,2,6,18,36
50,13274,2020-12-27 21:00:00,166,122,193,166,126,14,1344,42,83,11,31,5,16,24,47
51,13275,2020-12-27 21:00:00,344,334,447,344,294,36,3506,43,86,36,107,3,7,23,45
52,13276,2020-12-27 21:00:00,190,120,189,190,143,11,1029,23,46,11,32,21,66,35,70
53,13277,2020-12-27 21:00:00,149,95,139,149,114,20,1959,41,81,13,37,4,10,22,43
54,13278,2020-12-27 21:00:00,215,140,230,215,165,14,1357,45,90,7,21,2,5,27,53
55,15040,2020-12-27 21:00:00,255,157,264,255,205,23,2230,53,106,8,24,2,6,9,18
56,15041,2020-12-27 21:00:00,220,141,231,220,170,16,1527,49,98,7,20,6,18,13,26
57,15042,2020-12-27 21:00:00,257,170,290,257,207,27,2636,58,116,21,62,2,5,10,20
58,15043,2020-12-27 21:00:00,249,151,252,249,199,22,2174,53,105,6,18,3,9,12,24
59,15044,2020-12-27 21:00:00,241,158,265,241,191,17,1612,35,70,4,10,10,29,18,35
60,15045,2020-12-27 21:00:00,254,156,261,254,204,24,2365,58,116,15,45,1,2,9,18
61,15046,2020-12-27 21:00:00,238,160,269,238,188,27,2620,57,113,19,56,3,9,13,25
62,15047,2020-12-27 21:00:00,229,152,253,229,179,21,2015,48,95,8,23,3,7,10,20
63,15048,2020-12-27 21:00:00,229,141,232,229,179,19,1804,53,105,7,20,3,8,11,21
64,15049,2020-12-27 21:00:00,207,143,236,207,157,18,1767,60,120,7,19,2,4,10,19
65,15050,2020-12-27 21:00:00,232,150,250,232,182,20,1918,57,113,9,27,2,5,11,22
66,15055,2020-12-27 21:00:00,231,143,235,231,181,25,2413,48,95,43,127,5,13,22,44
67,15056,2020-12-27 21:00:00,207,116,182,207,157,27,2637,32,63,47,139,10,30,29,58
68,15057,2020-12-27 21:00:00,227,145,240,227,177,31,3024,39,78,26,78,5,15,18,35
69,15058,2020-12-27 21:00:00,239,157,264,239,189,16,1591,64,127,8,24,3,8,12,24
70,15059,2020-12-27 21:00:00,248,167,283,248,198,23,2248,57,114,10,30,4,11,14,27
71,15060,2020-12-27 21:00:00,245,148,246,245,195,18,1792,56,112,6,16,3,7,11,22
72,15061,2020-12-27 21:00:00,238,146,241,238,188,26,2559,63,125,14,40,2,5,11,21
73,15062,2020-12-27 21:00:00,259,154,258,259,209,22,2130,61,122,11,31,3,7,12,24
74,15063,2020-12-27 21:00:00,267,164,277,267,217,20,1953,57,114,14,42,4,11,14,27
75,15064,2020-12-27 21:00:00,260,165,280,260,210,22,2172,56,112,9,26,3,7,11,22
