,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-04 01:00:00,70,70,89,57,40,6,540,31,62,5,13,3,9,4,7
1,2,2020-11-04 01:00:00,64,64,78,42,29,9,866,20,39,4,11,14,42,6,11
2,3,2020-11-04 01:00:00,75,75,100,57,40,11,1018,33,65,4,11,2,4,3,5
3,4,2020-11-04 01:00:00,63,63,76,43,30,7,697,26,52,4,10,4,12,3,6
4,5,2020-11-04 01:00:00,60,60,70,40,28,6,569,17,33,6,16,18,56,19,38
5,6,2020-11-04 01:00:00,56,56,62,35,24,6,557,14,27,4,11,18,56,11,22
6,7,2020-11-04 01:00:00,62,62,73,29,20,4,354,28,55,3,8,2,6,3,6
7,8,2020-11-04 01:00:00,65,65,79,39,27,4,394,22,43,5,13,11,34,12,24
8,362,2020-11-04 01:00:00,70,70,90,39,27,7,615,36,72,4,12,2,4,3,5
9,363,2020-11-04 01:00:00,64,64,77,30,21,4,389,12,24,5,13,18,57,13,25
10,364,2020-11-04 01:00:00,58,58,65,38,26,8,708,9,18,4,12,21,67,28,55
11,365,2020-11-04 01:00:00,58,58,65,32,22,5,435,22,43,4,10,13,41,8,15
12,366,2020-11-04 01:00:00,67,67,83,33,23,6,518,27,53,5,13,8,25,5,9
13,368,2020-11-04 01:00:00,65,65,79,38,26,5,499,29,58,3,7,4,10,3,6
14,371,2020-11-04 01:00:00,63,63,76,33,23,7,645,10,19,5,13,20,63,31,62
15,9929,2020-11-04 01:00:00,63,63,75,32,22,12,1144,22,43,4,11,11,35,6,12
16,9930,2020-11-04 01:00:00,67,67,83,28,19,11,1032,26,52,4,12,5,13,4,8
17,12110,2020-11-04 01:00:00,63,63,75,39,27,7,606,23,46,3,8,1,2,4,7
18,12111,2020-11-04 01:00:00,140,140,230,110,83,19,1808,21,42,11,31,1,1,3,5
19,12112,2020-11-04 01:00:00,82,82,114,45,31,7,698,31,61,3,8,1,2,2,4
20,12113,2020-11-04 01:00:00,85,85,119,42,29,12,1118,16,32,3,9,1,1,2,4
21,12114,2020-11-04 01:00:00,183,169,287,183,138,19,1862,34,67,9,26,1,3,3,5
